timestamp,mobile_timestamp,source_file,mobile_lat,mobile_lon,mobile_accuracy_m,AdvA,payload,CFO_Hz,CFO_00_Hz,CFO_11_Hz,CFO_10_Hz,CFO_01_Hz,CFO_from_transitions_Hz,nprod_00,nprod_11,nprod_10,nprod_01,nprod_total,crc_ok,is_tag_ecosystem,pdu_type,pdu_type_name,length,channel,phase,polarity,slip,window_start,window_end,aa_pos,aa_corr,pre_corr,cfo_window,eco,_adv_tag,_group_key
208.34869122505188,1769612243.8392098,Home_to_work_walking.csv,42.3229969,-71.1085177,11.65,ed:f9:de:76:41:d9,ddb2749e5dd61eff4c001219fedc0f5b6782b237779a15840576f3fc976ccbe6622a2500fe,-36561.75722193887,125206.2412077496,-121644.91456172727,127514.96664910672,-148661.35610504085,-37485.94310824983,311,906,420,426,2063,1,1,2,ADV_NONCONN_IND,37,37,5,-1,0,31965971,31966605,55,32,8,pre_aa_hdr_payload,APPLE,4c001219fe,tag::4c001219fe
220.6512129306793,1769612256.1417315,Home_to_work_walking.csv,42.3229969,-71.1085177,11.65,ed:f9:de:76:41:d9,59dec5ae23ed1eff4c001219fe57f870efcb4acb78c210fc8d3faddc13501f6a955ded02fe,-65700.74231922066,131224.88426534887,-231269.218536626,89996.3516309391,-185642.02723448697,-52928.99866310411,479,558,510,516,2063,1,1,2,ADV_NONCONN_IND,37,37,5,-1,0,33493837,33494471,55,32,8,pre_aa_hdr_payload,APPLE,4c001219fe,tag::4c001219fe
232.61592078208923,1769612268.1064394,Home_to_work_walking.csv,42.3229969,-71.1085177,11.65,ed:f9:de:76:41:d9,a6e589f89bdc1eff4c001219fe298b94b6f422596197cc91f3201a2909ee75b0e52cb602fe,-73301.43375724278,102889.9250644894,-213507.5782605082,95346.94711842916,-182900.4218708872,-57435.29885697985,455,582,510,516,2063,1,1,2,ADV_NONCONN_IND,37,37,0,-1,0,35593284,35593918,56,32,8,pre_aa_hdr_payload,APPLE,4c001219fe,tag::4c001219fe
244.13758206367493,1769612279.6281006,Home_to_work_walking.csv,42.3229969,-71.1085177,11.65,ed:f9:de:76:41:d9,e6eb4b271de01eff4c001219feb6153786308fc970c02063dda4eefad0dc6271682a3000fe,-44834.72425958757,121169.23752003071,-216397.11526688564,89475.8773872985,-181806.83231741603,-43785.21864629932,539,534,492,498,2063,1,1,2,ADV_NONCONN_IND,37,37,1,-1,0,37390527,37391161,56,32,8,pre_aa_hdr_payload,APPLE,4c001219fe,tag::4c001219fe
256.0375044345856,1769612291.528023,Home_to_work_walking.csv,42.3229969,-71.1085177,11.65,ed:f9:de:76:41:d9,e438555276ff1eff4c001219fe38694a5b3c5e7d6681d2eb595b1effe36d1304e56d2802fe,-75020.93388336997,129098.94641959447,-224736.78870984903,92390.58765554438,-190511.3083821204,-52918.38350572663,473,600,492,498,2063,1,1,2,ADV_NONCONN_IND,37,37,5,-1,0,38801300,38801934,55,31,8,pre_aa_hdr_payload,APPLE,4c001219fe,tag::4c001219fe
267.7034831047058,1769612303.1940017,Home_to_work_walking.csv,42.3229969,-71.1085177,11.65,dd:ad:0d:80:e2:5b,5be2800daddd1eff4c00121910ee8becfcf5704a3ec075bed475da648defe085ca597c03e3,-61356.76334492472,103133.41738450472,-184042.61413026004,85398.40471190211,-167136.68004533954,-43946.463607866914,431,570,528,534,2063,1,1,0,ADV_IND,37,37,0,-1,0,40247096,40247730,56,32,8,pre_aa_hdr_payload,APPLE,,
268.6652765274048,1769612304.155795,Home_to_work_walking.csv,42.3229969,-71.1085177,11.65,ed:f9:de:76:41:d9,0a57926097e61eff4c001219fee0b10b0c3508e610d627ac2fa8ec52ccb341f9addb0700fe,-86171.45250787637,110163.96610678028,-220356.98954350167,100128.08204304148,-194470.69593609805,-63637.85115708378,479,630,474,480,2063,1,1,2,ADV_NONCONN_IND,37,37,5,-1,0,40451491,40452125,55,31,8,pre_aa_hdr_payload,APPLE,4c001219fe,tag::4c001219fe
281.7672939300537,1769612317.2578125,Home_to_work_walking.csv,42.3229969,-71.1085177,11.65,ed:f9:de:76:41:d9,12de1efa75f81eff4c001219fe41c0014110a7aa0aaf067543433e70e40dadd12aa58e02fe,-73515.28982638846,118081.398655213,-216866.91763225503,95744.85023465774,-175255.3861704789,-60500.090768549584,455,642,480,486,2063,1,1,2,ADV_NONCONN_IND,37,37,0,-1,0,42439099,42439734,56,32,7,pre_aa_hdr_payload,APPLE,4c001219fe,tag::4c001219fe
292.3984091281891,1769612327.8889277,Home_to_work_walking.csv,42.3229969,-71.1085177,11.65,ed:f9:de:76:41:d9,14a1af7c4fde1eff4c001219fe21de7bea3cb2df5a0a418cc988392937e5ead4c12ed702fe,-23842.082674550154,106089.49472596643,-202660.00028272416,114075.44355799328,-179832.21079208126,-30007.27736243303,587,450,510,516,2063,1,1,2,ADV_NONCONN_IND,37,37,0,-1,0,43620247,43620881,56,32,8,pre_aa_hdr_payload,APPLE,4c001219fe,tag::4c001219fe
303.3769290447235,1769612338.8674476,Home_to_work_walking.csv,42.3229969,-71.1085177,11.65,47:65:34:4d:76:c3,c3764d3465470201021816aafe40a9f7f450d3663354f590dcf063791d55fab217ee,30947.55515918766,159202.59754070672,-181035.6835584759,144272.15965385846,-156591.1237611706,8764.174789434153,635,426,426,432,1919,1,1,0,ADV_IND,34,37,4,-1,0,45379666,45380300,55,32,8,pre_aa_hdr_payload,GOOGLE,,
303.9015703201294,1769612339.392089,Home_to_work_walking.csv,42.3229969,-71.1085177,11.65,ed:f9:de:76:41:d9,da73e83e2ae11eff4c001219feef7513e48396a0ff5a3990cfc4496bc50e6e366132a003fe,-48637.61351259023,137039.1989962489,-226648.7362892698,95034.76975630956,-189675.54995168463,-42849.15992009282,521,540,498,504,2063,1,1,2,ADV_NONCONN_IND,37,37,4,-1,0,45427245,45427880,55,32,8,pre_aa_hdr_payload,APPLE,4c001219fe,tag::4c001219fe
305.5946521759033,1769612341.0851707,Home_to_work_walking.csv,42.3229969,-71.1085177,11.65,47:65:34:4d:76:c3,c3764d3465470201021816aafe40a9f7f450d3663354f590dcf063791d55fab217ee,31532.87747020345,152591.25385301237,-163650.97701398167,136629.28303566133,-166439.33498392842,3274.117456101952,611,426,438,444,1919,1,1,0,ADV_IND,34,37,5,-1,0,45685467,45686102,55,32,8,pre_aa_hdr_payload,GOOGLE,,
307.4335677623749,1769612342.9240863,Home_to_work_walking.csv,42.3229969,-71.1085177,11.65,47:65:34:4d:76:c3,c3764d3465470201021816aafe40a9f7f450d3663354f590dcf063791d55fab217ee,29306.89213593445,151190.09917940848,-170327.02532054784,135931.45247217172,-157226.80470435385,3882.46612129916,611,414,444,450,1919,1,1,0,ADV_IND,34,37,3,-1,0,45942122,45942756,55,32,7,pre_aa_hdr_payload,GOOGLE,,
308.64280819892883,1769612344.1333268,Home_to_work_walking.csv,42.3229969,-71.1085177,11.65,47:65:34:4d:76:c3,c3764d3465470201021816aafe40a9f7f450d3663354f590dcf063791d55fab217ee,27872.038365198943,186361.10173813152,-200740.6729281743,137412.63902281018,-173887.11192341585,2864.481974301296,611,426,438,444,1919,1,1,0,ADV_IND,34,37,4,-1,0,46196849,46197483,55,32,8,pre_aa_hdr_payload,GOOGLE,,
310.6432571411133,1769612346.1337757,Home_to_work_walking.csv,42.3229969,-71.1085177,11.65,47:65:34:4d:76:c3,c3764d3465470201021816aafe40a9f7f450d3663354f590dcf063791d55fab217ee,23486.41480254958,176976.66097968418,-196936.54128011092,139192.0278330761,-171904.5070455549,2088.5873304883803,611,438,432,438,1919,1,1,0,ADV_IND,34,37,4,-1,0,46415241,46415875,55,32,8,pre_aa_hdr_payload,GOOGLE,,
315.74815249443054,1769612351.238671,Home_to_work_walking.csv,42.3229969,-71.1085177,11.65,ed:f9:de:76:41:d9,3f3f5e0c08f81eff4c001219fe3c640992935a9521f46f4db6d5325b26a8734a539ea303fe,-71915.38915871955,102045.86463932188,-199548.01823706253,89299.49091859865,-190685.43900473343,-56048.32558001969,467,582,504,510,2063,1,1,2,ADV_NONCONN_IND,37,37,5,-1,0,47025086,47025720,55,32,7,pre_aa_hdr_payload,APPLE,4c001219fe,tag::4c001219fe
345.34196519851685,1769612380.8324838,Home_to_work_walking.csv,42.3229969,-71.1085177,11.65,ed:f9:de:76:41:d9,356e47b3fcd21eff4c001219fe94088dbb5026ed2fdba7932df33c456798dc4cc373b501fe,-69455.18347511614,124271.78398106426,-221921.0355037582,95234.96837033004,-198892.78873608785,-55993.526456092,497,600,480,486,2063,1,1,2,ADV_NONCONN_IND,37,37,5,-1,0,50772483,50773117,55,32,8,pre_aa_hdr_payload,APPLE,4c001219fe,tag::4c001219fe
350.6880314350128,1769612386.17855,Home_to_work_walking.csv,42.3229969,-71.1085177,11.65,63:b9:15:fb:3d:7c,7c3dfb15b9630201021816aafe40a9f7f450d3663354f590dcf063791d55fab217ee,17377.128967241308,156440.70627329373,-164879.2820290353,131413.04493860665,-172311.00778338357,-1594.1584348636711,575,438,450,456,1919,1,1,0,ADV_IND,34,37,0,-1,0,51193689,51194323,56,32,8,pre_aa_hdr_payload,GOOGLE,,
353.24386501312256,1769612388.7343836,Home_to_work_walking.csv,42.3229969,-71.1085177,11.65,63:b9:15:fb:3d:7c,7c3dfb15b9630201021816aafe40a9f7f450d3663354f590dcf063791d55fab217ee,19143.61332440919,140476.13166831262,-149042.10968844627,125182.778735358,-161665.7780744951,-2925.799899275342,587,438,444,450,1919,1,1,0,ADV_IND,34,37,3,-1,0,51541306,51541940,56,32,8,pre_aa_hdr_payload,GOOGLE,,
353.2683243751526,1769612388.758843,Home_to_work_walking.csv,42.3229969,-71.1085177,11.65,f6:fc:b1:ac:97:6f,6f97acb1fcf61eff4c0012190039a5e451c008084ce57f741b1ec27f170bbaab01d6a40000,-61898.781545059705,106028.59663786564,-195185.0764954084,112864.89121679791,-186264.6928591363,-46537.87542197503,449,582,516,516,2063,1,1,2,ADV_NONCONN_IND,37,37,0,-1,0,51574183,51574818,56,32,8,pre_aa_hdr_payload,APPLE,,
355.14276123046875,1769612390.6332798,Home_to_work_walking.csv,42.3229969,-71.1085177,11.65,f6:fc:b1:ac:97:6f,6f97acb1fcf61eff4c0012190039a5e451c008084ce57f741b1ec27f170bbaab01d6a40000,-67025.6069211179,129256.55611516425,-225350.00365090475,108409.50648102188,-196323.8235397932,-53608.76273299588,449,594,510,510,2063,1,1,2,ADV_NONCONN_IND,37,37,5,-1,0,51863471,51864105,55,32,8,pre_aa_hdr_payload,APPLE,,
356.86402893066406,1769612392.3545475,Home_to_work_walking.csv,42.3229969,-71.1085177,11.65,f6:fc:b1:ac:97:6f,6f97acb1fcf61eff4c0012190039a5e451c008084ce57f741b1ec27f170bbaab01d6a40000,-65833.29779278023,117763.73824636226,-204995.48559973572,98843.15160655483,-185981.9539943616,-44963.712733322536,449,570,522,522,2063,1,1,2,ADV_NONCONN_IND,37,37,0,-1,0,52151513,52152147,56,32,8,pre_aa_hdr_payload,APPLE,,
357.7000586986542,1769612393.1905773,Home_to_work_walking.csv,42.3229969,-71.1085177,11.65,ed:f9:de:76:41:d9,f0cff7b2ece01eff4c001219fe9038192a88b5b945c720085447e6be48a11a9f330fdb03fe,-57682.53422321477,123883.32437802544,-217377.98968176497,92219.2281982566,-182829.0613576494,-43910.0163736475,461,528,534,540,2063,1,1,2,ADV_NONCONN_IND,37,37,4,-1,0,52273216,52273850,55,32,8,pre_aa_hdr_payload,APPLE,4c001219fe,tag::4c001219fe
369.9279215335846,1769612405.41844,Home_to_work_walking.csv,42.3229969,-71.1085177,11.65,ed:f9:de:76:41:d9,37998b7965f61eff4c001219fe3c7917971c0ce98a0749d8f3401f5245df0dda8a1e9400fe,-108307.9177715472,82772.26277788982,-158338.93433415628,62338.27727293096,-179181.49941091472,-75656.05168181578,341,828,444,450,2063,1,1,2,ADV_NONCONN_IND,37,37,3,-1,0,53776326,53776960,56,30,7,pre_aa_hdr_payload,APPLE,4c001219fe,tag::4c001219fe
383.4966037273407,1769612418.9871223,Home_to_work_walking.csv,42.3229969,-71.1085177,11.65,ed:f9:de:76:41:d9,5d66b5330eda1eff4c001219fe1e46c1e5cce7165d4f60dff9d9e241c52480e6c5f3cb02fe,-42479.53273463046,150805.58061163628,-232525.6151570071,90233.37032007244,-169681.838470057,-33668.3426540885,497,528,516,522,2063,1,1,2,ADV_NONCONN_IND,37,37,5,-1,0,55554781,55555415,55,31,8,pre_aa_hdr_payload,APPLE,4c001219fe,tag::4c001219fe
395.88880348205566,1769612431.379322,Home_to_work_walking.csv,42.3229969,-71.1085177,11.65,ed:f9:de:76:41:d9,6a72bb638cff1eff4c001219feddf30814a20478d4ec1f143c64d5081e41067920aedb02fe,-63391.97473634805,93260.064201042,-202229.0204065064,102973.71813582844,-173932.8038284318,-51426.50017714029,443,582,516,522,2063,1,1,2,ADV_NONCONN_IND,37,37,4,-1,0,57159847,57160481,55,32,8,pre_aa_hdr_payload,APPLE,4c001219fe,tag::4c001219fe
408.8433089256287,1769612444.3338275,Home_to_work_walking.csv,42.3229969,-71.1085177,11.65,ed:f9:de:76:41:d9,62500cc254e61eff4c001219fe2d976813a6303794b15080e81b252428c42c0e38ab1701fe,-75354.01944239334,94453.56517304824,-198704.0254693108,92508.50607509936,-192278.7999827507,-59923.29404560627,455,618,492,498,2063,1,1,2,ADV_NONCONN_IND,37,37,5,-1,0,59204239,59204874,55,32,8,pre_aa_hdr_payload,APPLE,4c001219fe,tag::4c001219fe
433.2762377262116,1769612468.7667563,Home_to_work_walking.csv,42.3229969,-71.1085177,11.65,ed:f9:de:76:41:d9,695100b91ac51eff4c001219fed305fd78343fcb942f8a5cd48fc95fe125dfacbab04503fe,-57925.2763007686,120935.9599551374,-217305.88233169937,99450.56520843758,-185563.5209935235,-47088.15325872186,515,582,480,486,2063,1,1,2,ADV_NONCONN_IND,37,37,4,-1,0,62711154,62711788,55,32,8,pre_aa_hdr_payload,APPLE,4c001219fe,tag::4c001219fe
