mac,cluster
4F:16:B2:13:53:9C,0
73:46:B4:54:AA:39,2
C1:C2:71:41:96:AC,2
CE:F6:C6:F8:72:E1,1
D3:78:0D:FF:69:79,0
DA:88:4D:DA:D1:37,3
EB:6D:57:2A:5B:30,2
ED:3D:7E:86:FA:56,3
F0:BA:BA:2B:9B:0E,2
F0:CA:44:3D:6A:AF,0
F2:BC:AC:3E:F5:56,4
F3:BD:B8:5C:7E:6A,2
F7:81:34:F9:6F:46,2
F7:E6:AC:7D:88:37,4
FC:C1:96:05:E9:2A,3
FD:8B:C9:CF:EE:27,0
FE:6B:39:B4:79:DD,2
FE:A9:28:21:9A:CD,0
