pkt_idx,pcap_ts,rf_channel,pdu_type,adv_addr,access_address,cfo_quick_hz,cfo_centroid_hz,cfo_two_stage_hz,cfo_std_hz,cfo_std_sym_hz,iq_gain_alpha,iq_phase_deg_deg,rise_time_us,psd_centroid_hz,psd_pnr_db,bw_3db_hz,gated_len_us,cfo_two_stage_coarse_hz,joint_fo_hz,joint_I0,joint_Q0,joint_eps,joint_phi_deg,joint_A,joint_iters,joint_cost,cfo_exact_quick_hz,cfo_exact_ls_hz,sample_start,sample_end,cfo_equal_00_hz,cfo_equal_11_hz,cfo_jump_10_hz,cfo_jump_01_hz
27,1764713925.038403034,37,0,DF:62:EF:89:F6:2F,8E89BED6,19133.794485,2337.752059,19133.795795,206441.973542,180077.558683,1.009893,33.549245,0.000000,3318.447178,23.563574,239583.333333,192.000000,-8622.303711,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0,0.000000,40224.167969,15078.902344,58365302,58365686,49925.280840,-63330.822624,42391.905089,61748.323701
28,1764713925.046983242,37,0,DF:62:EF:89:F6:2F,8E89BED6,18683.230490,2990.896209,18683.232119,206425.184017,196443.367143,1.011285,30.615880,0.000000,3970.420206,23.486736,239583.333333,192.000000,-8465.900391,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0,0.000000,39415.265625,15311.500000,58365303,58365687,54510.846385,-51518.191797,53042.311280,31660.776384
29,1764713925.449944735,37,0,DF:62:EF:89:F6:2F,8E89BED6,16858.788127,4920.419094,16858.789694,225157.281575,194990.791475,1.013520,-9.059741,0.000000,1773.934778,24.331009,239583.333333,192.000000,-9261.975586,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0,0.000000,41409.718750,15249.804688,62361893,62362277,49033.815935,-61877.389716,45915.634600,50510.528572
30,1764713925.857410669,37,0,DF:62:EF:89:F6:2F,8E89BED6,18406.357440,4433.686467,18406.358784,222216.756560,186573.673469,0.995142,-61.087724,0.000000,1889.232237,24.091428,239583.333333,192.000000,-8647.358398,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0,0.000000,54983.949219,14928.506836,66360469,66360853,51031.130808,-69493.513621,42202.303888,61648.631102
31,1764713925.867863178,37,0,DF:62:EF:89:F6:2F,8E89BED6,17796.757590,5030.752966,17796.756813,222081.173234,203280.773041,0.994409,-70.446947,0.000000,2532.131216,24.058841,239583.333333,192.000000,-8540.441406,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0,0.000000,46515.757812,15167.464844,66360470,66360854,50985.837063,-60724.147575,51421.850266,44882.507406
32,1764713926.276173830,37,0,DF:62:EF:89:F6:2F,8E89BED6,18904.321026,2429.304218,18904.318810,235484.289700,198430.676638,0.969081,85.423990,0.000000,2449.997371,23.892926,239583.333333,192.000000,-9512.183594,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0,0.000000,71500.671875,15800.026367,70368083,70368467,50434.235598,-67808.356660,43028.298039,63011.907662
33,1764713926.285980463,37,0,DF:62:EF:89:F6:2F,8E89BED6,18275.421580,3107.866564,18275.423999,236303.681351,210362.587493,0.972312,85.629945,0.000000,3100.926578,23.869441,239583.333333,192.000000,-9408.071289,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0,0.000000,71500.671875,16115.710938,70368084,70368468,51922.102664,-58435.903757,51897.600425,44021.257980
34,1764713926.699890852,37,0,DF:62:EF:89:F6:2F,8E89BED6,18303.329622,1388.246800,18303.328919,223209.139958,186124.743799,0.994282,-64.078606,0.000000,3054.546310,23.660957,239583.333333,192.000000,-8515.699219,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0,0.000000,29887.503906,15028.516602,74370730,74371114,49569.610784,-64097.350223,43903.105209,58929.442434
35,1764713927.111923218,37,0,DF:62:EF:89:F6:2F,8E89BED6,18497.778561,2059.311973,18497.778168,212397.761978,182742.181113,1.017644,-30.579089,0.000000,2211.607687,24.238196,239583.333333,192.000000,-10656.375000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0,0.000000,52949.363281,15065.482422,78379329,78379713,51082.563592,-66337.232737,45577.914090,55811.774959
36,1764713927.121098042,37,0,DF:62:EF:89:F6:2F,8E89BED6,17775.968886,2696.487508,17775.969543,212200.463724,197387.508298,1.017045,-29.635590,0.000000,2857.160305,24.154076,239583.333333,192.000000,-10579.961914,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0,0.000000,47918.757812,15298.171875,78379330,78379714,50310.816201,-57954.174985,50355.502099,44617.023449
37,1764713927.529075861,37,0,DF:62:EF:89:F6:2F,8E89BED6,18424.212249,82.953855,18424.209307,213400.576533,184176.663199,1.040632,-14.583653,0.000000,2290.098840,23.540387,239583.333333,192.000000,-8993.078125,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0,0.000000,49233.449219,14901.923828,82380768,82381152,51737.433173,-65476.713074,40531.014596,57208.269550
38,1764713927.537989140,37,0,DF:62:EF:89:F6:2F,8E89BED6,17716.704289,686.581302,17716.706007,213226.762359,197909.374848,1.037378,-15.383619,0.000000,2937.730197,23.531199,239583.333333,192.000000,-8918.198242,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0,0.000000,49233.449219,15137.051758,82380769,82381153,48935.613489,-60338.928038,46873.556575,53458.580705
