timestamp,mobile_timestamp,source_file,mobile_lat,mobile_lon,mobile_accuracy_m,AdvA,payload,CFO_Hz,CFO_00_Hz,CFO_11_Hz,CFO_10_Hz,CFO_01_Hz,CFO_from_transitions_Hz,nprod_00,nprod_11,nprod_10,nprod_01,nprod_total,crc_ok,is_tag_ecosystem,pdu_type,pdu_type_name,length,channel,phase,polarity,slip,window_start,window_end,aa_pos,aa_corr,pre_corr,cfo_window
10.958584547042847,1769642012.8389208,stroll.csv,42.3469491,-71.079904,24.31,E7:CE:6A:33:01:78,7801336acee71eff4c00121900ae541886d92eb52d49bd8e67963f07fbfa075021608c0300,-14064.090565814402,117221.32442255825,-178045.9336278866,131920.78163671473,-162695.50234353027,-17320.02372526612,545,498,510,510,2063,1,1,2,ADV_NONCONN_IND,37,37,1,-1,0,14698700,14699334,56,32,8,pre_aa_hdr_payload
11.965695142745972,1769642013.8460314,stroll.csv,42.3469491,-71.079904,24.31,D3:97:45:F5:49:5A,5a49f54597d31eff4c001219ff78c40eb61f105b0ed251e71858df7553902d13c9178901ff,-62516.24487651483,142751.75336299225,-211002.161970204,115354.1564158935,-183081.59265539717,-35559.03635607125,515,642,450,456,2063,1,1,2,ADV_NONCONN_IND,37,37,1,-1,0,14867556,14868190,56,32,8,pre_aa_hdr_payload
12.726028442382812,1769642014.6063647,stroll.csv,42.3469491,-71.079904,24.31,E7:CE:6A:33:01:78,7801336acee71eff4c00121900ae541886d92eb52d49bd8e67963f07fbfa075021608c0300,-18747.629549294168,152819.0153716693,-211942.63062914865,136248.3793524999,-175214.1907324656,-19049.261753038536,539,504,510,510,2063,1,1,2,ADV_NONCONN_IND,37,37,4,-1,0,14989667,14990301,55,32,8,pre_aa_hdr_payload
14.212661504745483,1769642016.0929978,stroll.csv,42.3469396,-71.0800118,22.74,D6:1E:83:0C:75:07,07750c831ed61eff4c001219fff29bcee5abab201e58a6bc226c0a4f822293dc8d6f3401ff,-18107.213936281256,135884.47500052655,-199706.82254707857,111329.62997909344,-169038.03431386032,-18386.012082869835,581,504,486,492,2063,1,1,2,ADV_NONCONN_IND,37,37,1,-1,0,15254006,15254640,56,32,8,pre_aa_hdr_payload
15.023395538330078,1769642016.9037318,stroll.csv,42.3469396,-71.0800118,22.74,E7:CE:6A:33:01:78,7801336acee71eff4c00121900ae541886d92eb52d49bd8e67963f07fbfa075021608c0300,-17132.058577802865,109499.59094900086,-185415.91427453168,127902.06672160246,-144220.82456345257,-20835.898350444302,545,498,510,510,2063,1,1,2,ADV_NONCONN_IND,37,37,1,-1,0,15391440,15392075,56,32,8,pre_aa_hdr_payload
15.781672716140747,1769642017.662009,stroll.csv,42.3469396,-71.0800118,22.74,E3:20:45:1E:0F:A6,a60f1e4520e31eff4c00121900332c996dc0837d2a21ec853d7ad3c552da93fada59410300,-36504.33738675222,120011.73663024348,-181158.3684735423,111534.47870506116,-161375.06345224398,-33817.88829415438,503,552,504,504,2063,1,1,2,ADV_NONCONN_IND,37,37,3,-1,0,15489283,15489917,55,32,8,pre_aa_hdr_payload
17.730151653289795,1769642019.610488,stroll.csv,42.3469396,-71.0800118,22.74,E3:20:45:1E:0F:A6,a60f1e4520e31eff4c00121900332c996dc0837d2a21ec853d7ad3c552da93fada59410300,-40781.035440232525,151657.59014351826,-211244.2383225332,127025.3945793012,-186390.41529571844,-37838.0809511715,503,540,510,510,2063,1,1,2,ADV_NONCONN_IND,37,37,4,-1,0,15794757,15795391,55,32,8,pre_aa_hdr_payload
22.053620100021362,1769642023.9339564,stroll.csv,42.3469122,-71.0799737,20.1,C9:28:3B:83:47:55,5547833b28c91eff4c001219ff335549184ac6558b793634b43db84c47ebce893254b401ff,-58995.15073066014,90840.49842925108,-156453.10877316605,84785.66948982002,-174127.92881227162,-46213.6184982445,449,600,504,510,2063,1,1,2,ADV_NONCONN_IND,37,37,2,-1,0,16361341,16361975,56,31,8,pre_aa_hdr_payload
23.42875862121582,1769642025.309095,stroll.csv,42.3469122,-71.0799737,20.1,E3:20:45:1E:0F:A6,a60f1e4520e31eff4c00121900332c996dc0837d2a21ec853d7ad3c552da93fada59410300,-37107.96247033695,132513.9496142663,-186949.30937770763,124903.18712728668,-180050.007963931,-31179.136422396703,503,552,504,504,2063,1,1,2,ADV_NONCONN_IND,37,37,0,-1,0,16493944,16494579,56,32,8,pre_aa_hdr_payload
23.778706789016724,1769642025.659043,stroll.csv,42.3469122,-71.0799737,20.1,6D:E4:9C:49:D5:66,66d5499ce46d0201021816aafe404c24d1bc36d0e7f1984261830bdd21a841d73303,-13292.911514554184,169255.32417097923,-187582.02851702724,131272.9726225922,-188368.23098024217,-17862.468139897854,509,474,468,468,1919,1,1,0,ADV_IND,34,37,1,-1,0,16554034,16554668,56,32,8,pre_aa_hdr_payload
26.56288170814514,1769642028.443218,stroll.csv,42.3469737,-71.0799184,12.23,DF:2C:F0:29:D4:5D,5dd429f02cdf1eff4c001219fff73b9f788674884bccc353301e92b6d2e5aebefc008b00ff,-49804.590465327616,102848.51173707894,-190077.77865153615,87645.19258127798,-160905.17356342173,-48150.4662794133,425,480,576,582,2063,1,1,2,ADV_NONCONN_IND,37,37,0,-1,0,16855067,16855701,56,32,8,pre_aa_hdr_payload
27.58927631378174,1769642029.4696126,stroll.csv,42.3469737,-71.0799184,12.23,E3:20:45:1E:0F:A6,a60f1e4520e31eff4c00121900332c996dc0837d2a21ec853d7ad3c552da93fada59410300,-41780.12491996337,117373.22920798008,-162429.49488398666,108294.823315185,-170610.40091902955,-40402.00147232318,503,624,468,468,2063,1,1,2,ADV_NONCONN_IND,37,37,2,-1,0,16982636,16983270,56,32,8,pre_aa_hdr_payload
28.37383460998535,1769642030.254171,stroll.csv,42.3469737,-71.0799184,12.23,D9:C3:85:ED:BF:A4,a4bfed85c3d91eff4c001219ff5c2bc46743f3d413964a5c66b1661f96a81a191d880503ff,-56342.84597636229,138861.18145532403,-210978.10848536665,103087.748990081,-177478.92189917836,-42003.18668171251,443,534,540,546,2063,1,1,2,ADV_NONCONN_IND,37,37,4,-1,0,17114459,17115093,55,32,8,pre_aa_hdr_payload
30.14587378501892,1769642032.02621,stroll.csv,42.3469737,-71.0799184,12.23,FD:CE:82:00:65:F8,f8650082cefd1eff4c001219ff1e681d16da0651631cde49720c67d4be066ce953fe2002ff,-53890.25666517289,145915.7609502254,-199407.4321887209,91750.60313357082,-168275.01883152098,-31377.30976087144,461,588,504,510,2063,1,1,2,ADV_NONCONN_IND,37,37,0,-1,0,17338002,17338636,56,32,8,pre_aa_hdr_payload
31.02016806602478,1769642032.9005044,stroll.csv,42.3469737,-71.0799184,12.23,E7:CE:6A:33:01:78,7801336acee71eff4c00121900ae541886d92eb52d49bd8e67963f07fbfa075021608c0300,-14887.807823562,87118.1990591491,-151946.49005743334,113067.39375991166,-127693.16989055734,-19890.254677531702,527,516,510,510,2063,1,1,2,ADV_NONCONN_IND,37,37,4,-1,0,17405278,17405913,55,32,8,pre_aa_hdr_payload
31.436076641082764,1769642033.316413,stroll.csv,42.3469737,-71.0799184,12.23,E3:20:45:1E:0F:A6,a60f1e4520e31eff4c00121900332c996dc0837d2a21ec853d7ad3c552da93fada59410300,-33021.8764984483,174814.83370035162,-225910.07480294752,116866.49531252624,-176029.61865377202,-30300.624267399464,503,552,504,504,2063,1,1,2,ADV_NONCONN_IND,37,37,3,-1,0,17469348,17469982,55,30,8,pre_aa_hdr_payload
32.513965368270874,1769642034.3943017,stroll.csv,42.3469737,-71.0799184,12.23,CE:0B:0F:0E:3B:7F,7f3b0e0f0bce1eff4c001219ff3e745b7da0ca2cd7ac99055fa63d96bc8bd05d04fae601ff,-54850.189950993845,109565.741508296,-199182.60076193628,95480.84175190124,-169268.809030925,-45674.09816068463,437,528,546,552,2063,1,1,2,ADV_NONCONN_IND,37,37,1,-1,0,17570699,17571333,56,32,8,pre_aa_hdr_payload
32.931013107299805,1769642034.8113494,stroll.csv,42.3469737,-71.0799184,12.23,E7:CE:6A:33:01:78,7801336acee71eff4c00121900ae541886d92eb52d49bd8e67963f07fbfa075021608c0300,-19288.4631384932,143501.49006832158,-201687.07289484667,132851.41843636543,-174769.33474018206,-19741.01012120934,539,504,510,510,2063,1,1,2,ADV_NONCONN_IND,37,37,1,-1,0,17645708,17646342,56,32,8,pre_aa_hdr_payload
33.63587760925293,1769642035.516214,stroll.csv,42.3469813,-71.0799192,11.564,E3:20:45:1E:0F:A6,a60f1e4520e31eff4c00121900332c996dc0837d2a21ec853d7ad3c552da93fada59410300,-35050.00868337751,127236.95566656112,-178905.81071208412,119958.95255873485,-177408.16009874796,-30082.29363717188,503,552,504,504,2063,1,1,2,ADV_NONCONN_IND,37,37,0,-1,0,17777942,17778577,56,32,8,pre_aa_hdr_payload
35.05736780166626,1769642036.937704,stroll.csv,42.3469813,-71.0799192,11.564,E7:CE:6A:33:01:78,7801336acee71eff4c00121900ae541886d92eb52d49bd8e67963f07fbfa075021608c0300,-17566.49951965386,146923.99051009942,-178651.4559155615,127547.25060775604,-164441.27552982865,-17891.761745847787,509,552,498,504,2063,1,1,2,ADV_NONCONN_IND,37,37,1,-1,0,17967143,17967778,56,32,8,pre_aa_hdr_payload
36.14434313774109,1769642038.0246794,stroll.csv,42.3469813,-71.0799192,11.564,DE:CA:60:AB:89:9E,9e89ab60cade1eff4c001219ff056d25ce2f9cd3001deb855bdff437bb29b068d60b5101ff,-51032.19601921029,141469.93411167955,-219394.6965023668,113137.67787747004,-181461.2831912624,-34475.01629340249,527,582,474,480,2063,1,1,2,ADV_NONCONN_IND,37,37,1,-1,0,18201354,18201988,56,32,8,pre_aa_hdr_payload
37.047778606414795,1769642038.928115,stroll.csv,42.3469813,-71.0799192,11.564,E7:CE:6A:33:01:78,7801336acee71eff4c00121900ae541886d92eb52d49bd8e67963f07fbfa075021608c0300,-20912.07025444189,119867.63483541957,-189791.3820402793,133414.69711220844,-157940.13055747768,-19909.157363633774,539,504,510,510,2063,1,1,2,ADV_NONCONN_IND,37,37,0,-1,0,18285966,18286601,56,31,8,pre_aa_hdr_payload
37.451674699783325,1769642039.332011,stroll.csv,42.3469813,-71.0799192,11.564,E3:20:45:1E:0F:A6,a60f1e4520e31eff4c00121900332c996dc0837d2a21ec853d7ad3c552da93fada59410300,-39075.92495745642,99347.25152197598,-140012.94336319118,92234.31643848176,-156926.7936978143,-29201.50910519745,491,564,504,504,2063,1,1,2,ADV_NONCONN_IND,37,37,4,-1,0,18414536,18415170,56,32,8,pre_aa_hdr_payload
38.72309231758118,1769642040.6034286,stroll.csv,42.3469813,-71.0799192,11.564,E7:CE:6A:33:01:78,7801336acee71eff4c00121900ae541886d92eb52d49bd8e67963f07fbfa075021608c0300,-12279.217169365273,111118.14551438556,-173324.93090284575,130349.22828770612,-153542.0838091162,-15856.766709032912,545,498,510,510,2063,1,1,2,ADV_NONCONN_IND,37,37,2,-1,0,18610361,18610996,56,32,8,pre_aa_hdr_payload
40.123018980026245,1769642042.0033553,stroll.csv,42.3469635,-71.0799083,20.994,6D:E4:9C:49:D5:66,66d5499ce46d0201021816aafe404c24d1bc36d0e7f1984261830bdd21a841d73303,-10935.63802698367,139626.44207718907,-142481.99233707177,117231.39299869211,-175161.78895841687,-12938.577710393873,503,480,468,468,1919,1,1,0,ADV_IND,34,37,5,-1,0,18850902,18851537,55,32,8,pre_aa_hdr_payload
41.528852462768555,1769642043.4091887,stroll.csv,42.3469635,-71.0799083,20.994,E3:20:45:1E:0F:A6,a60f1e4520e31eff4c00121900332c996dc0837d2a21ec853d7ad3c552da93fada59410300,-34840.24361295957,153576.10444513804,-202166.6048526708,125441.495254103,-183144.0373671424,-29720.946095861585,503,552,504,504,2063,1,1,2,ADV_NONCONN_IND,37,37,5,-1,0,19111478,19112112,55,32,8,pre_aa_hdr_payload
42.24521470069885,1769642044.125551,stroll.csv,42.3469635,-71.0799083,20.994,E3:34:C0:10:FB:23,23fb10c034e31eff4c001219ffceb3c3c5d48e7f46836b9ba8b2a63972ba5f6f4364b102ff,-37831.56053835076,107432.63910945725,-154390.74433939328,79211.29733943628,-150747.68092177363,-25256.202018245807,485,516,528,534,2063,1,1,2,ADV_NONCONN_IND,37,37,0,-1,0,19247069,19247703,56,32,8,pre_aa_hdr_payload
42.94185256958008,1769642044.8221889,stroll.csv,42.3469635,-71.0799083,20.994,E7:CE:6A:33:01:78,7801336acee71eff4c00121900ae541886d92eb52d49bd8e67963f07fbfa075021608c0300,-19187.579109866834,128603.07485261896,-192811.7899888179,136959.71222516615,-168399.24361420263,-19289.6510079704,545,498,510,510,2063,1,1,2,ADV_NONCONN_IND,37,37,0,-1,0,19370933,19371568,56,32,7,pre_aa_hdr_payload
43.71689200401306,1769642045.5972283,stroll.csv,42.3469635,-71.0799083,20.994,E3:20:45:1E:0F:A6,a60f1e4520e31eff4c00121900332c996dc0837d2a21ec853d7ad3c552da93fada59410300,-39665.01454469194,149206.2410203124,-204253.06499892595,125880.97606163008,-184341.9917221996,-37068.61167273586,503,552,504,504,2063,1,1,2,ADV_NONCONN_IND,37,37,0,-1,0,19468455,19469090,56,32,8,pre_aa_hdr_payload
44.129403829574585,1769642046.00974,stroll.csv,42.3469635,-71.0799083,20.994,E5:05:C8:C5:5D:45,455dc5c805e51eff4c001219ffeb97b4f5a1b87d5cd71bc3eca58f08091e1dcecc150101ff,-71511.66094514338,90983.00422113804,-181644.0424442227,93492.18483062088,-169074.32517091924,-51241.81504001421,449,612,498,504,2063,1,1,2,ADV_NONCONN_IND,37,37,0,-1,0,19552152,19552787,56,31,8,pre_aa_hdr_payload
45.568387031555176,1769642047.4487233,stroll.csv,42.3469635,-71.0799083,20.994,E3:20:45:1E:0F:A6,a60f1e4520e31eff4c00121900332c996dc0837d2a21ec853d7ad3c552da93fada59410300,-38774.68159809575,138061.66012832662,-191347.3222086743,123175.0897019869,-183407.8009091792,-33777.27227404226,503,552,504,504,2063,1,1,2,ADV_NONCONN_IND,37,37,5,-1,0,19842501,19843135,55,32,8,pre_aa_hdr_payload
46.436057806015015,1769642048.316394,stroll.csv,42.3469635,-71.0799083,20.994,E8:86:EC:CB:7D:7A,7a7dcbec86e81eff4c001219ffb6beb9fc69adcb3a5567eac32ccfb16cfb3dfc7c0b7f00ff,-21532.82239313511,129441.0895017285,-187536.31102622632,107380.96507248272,-170699.76131543287,-19035.023155693303,539,474,522,528,2063,1,1,2,ADV_NONCONN_IND,37,37,5,-1,0,19926087,19926721,55,32,8,pre_aa_hdr_payload
46.441550731658936,1769642048.321887,stroll.csv,42.3469635,-71.0799083,20.994,6D:E4:9C:49:D5:66,66d5499ce46d0201021816aafe404c24d1bc36d0e7f1984261830bdd21a841d73303,-5826.271432669929,169479.3881143354,-187406.2687960528,132861.0149405291,-181897.52880290712,-14159.307372934887,503,468,474,474,1919,1,1,0,ADV_IND,34,37,4,-1,0,19933470,19934105,55,32,8,pre_aa_hdr_payload
46.947481870651245,1769642048.8278182,stroll.csv,42.3469635,-71.0799083,20.994,E7:CE:6A:33:01:78,7801336acee71eff4c00121900ae541886d92eb52d49bd8e67963f07fbfa075021608c0300,-17856.046180043362,131682.6727674541,-203413.28297770687,135281.48188571798,-163915.37617246123,-20120.571775870063,533,498,516,516,2063,1,1,2,ADV_NONCONN_IND,37,37,1,-1,0,20017730,20018364,56,32,8,pre_aa_hdr_payload
47.4469838142395,1769642049.32732,stroll.csv,42.3469542,-71.0799125,11.947,E3:20:45:1E:0F:A6,a60f1e4520e31eff4c00121900332c996dc0837d2a21ec853d7ad3c552da93fada59410300,-33814.26737811191,143124.22415569748,-189564.702721238,123760.76387408738,-178446.97087869231,-26675.281979825773,503,552,504,504,2063,1,1,2,ADV_NONCONN_IND,37,37,1,-1,0,20100070,20100704,56,32,8,pre_aa_hdr_payload
48.04393792152405,1769642049.9242742,stroll.csv,42.3469542,-71.0799125,11.947,CD:A9:C7:D5:56:4B,4b56d5c7a9cd1eff4c001219ffb099449d78f40bd1eac38c9181e77066a9f85026efd201ff,-57346.5280468388,137347.39947646952,-211703.45054213397,102786.04626703892,-180637.96259321037,-41451.11749932861,443,546,534,540,2063,1,1,2,ADV_NONCONN_IND,37,37,0,-1,0,20165545,20166179,56,31,8,pre_aa_hdr_payload
48.050257205963135,1769642049.9305935,stroll.csv,42.3469542,-71.0799125,11.947,6D:E4:9C:49:D5:66,66d5499ce46d0201021816aafe404c24d1bc36d0e7f1984261830bdd21a841d73303,-13785.754131286489,171563.30994838293,-194328.46110705665,136442.85938692087,-183036.90414047212,-18393.38132012457,491,468,480,480,1919,1,1,0,ADV_IND,34,37,1,-1,0,20174039,20174673,56,32,8,pre_aa_hdr_payload
48.8820960521698,1769642050.7624323,stroll.csv,42.3469542,-71.0799125,11.947,E7:CE:6A:33:01:78,7801336acee71eff4c00121900ae541886d92eb52d49bd8e67963f07fbfa075021608c0300,-18041.87001442846,172768.5009173377,-228743.9228622001,120642.43149543444,-169096.21391777613,-18428.213433285327,545,498,510,510,2063,1,1,2,ADV_NONCONN_IND,37,37,0,-1,0,20288765,20289400,56,32,8,pre_aa_hdr_payload
50.29668927192688,1769642052.1770256,stroll.csv,42.3469542,-71.0799125,11.947,D3:E2:95:0D:57:7F,7f570d95e2d31eff4c001219ff70cf35ab748af933fa5755016fea2658120adeb8d76802ff,-24232.85131563484,83381.33738106518,-151071.48151150523,84560.61387228304,-135750.8158456339,-28173.932935275272,521,480,528,534,2063,1,1,2,ADV_NONCONN_IND,37,37,2,-1,0,20456600,20457234,56,32,8,pre_aa_hdr_payload
50.30564308166504,1769642052.1859794,stroll.csv,42.3469542,-71.0799125,11.947,6D:E4:9C:49:D5:66,66d5499ce46d0201021816aafe404c24d1bc36d0e7f1984261830bdd21a841d73303,-16547.39438397372,129123.0997308428,-141289.20161251788,109447.49615750225,-182049.6369416664,-22881.30247459852,503,468,474,474,1919,1,1,0,ADV_IND,34,37,0,-1,0,20468635,20469269,56,30,8,pre_aa_hdr_payload
53.09486961364746,1769642054.975206,stroll.csv,42.3469542,-71.0799125,11.947,E7:CE:6A:33:01:78,7801336acee71eff4c00121900ae541886d92eb52d49bd8e67963f07fbfa075021608c0300,-18122.807756214388,156844.09750665547,-215949.9943487016,134422.30752079663,-171347.80799945406,-17025.23649751252,527,504,516,516,2063,1,1,2,ADV_NONCONN_IND,37,37,4,-1,0,20907530,20908165,55,32,8,pre_aa_hdr_payload
54.72145462036133,1769642056.601791,stroll.csv,42.3469659,-71.0798999,11.096,6D:E4:9C:49:D5:66,66d5499ce46d0201021816aafe404c24d1bc36d0e7f1984261830bdd21a841d73303,-15561.33918192852,174700.80558768546,-187783.61746045933,119788.67576953284,-181269.6274279841,-22696.57291070373,497,474,474,474,1919,1,1,0,ADV_IND,34,37,0,-1,0,21194654,21195288,56,32,8,pre_aa_hdr_payload
55.1560378074646,1769642057.036374,stroll.csv,42.3469659,-71.0798999,11.096,E7:CE:6A:33:01:78,7801336acee71eff4c00121900ae541886d92eb52d49bd8e67963f07fbfa075021608c0300,-14769.903461533084,150814.7463368321,-206308.25175471988,132398.33634804533,-168694.93167817252,-12963.100899981904,545,498,510,510,2063,1,1,2,ADV_NONCONN_IND,37,37,0,-1,0,21290544,21291179,56,32,8,pre_aa_hdr_payload
56.336660861968994,1769642058.2169971,stroll.csv,42.3469659,-71.0798999,11.096,F6:FD:FA:DD:DD:8A,8addddfafdf61eff4c001219ffe99e6b45060a8caf3a571b7a0e08d505208b9f3d867202ff,-69635.81351981209,141498.93083960173,-199556.7107517182,98777.63348201456,-182265.70105505505,-37824.34809567737,413,624,510,516,2063,1,1,2,ADV_NONCONN_IND,37,37,1,-1,0,21492022,21492656,56,32,8,pre_aa_hdr_payload
57.7968270778656,1769642059.6771634,stroll.csv,42.3469659,-71.0798999,11.096,E3:20:45:1E:0F:A6,a60f1e4520e31eff4c00121900332c996dc0837d2a21ec853d7ad3c552da93fada59410300,-35128.28193990511,150907.51728157763,-193466.9600672417,124133.8780948736,-181205.7772943844,-21398.18826424648,503,552,504,504,2063,1,1,2,ADV_NONCONN_IND,37,37,1,-1,0,21696592,21697227,56,32,8,pre_aa_hdr_payload
58.159274101257324,1769642060.0396104,stroll.csv,42.3469659,-71.0798999,11.096,CD:FF:7B:86:30:5F,5f30867bffcd1eff4c001219ff1da3e0c1f12d0640def5d4225a59730d3728bfe6f9b701ff,-51075.11593194971,91302.28837253778,-186035.3674857186,107165.35089995712,-166792.8425105418,-41704.844750545,491,534,516,522,2063,1,1,2,ADV_NONCONN_IND,37,37,2,-1,0,21778858,21779493,56,31,8,pre_aa_hdr_payload
59.01854968070984,1769642060.898886,stroll.csv,42.3469659,-71.0798999,11.096,E7:CE:6A:33:01:78,7801336acee71eff4c00121900ae541886d92eb52d49bd8e67963f07fbfa075021608c0300,-23058.724008599384,133707.01297179156,-199450.6036532762,134587.88894511145,-174111.19902268774,-22053.997002716496,557,498,504,504,2063,1,1,2,ADV_NONCONN_IND,37,37,0,-1,0,21927774,21928409,56,32,8,pre_aa_hdr_payload
61.24231243133545,1769642063.1226487,stroll.csv,42.3469324,-71.0799015,14.002,E7:CE:6A:33:01:78,7801336acee71eff4c00121900ae541886d92eb52d49bd8e67963f07fbfa075021608c0300,-18095.41051560414,133457.3337012317,-192419.20577251184,133912.5535252033,-169042.3139053714,-19841.03740943619,539,504,510,510,2063,1,1,2,ADV_NONCONN_IND,37,37,0,-1,0,22232286,22232920,56,32,8,pre_aa_hdr_payload
61.60370135307312,1769642063.4840376,stroll.csv,42.3469324,-71.0799015,14.002,E3:20:45:1E:0F:A6,a60f1e4520e31eff4c00121900332c996dc0837d2a21ec853d7ad3c552da93fada59410300,-25865.474637040475,160393.19657585962,-188994.96245569497,135049.42909716498,-181906.25928277223,5464.836020777724,503,564,498,498,2063,1,1,2,ADV_NONCONN_IND,37,37,0,-1,0,22311786,22312420,56,32,8,pre_aa_hdr_payload
62.33021402359009,1769642064.2105503,stroll.csv,42.3469324,-71.0799015,14.002,6D:E4:9C:49:D5:66,66d5499ce46d0201021816aafe404c24d1bc36d0e7f1984261830bdd21a841d73303,-9408.196950911191,168099.74579766358,-179824.4667370304,124664.34980010812,-183028.84760401375,-16917.373550310807,503,468,474,474,1919,1,1,0,ADV_IND,34,37,2,-1,0,22458331,22458966,56,32,8,pre_aa_hdr_payload
63.59313631057739,1769642065.4734726,stroll.csv,42.3469324,-71.0799015,14.002,E3:20:45:1E:0F:A6,a60f1e4520e31eff4c00121900332c996dc0837d2a21ec853d7ad3c552da93fada59410300,-32291.57986469157,152887.54176985726,-196791.3896758107,121916.26438364047,-166415.6115963431,-18492.32230653928,509,546,504,504,2063,1,1,2,ADV_NONCONN_IND,37,37,0,-1,0,22581235,22581869,56,32,8,pre_aa_hdr_payload
