pkt_idx,pcap_ts,rf_channel,pdu_type,adv_addr,access_address,cfo_quick_hz,cfo_centroid_hz,cfo_two_stage_hz,cfo_std_hz,cfo_std_sym_hz,iq_gain_alpha,iq_phase_deg_deg,rise_time_us,psd_centroid_hz,psd_pnr_db,bw_3db_hz,gated_len_us,cfo_two_stage_coarse_hz,joint_fo_hz,joint_I0,joint_Q0,joint_eps,joint_phi_deg,joint_A,joint_iters,joint_cost,cfo_exact_quick_hz,cfo_exact_ls_hz,sample_start,sample_end
78,1763953295.077901125,37,0,FE:EB:63:B2:F1:A7,8E89BED6,-10015.089797,-10015.089797,-10015.089797,228534.834078,228534.834078,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,192.000000,-10015.089844,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0,0.000000,31711.685547,-5272.690918,173273919,173274303
79,1763953295.549567223,37,0,FE:EB:63:B2:F1:A7,8E89BED6,-9586.078414,-9586.078414,-9586.078414,253982.121810,253982.121810,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,192.000000,-9586.078125,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0,0.000000,55792.992188,-1020.319824,177284977,177285361
80,1763953295.549818039,37,0,FE:EB:63:B2:F1:A7,8E89BED6,-10057.824770,-10057.824770,-10057.824770,253928.158426,253928.158426,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,192.000000,-10057.825195,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0,0.000000,55721.210938,-771.758118,177284978,177285362
82,1763953295.983078241,37,0,FE:EB:63:B2:F1:A7,8E89BED6,-8479.987381,-8479.987381,-8479.987381,249137.136875,249137.136875,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,192.000000,-8479.987305,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0,0.000000,30640.673828,-6559.215820,181297229,181297613
83,1763953295.983334064,37,0,FE:EB:63:B2:F1:A7,8E89BED6,-8935.749717,-8935.749717,-8935.749717,249666.121337,249666.121337,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,192.000000,-8935.750000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0,0.000000,23283.089844,-6353.253906,181297230,181297614
84,1763953296.424806356,37,0,FE:EB:63:B2:F1:A7,8E89BED6,-10665.046781,-10665.046781,-10665.046781,261143.990511,261143.990511,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,192.000000,-10665.046875,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0,0.000000,-16418.341797,-12822.368164,185306779,185307163
85,1763953296.849824905,37,0,FE:EB:63:B2:F1:A7,8E89BED6,-10709.520246,-10709.520246,-10709.520246,256601.104679,256601.104679,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,192.000000,-10709.520508,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0,0.000000,-11025.706055,-7211.340820,189307465,189307849
86,1763953297.293038845,37,0,FE:EB:63:B2:F1:A7,8E89BED6,-9921.769278,-9921.769278,-9921.769278,296720.935977,296720.935977,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,192.000000,-9921.769531,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0,0.000000,-18700.798828,-20503.554688,193309004,193309388
87,1763953297.725878954,37,0,FE:EB:63:B2:F1:A7,8E89BED6,-10547.610373,-10547.610373,-10547.610373,258657.150306,258657.150306,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,192.000000,-10547.610352,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0,0.000000,16132.517578,-265.887817,197319909,197320293
88,1763953297.726068497,37,0,FE:EB:63:B2:F1:A7,8E89BED6,-10657.857384,-10657.857384,-10657.857384,258668.710966,258668.710966,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,192.000000,-10657.857422,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0,0.000000,16132.517578,91.809647,197319910,197320294
89,1763953298.169632912,37,0,FE:EB:63:B2:F1:A7,8E89BED6,-9070.521711,-9070.521711,-9070.521711,232476.451012,232476.451012,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,192.000000,-9070.521484,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0,0.000000,35493.523438,-4604.833008,201324912,201325296
90,1763953298.169855118,37,0,FE:EB:63:B2:F1:A7,8E89BED6,-9364.411476,-9364.411476,-9364.411476,232554.487376,232554.487376,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,192.000000,-9364.411133,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0,0.000000,35493.523438,-4332.953125,201324913,201325297
91,1763953298.612116575,37,0,FE:EB:63:B2:F1:A7,8E89BED6,-10231.543436,-10231.543436,-10231.543436,238433.785051,238433.785051,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,192.000000,-10231.542969,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0,0.000000,1229.386353,-3905.764893,205324031,205324415
92,1763953299.056769848,37,0,FE:EB:63:B2:F1:A7,8E89BED6,-10278.949053,-10278.949053,-10278.949053,253895.511111,253895.511111,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,192.000000,-10278.949219,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0,0.000000,-21954.654297,-5814.795898,209324574,209324958
93,1763953299.507913113,37,0,FE:EB:63:B2:F1:A7,8E89BED6,-9675.987201,-9675.987201,-9675.987201,279324.695070,279324.695070,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,192.000000,-9675.987305,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0,0.000000,13451.305664,-5389.438965,213326080,213326464
94,1763953299.508102179,37,0,FE:EB:63:B2:F1:A7,8E89BED6,-9797.720729,-9797.720729,-9797.720729,279366.639723,279366.639723,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,192.000000,-9797.720703,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0,0.000000,12875.408203,-5194.680176,213326081,213326465
95,1763953299.962586164,37,0,FE:EB:63:B2:F1:A7,8E89BED6,-8782.098631,-8782.098631,-8782.098631,253425.883068,253425.883068,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,192.000000,-8782.098633,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0,0.000000,10253.608398,-12849.217773,217331634,217332018
96,1763953299.962771416,37,0,FE:EB:63:B2:F1:A7,8E89BED6,-9208.430260,-9208.430260,-9208.430260,253365.973667,253365.973667,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,192.000000,-9208.430664,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0,0.000000,2388.027344,-12739.320312,217331635,217332019
97,1763953300.397804499,37,0,FE:EB:63:B2:F1:A7,8E89BED6,-9367.378309,-9367.378309,-9367.378309,298892.562368,298892.562368,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,192.000000,-9367.377930,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0,0.000000,17925.472656,-10018.612305,221329577,221329961
98,1763953300.398039341,37,0,FE:EB:63:B2:F1:A7,8E89BED6,-9803.459732,-9803.459732,-9803.459732,299039.309523,299039.309523,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,192.000000,-9803.459961,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0,0.000000,17925.472656,-9948.447266,221329578,221329962
99,1763953300.836815834,37,0,FE:EB:63:B2:F1:A7,8E89BED6,-9198.144688,-9198.144688,-9198.144688,239220.489001,239220.489001,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,192.000000,-9198.144531,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0,0.000000,12246.668945,-6988.222168,225327467,225327851
100,1763953300.837039948,37,0,FE:EB:63:B2:F1:A7,8E89BED6,-9679.165448,-9679.165448,-9679.165448,239183.188254,239183.188254,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,192.000000,-9679.165039,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0,0.000000,5163.413086,-6865.951660,225327468,225327852
101,1763953301.291356325,37,0,FE:EB:63:B2:F1:A7,8E89BED6,-9199.460990,-9199.460990,-9199.460990,254855.607913,254855.607913,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,192.000000,-9199.460938,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0,0.000000,-4412.617188,-8604.589844,229326708,229327092
102,1763953301.291538477,37,0,FE:EB:63:B2:F1:A7,8E89BED6,-9788.404919,-9788.404919,-9788.404919,258386.009069,258386.009069,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,192.000000,-9788.405273,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0,0.000000,-7932.354980,-8474.694336,229326709,229327093
103,1763953301.757184982,37,0,FE:EB:63:B2:F1:A7,8E89BED6,-9645.804928,-9645.804928,-9645.804928,227639.924329,227639.924329,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,192.000000,-9645.804688,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0,0.000000,-3954.296875,-9332.054688,233327409,233327793
104,1763953302.219284296,37,0,FE:EB:63:B2:F1:A7,8E89BED6,-9773.588307,-9773.588307,-9773.588307,216701.039210,216701.039210,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,192.000000,-9773.587891,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0,0.000000,-11865.812500,-5740.585449,237330856,237331240
105,1763953302.678169012,37,0,FE:EB:63:B2:F1:A7,8E89BED6,-9572.688557,-9572.688557,-9572.688557,262405.393377,262405.393377,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,192.000000,-9572.688477,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0,0.000000,-991.131592,-8448.929688,241341398,241341782
106,1763953303.161558867,37,0,FE:EB:63:B2:F1:A7,8E89BED6,-10006.086114,-10006.086114,-10006.086114,244373.888310,244373.888310,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,192.000000,-10006.085938,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0,0.000000,7190.691406,-3699.502686,245348173,245348557
107,1763953303.590080738,37,0,FE:EB:63:B2:F1:A7,8E89BED6,-9510.336786,-9510.336786,-9510.336786,245932.902369,245932.902369,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,192.000000,-9510.336914,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0,0.000000,-10843.548828,-5098.752441,249349283,249349667
108,1763953303.590341330,37,0,FE:EB:63:B2:F1:A7,8E89BED6,-10260.720510,-10260.720510,-10260.720510,246025.739018,246025.739018,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,192.000000,-10260.720703,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0,0.000000,-10843.548828,-4909.167480,249349284,249349668
109,1763953304.043873310,37,0,FE:EB:63:B2:F1:A7,8E89BED6,-9542.089999,-9542.089999,-9542.089999,268615.344826,268615.344826,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,192.000000,-9542.089844,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0,0.000000,-7691.584961,-5593.489258,253356106,253356490
110,1763953304.489658356,37,0,FE:EB:63:B2:F1:A7,8E89BED6,-10588.352789,-10588.352789,-10588.352789,227821.880413,227821.880413,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,192.000000,-10588.352539,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0,0.000000,2867.325928,-5102.567871,257355266,257355650
111,1763953304.943188906,37,0,FE:EB:63:B2:F1:A7,8E89BED6,-9016.427732,-9016.427732,-9016.427732,278789.172579,278789.172579,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,192.000000,-9016.427734,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0,0.000000,33812.511719,-3663.081787,261356921,261357305
112,1763953304.943369627,37,0,FE:EB:63:B2:F1:A7,8E89BED6,-9450.825860,-9450.825860,-9450.825860,279071.840414,279071.840414,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,192.000000,-9450.826172,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0,0.000000,22481.679688,-3465.391357,261356922,261357306
113,1763953305.384378433,37,0,FE:EB:63:B2:F1:A7,8E89BED6,-8936.953011,-8936.953011,-8936.953011,265458.310079,265458.310079,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,192.000000,-8936.953125,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0,0.000000,7176.290527,-10273.165039,265362239,265362623
114,1763953305.384623289,37,0,FE:EB:63:B2:F1:A7,8E89BED6,-9477.134041,-9477.134041,-9477.134041,266450.785404,266450.785404,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,192.000000,-9477.133789,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0,0.000000,7176.290527,-10111.568359,265362240,265362624
115,1763953305.857428074,37,0,FE:EB:63:B2:F1:A7,8E89BED6,-10080.872451,-10080.872451,-10080.872451,235538.812050,235538.812050,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,192.000000,-10080.872070,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0,0.000000,47263.125000,-4997.559570,269359731,269360115
116,1763953305.857682228,37,0,FE:EB:63:B2:F1:A7,8E89BED6,-10557.364219,-10557.364219,-10557.364219,235526.047699,235526.047699,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,192.000000,-10557.364258,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0,0.000000,41281.453125,-4704.032715,269359732,269360116
117,1763953306.311183214,37,0,FE:EB:63:B2:F1:A7,8E89BED6,-9937.330804,-9937.330804,-9937.330804,273913.569739,273913.569739,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,192.000000,-9937.331055,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0,0.000000,48041.597656,-5075.943359,273357392,273357776
118,1763953306.311439514,37,0,FE:EB:63:B2:F1:A7,8E89BED6,-10314.618354,-10314.618354,-10314.618354,273937.894575,273937.894575,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,192.000000,-10314.618164,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0,0.000000,47230.621094,-4691.504883,273357393,273357777
119,1763953306.742820024,37,0,FE:EB:63:B2:F1:A7,8E89BED6,-9890.283975,-9890.283975,-9890.283975,263733.938179,263733.938179,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,192.000000,-9890.284180,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0,0.000000,23176.726562,-2679.615479,277357864,277358248
120,1763953306.743070126,37,0,FE:EB:63:B2:F1:A7,8E89BED6,-10437.357956,-10437.357956,-10437.357956,263725.891253,263725.891253,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,192.000000,-10437.358398,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0,0.000000,23176.726562,-2480.186768,277357865,277358249
121,1763953307.185029984,37,0,FE:EB:63:B2:F1:A7,8E89BED6,-10243.870727,-10243.870727,-10243.870727,239166.095343,239166.095343,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,192.000000,-10243.871094,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0,0.000000,-14992.998047,-8155.919922,281362617,281363001
122,1763953307.626729488,37,0,FE:EB:63:B2:F1:A7,8E89BED6,-9117.475044,-9117.475044,-9117.475044,236064.829155,236064.829155,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,192.000000,-9117.474609,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0,0.000000,16311.979492,-10713.273438,285360140,285360524
123,1763953307.626986742,37,0,FE:EB:63:B2:F1:A7,8E89BED6,-9756.600509,-9756.600509,-9756.600509,236418.217603,236418.217603,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,192.000000,-9756.600586,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0,0.000000,14734.464844,-10565.614258,285360141,285360525
124,1763953308.085306168,37,0,FE:EB:63:B2:F1:A7,8E89BED6,-9196.363570,-9196.363570,-9196.363570,259456.622170,259456.622170,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,192.000000,-9196.363281,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0,0.000000,22726.253906,4198.377930,289359328,289359712
125,1763953308.085497141,37,0,FE:EB:63:B2:F1:A7,8E89BED6,-9815.145318,-9815.145318,-9815.145318,260810.635678,260810.635678,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,192.000000,-9815.145508,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0,0.000000,22726.253906,4513.466797,289359329,289359713
126,1763953308.539911747,37,0,FE:EB:63:B2:F1:A7,8E89BED6,-10126.825756,-10126.825756,-10126.825756,276469.205682,276469.205682,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,192.000000,-10126.826172,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0,0.000000,9938.176758,-2463.207520,293362437,293362821
127,1763953308.540144682,37,0,FE:EB:63:B2:F1:A7,8E89BED6,-10656.866909,-10656.866909,-10656.866909,276887.707496,276887.707496,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,192.000000,-10656.867188,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0,0.000000,9938.176758,-2180.267578,293362438,293362822
129,1763953308.987315178,37,0,FE:EB:63:B2:F1:A7,8E89BED6,-10163.694617,-10163.694617,-10163.694617,266978.090370,266978.090370,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,192.000000,-10163.694336,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0,0.000000,-7152.273438,-4241.440918,297368856,297369240
130,1763953309.465371847,37,0,FE:EB:63:B2:F1:A7,8E89BED6,-9304.747793,-9304.747793,-9304.747793,258623.130097,258623.130097,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,192.000000,-9304.748047,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0,0.000000,-10641.623047,-9106.146484,301367442,301367826
131,1763953309.465599775,37,0,FE:EB:63:B2:F1:A7,8E89BED6,-9824.706959,-9824.706959,-9824.706959,260324.514402,260324.514402,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,192.000000,-9824.707031,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0,0.000000,-10641.623047,-8946.571289,301367443,301367827
132,1763953309.941132069,37,0,FE:EB:63:B2:F1:A7,8E89BED6,-10301.673250,-10301.673250,-10301.673250,267573.604121,267573.604121,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,192.000000,-10301.672852,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0,0.000000,-17578.576172,-13977.426758,305369360,305369744
133,1763953310.405604362,37,0,FE:EB:63:B2:F1:A7,8E89BED6,-9591.971670,-9591.971670,-9591.971670,231712.162056,231712.162056,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,192.000000,-9591.971680,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0,0.000000,-11691.164062,-10613.845703,309375601,309375985
134,1763953310.871921778,37,0,FE:EB:63:B2:F1:A7,8E89BED6,-10336.384991,-10336.384991,-10336.384991,234435.735778,234435.735778,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,192.000000,-10336.384766,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0,0.000000,-1830.093872,-10566.921875,313388562,313388946
135,1763953311.331221819,37,0,FE:EB:63:B2:F1:A7,8E89BED6,-9044.808631,-9044.808631,-9044.808631,248841.454611,248841.454611,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,192.000000,-9044.808594,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0,0.000000,41678.750000,-3475.799561,317396259,317396643
136,1763953311.331559420,37,0,FE:EB:63:B2:F1:A7,8E89BED6,-9434.718091,-9434.718091,-9434.718091,250104.695480,250104.695480,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,192.000000,-9434.717773,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0,0.000000,40365.226562,-3213.140625,317396260,317396644
