pkt_idx,pcap_ts,rf_channel,pdu_type,adv_addr,access_address,cfo_quick_hz,cfo_centroid_hz,cfo_two_stage_hz,cfo_std_hz,cfo_std_sym_hz,iq_gain_alpha,iq_phase_deg_deg,rise_time_us,psd_centroid_hz,psd_pnr_db,bw_3db_hz,gated_len_us,cfo_two_stage_coarse_hz,joint_fo_hz,joint_I0,joint_Q0,joint_eps,joint_phi_deg,joint_A,joint_iters,joint_cost,cfo_exact_quick_hz,cfo_exact_ls_hz,sample_start,sample_end,cfo_equal_00_hz,cfo_equal_11_hz,cfo_jump_10_hz,cfo_jump_01_hz
15,1764713280.496320486,37,0,E0:F5:58:56:8D:02,8E89BED6,21372.762204,7721.913688,21372.762163,381327.240801,308279.641748,0.991864,-50.383043,2.500000,35416.245143,22.875402,327127.659574,376.000000,6650.308594,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0,0.000000,38265.605469,8977.416016,28272546,28273298,8828.887778,34512.223721,8925.695360,26808.089221
16,1764713280.938047409,37,0,E0:F5:58:56:8D:02,8E89BED6,20270.685986,7075.540830,20270.685836,359691.024797,271776.992682,0.985171,-51.665105,2.000000,35635.398577,23.003568,297872.340426,376.000000,5364.529785,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0,0.000000,61818.378906,13221.349609,32286669,32287421,4222.772037,37234.504542,-1128.409946,34535.358152
17,1764713280.969243765,37,0,E0:F5:58:56:8D:02,8E89BED6,20809.190417,7032.648239,20809.190257,359050.342962,271935.251721,0.986003,-51.474649,2.000000,35512.342097,22.994994,297872.340426,376.000000,5841.050781,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0,0.000000,61818.378906,13240.533203,32286670,32287422,9439.805748,33631.981013,5165.336385,28412.008531
18,1764713281.400760174,37,0,E0:F5:58:56:8D:02,8E89BED6,20104.238161,6665.526105,20104.238589,355070.453740,271564.825565,1.005012,41.906281,2.000000,35183.717822,22.849132,327127.659574,376.000000,6507.209961,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0,0.000000,10480.691406,10114.111328,36303962,36304714,3252.052977,41276.244650,-2746.290646,31850.414180
19,1764713281.433614016,37,0,E0:F5:58:56:8D:02,8E89BED6,20602.069267,6622.959805,20602.069322,354858.201821,289653.488267,1.003980,42.445958,2.000000,35058.335288,22.815767,327127.659574,376.000000,6978.125488,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0,0.000000,10480.691406,10189.363281,36303963,36304715,8125.807516,35070.125361,2095.092342,30536.756324
20,1764713281.865234137,37,0,E0:F5:58:56:8D:02,8E89BED6,20984.495641,7829.898662,20984.494128,344490.960627,274398.252637,1.036467,-25.667468,2.000000,35993.265054,23.114979,327127.659574,376.000000,6292.042480,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0,0.000000,655.960449,29182.638672,40320777,40321529,7385.146658,39190.316890,-4282.783679,34279.225783
22,1764713282.293778896,37,0,E0:F5:58:56:8D:02,8E89BED6,20892.039011,7249.485022,20892.039463,335883.191038,238295.770535,1.053446,8.101223,2.000000,35846.458078,22.851735,327127.659574,376.000000,6090.754883,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0,0.000000,22204.218750,17610.029297,44330293,44331045,7198.230892,38595.742374,-1166.899317,31747.253646
23,1764713282.726254940,37,0,E0:F5:58:56:8D:02,8E89BED6,20393.392535,6356.843415,20393.391348,350707.205691,265891.550623,0.960480,-84.027242,2.000000,35623.841750,23.011024,327127.659574,376.000000,5969.648438,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0,0.000000,59067.152344,21164.185547,48345058,48345810,2859.699150,39240.088999,-766.019947,33576.327628
24,1764713282.757655144,37,0,E0:F5:58:56:8D:02,8E89BED6,20917.855616,6308.085612,20917.855280,350233.175033,276782.186896,0.962350,-83.729038,2.000000,35499.710044,22.989339,327127.659574,376.000000,6429.737793,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0,0.000000,61425.585938,21134.503906,48345059,48345811,6631.085294,34768.621217,4155.595479,31630.306544
25,1764713283.189330339,37,0,E0:F5:58:56:8D:02,8E89BED6,20369.693091,6772.277926,20369.693655,354718.023086,254327.031958,1.047555,7.334797,2.500000,35528.659352,23.144049,297872.340426,376.000000,5014.847168,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0,0.000000,16214.093750,16118.666016,52355152,52355904,6784.311914,40627.345625,-6417.678547,32100.553201
