timestamp,mobile_timestamp,mobile_lat,mobile_lon,mobile_accuracy_m,AdvA,payload,CFO_Hz,CFO_00_Hz,CFO_11_Hz,CFO_10_Hz,CFO_01_Hz,CFO_from_transitions_Hz,nprod_00,nprod_11,nprod_10,nprod_01,nprod_total,crc_ok,is_tag_ecosystem,pdu_type,pdu_type_name,length,channel,phase,polarity,slip,window_start,window_end,aa_pos,aa_corr,pre_corr,cfo_window
3.7045254707336426,1769642937.8995254,42.3498563,-71.0780382,16.165,F9:FB:A4:5E:14:4C,4c145ea4fbf91eff4c00121900acd76a9f173d9519f92ec0760f565eafa2cdb723eee10000,-37549.15356008873,157820.97479428037,-211336.52732662504,131816.86071001567,-172632.85570908475,-26040.891494407522,467,516,540,540,2063,1,1,2,ADV_NONCONN_IND,37,37,4,-1,0,549113,549747,55,32,8,pre_aa_hdr_payload
7.816571235656738,1769642942.0115712,42.3497112,-71.0779922,24.9,D9:0C:EA:94:02:2D,2d0294ea0cd90201060303edfe0d16edfe0200c610fc1f238f0f6a,-18795.9851542562,140301.33465470944,-195210.80931037184,125674.89483624854,-177492.6083915946,-25465.445238431264,347,318,456,462,1583,1,1,0,ADV_IND,27,37,2,-1,0,1171256,1171890,56,32,8,pre_aa_hdr_payload
8.246438980102539,1769642942.441439,42.3497112,-71.0779922,24.9,DF:D6:F9:F8:AB:86,86abf8f9d6df1eff4c001219ffab2a23f88d08cf325d96a08a7ee0ee596752c45d8b3701ff,-21853.11913439652,128863.980521012,-183293.2314039832,101621.83725645358,-166495.6963326533,-26826.736015802617,533,468,528,534,2063,1,1,2,ADV_NONCONN_IND,37,37,5,-1,0,1194948,1195582,55,32,8,pre_aa_hdr_payload
10.113714218139648,1769642944.3087142,42.3497112,-71.0779922,24.9,DD:AF:58:3E:E9:9B,9be93e58afdd1eff4c001219ffd695a237f08f53c2a2de97ee15da973a134aa2a0704900ff,-21629.741710385755,128973.86953121796,-188914.8181051648,115175.71496543083,-175654.33744764986,-25935.527781633005,545,516,498,504,2063,1,1,2,ADV_NONCONN_IND,37,37,5,-1,0,1492409,1493044,55,32,8,pre_aa_hdr_payload
11.85135269165039,1769642946.0463526,42.3497112,-71.0779922,24.9,EE:81:2F:73:79:B5,b579732f81ee1eff4c001219ffa98dde249207648eef4ce551aacb0ce5671f780d89c102ff,-57866.52955903808,136689.39631636997,-205384.58527617535,106086.46749691835,-171862.80092956088,-49008.15973924038,455,606,498,504,2063,1,1,2,ADV_NONCONN_IND,37,37,2,-1,0,1679123,1679757,55,32,8,pre_aa_hdr_payload
14.105346918106079,1769642948.3003469,42.3497112,-71.0779922,24.9,D9:0C:EA:94:02:2D,2d0294ea0cd90201060303edfe0d16edfe0200c610fc1f238f0f6a,-21363.0352737628,73935.17704289361,-120487.75060582218,74545.0863203076,-109529.35523548383,-20300.425729862807,335,342,450,456,1583,1,1,0,ADV_IND,27,37,3,-1,0,1911687,1912321,56,32,8,pre_aa_hdr_payload
14.118517637252808,1769642948.3135176,42.3497112,-71.0779922,24.9,ED:4B:27:D0:FB:94,94fbd0274bed1eff4c001219ffae9b1f4e78db0a43591aa908d93ba738c2a69793465700ff,-31875.00591511026,143879.27475629866,-179652.86146767484,102268.79791136987,-176449.69538552672,-22792.43833390096,521,540,498,504,2063,1,1,2,ADV_NONCONN_IND,37,37,5,-1,0,1929391,1930025,55,32,8,pre_aa_hdr_payload
15.533814907073975,1769642949.7288148,42.3497335,-71.0779999,38.911,F7:6D:AF:47:59:36,365947af6df71eff4c001219289f9c27759d92b71ca82cb4ae2260d20d04688ee9d63002ef,-71951.09112674714,143695.56086458536,-190179.44967922417,120941.94443856795,-180289.38659428988,-41952.44282416325,431,654,486,492,2063,1,1,2,ADV_NONCONN_IND,37,37,0,-1,0,2106237,2106871,56,32,8,pre_aa_hdr_payload
17.902586936950684,1769642952.0975869,42.349734,-71.0779993,38.456,C8:35:88:A9:BD:32,32bda98835c81eff4c001219ff37c65662b59983b134bfcc7d648ed442468847a7aa6402ff,-48347.3873906729,125147.65572064194,-189848.48691181195,90426.89391967884,-165407.0435887719,-41133.789218935985,479,558,510,516,2063,1,1,2,ADV_NONCONN_IND,37,37,0,-1,0,2388235,2388870,56,32,8,pre_aa_hdr_payload
19.86343789100647,1769642954.0584378,42.349734,-71.0779993,38.456,DF:5F:DD:52:5F:73,735f52dd5fdf1eff4c001219ffab1f82937b4a9e5b83d81b5d262bafac1a874e4a89d702ff,-41474.81546360632,99017.23396576327,-162340.3212129576,88873.74978364746,-161562.11890065824,-38094.69565875891,479,522,528,534,2063,1,1,2,ADV_NONCONN_IND,37,37,0,-1,0,2640770,2641405,56,32,8,pre_aa_hdr_payload
