pkt_idx,pcap_ts,rf_channel,pdu_type,adv_addr,access_address,cfo_quick_hz,cfo_centroid_hz,cfo_two_stage_hz,cfo_std_hz,cfo_std_sym_hz,iq_gain_alpha,iq_phase_deg_deg,rise_time_us,psd_centroid_hz,psd_pnr_db,bw_3db_hz,gated_len_us,cfo_two_stage_coarse_hz,joint_fo_hz,joint_I0,joint_Q0,joint_eps,joint_phi_deg,joint_A,joint_iters,joint_cost,cfo_exact_quick_hz,cfo_exact_ls_hz,sample_start,sample_end,cfo_equal_00_hz,cfo_equal_11_hz,cfo_jump_10_hz,cfo_jump_01_hz
39,1764714231.342131615,37,0,FC:7F:0A:E5:D0:87,8E89BED6,6539.592562,8139.118294,6539.593915,331879.186444,266055.913527,1.058490,29.812561,2.500000,4547.832221,24.717378,164893.617021,376.000000,5643.687012,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0,0.000000,31263.072266,3008.013916,100083585,100084337,18812.406688,35536.075617,-23198.736684,-22264.822544
41,1764714231.773216724,37,0,FC:7F:0A:E5:D0:87,8E89BED6,6411.719203,8426.192834,6411.719287,320350.319271,236047.343131,1.060021,24.927387,2.000000,4053.974948,25.182152,239361.702128,376.000000,5753.786133,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0,0.000000,20790.189453,9259.717773,104080056,104080808,21768.916886,34626.857242,-33013.775962,-19465.821123
42,1764714232.200649023,37,0,FC:7F:0A:E5:D0:87,8E89BED6,7116.157889,8348.177965,7116.157575,304235.064003,225783.141837,0.975142,-52.997360,92.000000,5354.375829,24.731325,239361.702128,376.000000,6806.768555,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0,0.000000,-7048.865723,-2226.082764,108082192,108082944,22814.920381,32890.327205,-28069.952014,-19636.566955
43,1764714232.635001421,37,0,FC:7F:0A:E5:D0:87,8E89BED6,6486.721874,8323.688055,6486.721221,323781.488143,226193.919958,0.909281,-81.381776,2.500000,3900.663362,24.834938,239361.702128,376.000000,5408.571777,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0,0.000000,13061.438477,1549.286621,112081502,112082254,20744.698623,34341.059224,-28193.413364,-21668.599975
44,1764714233.065893173,37,0,FC:7F:0A:E5:D0:87,8E89BED6,6396.670647,9808.006241,6396.670170,315871.617800,236209.038113,0.921804,-69.331765,2.500000,4035.483155,25.310705,164893.617021,376.000000,5971.791016,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0,0.000000,5312.528809,-10230.375000,116081427,116082179,20676.328503,33187.584338,-27164.335405,-21105.367076
45,1764714233.496889830,37,0,FC:7F:0A:E5:D0:87,8E89BED6,5869.868986,8109.946146,5869.868787,319857.670878,256965.432346,1.069315,22.242867,25.000000,3389.963605,24.801745,164893.617021,376.000000,5587.465820,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0,0.000000,20436.224609,-6486.494141,120079447,120080199,23864.750160,30731.960824,-28721.427364,-22777.734766
46,1764714233.927233219,37,0,FC:7F:0A:E5:D0:87,8E89BED6,6292.018595,7515.037957,6292.019037,322830.725432,249657.117373,0.974762,-52.835773,2.500000,3540.387000,25.298571,164893.617021,376.000000,5740.071777,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0,0.000000,5866.720215,10287.930664,124078863,124079615,22869.761086,32071.958007,-30975.405202,-20470.923518
47,1764714234.357617617,37,0,FC:7F:0A:E5:D0:87,8E89BED6,6070.059215,8449.105691,6070.058326,335915.459557,243944.820410,0.936378,-71.131956,2.500000,4180.478296,25.164910,164893.617021,376.000000,5096.206055,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0,0.000000,-5782.936035,12610.166992,128075791,128076543,21898.351740,36091.860609,-30273.064368,-24031.716095
48,1764714234.788707495,37,0,FC:7F:0A:E5:D0:87,8E89BED6,6116.561611,8540.374058,6116.561651,338517.985642,264030.997897,1.112071,3.994060,48.500000,3752.666224,25.559996,164893.617021,376.000000,7273.182617,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0,0.000000,60498.136719,9559.273438,132075386,132076138,23629.081581,30544.440381,-33429.419834,-19073.593496
49,1764714234.819708347,37,0,FC:7F:0A:E5:D0:87,8E89BED6,5824.820592,8667.137273,5824.819180,337486.904739,270411.459350,1.110196,4.066777,48.500000,3706.165313,25.542786,164893.617021,376.000000,7364.717773,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0,0.000000,52279.199219,9581.379883,132075387,132076139,21570.438043,31949.770869,-23375.026555,-25805.650838
50,1764714235.251708508,37,0,FC:7F:0A:E5:D0:87,8E89BED6,6580.568127,8430.195583,6580.566750,333120.975110,232543.345188,0.920889,70.156887,2.000000,5029.261607,25.152761,164893.617021,376.000000,5508.591797,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0,0.000000,28394.732422,-32.686916,136073255,136074007,23211.122635,33260.399444,-33086.210095,-20249.257248
