pkt_idx,timestamp,rf_channel,pdu_type,AdvA,access_address,tag_type,payload,CFO_Hz,cfo_centroid_hz,cfo_two_stage_hz,cfo_std_hz,cfo_std_sym_hz,iq_gain_alpha,iq_phase_deg_deg,rise_time_us,psd_centroid_hz,psd_pnr_db,bw_3db_hz,gated_len_us,cfo_two_stage_coarse_hz,joint_fo_hz,joint_I0,joint_Q0,joint_eps,joint_phi_deg,joint_A,joint_iters,joint_cost,cfo_exact_quick_hz,cfo_exact_ls_hz,sample_start,sample_end,CFO_00_Hz,CFO_11_Hz,CFO_10_Hz,CFO_01_Hz
38158,1769128844.209559202,37,0,C2:A9:D2:5A:C1:12,8E89BED6,APPLE,12c15ad2a9c21eff4c00121920414044c8368365e69c2b486ba97732d552b5af94acb10212,2622.383686,4299.101237,2622.383706,257764.510557,203802.496042,0.897458,-78.360905,92.000000,21747.478439,25.516482,194148.936170,376.000000,4757.758789,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0,0.000000,-5513.116211,6752.789551,653786980,653787732,20076.680993,-46319.005432,21503.477430,6936.336706
38173,1769128844.500755310,37,0,CC:E9:53:9B:1A:F0,8E89BED6,APPLE,f01a9b53e9cc1eff4c001219207904aa3b4bda287cf4efbda9525957f3d16d7ca1ac4b039b,5564.390331,1885.255217,5564.389826,325175.140227,237522.442997,1.018404,34.044425,2.500000,32066.399468,24.173139,313829.787234,376.000000,-71.677986,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0,0.000000,5699.484375,11797.216797,654043848,654044600,-1059.886631,-24899.485154,17092.930849,39862.262995
38174,1769128844.550195694,37,0,CC:E9:53:9B:1A:F0,8E89BED6,APPLE,f01a9b53e9cc1eff4c001219207904aa3b4bda287cf4efbda9525957f3d16d7ca1ac4b039b,5087.233599,1634.141351,5087.233307,324358.793768,260114.124360,1.016575,35.181197,2.500000,31983.290725,24.173186,313829.787234,376.000000,-404.772949,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0,0.000000,4247.996582,11775.030273,654043849,654044601,10220.917464,-20762.183936,19743.795905,20599.902545
38177,1769128844.596363068,37,0,C2:97:A0:09:6A:11,8E89BED6,TILE,116a09a097c20201060d16edfe0200c75291000bd2bdde0303edfe,6981.170318,569.056595,6981.169857,291113.366129,219314.408686,0.994207,-48.855229,36.000000,2234.568041,23.052966,250000.000000,296.000000,2285.036133,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0,0.000000,-53214.652344,6320.080566,654080193,654080785,-23984.023431,52958.102215,-38286.152827,51322.531416
38178,1769128844.620165825,37,0,C2:97:A0:09:6A:11,8E89BED6,TILE,116a09a097c20201060d16edfe0200c75291000bd2bdde0303edfe,7464.400011,247.352151,7464.398355,291196.404027,251254.683863,0.996223,-47.496991,36.000000,1961.912616,23.058470,250000.000000,296.000000,2037.474609,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0,0.000000,-53214.652344,6235.491699,654080194,654080786,-19606.469639,32573.907605,-1402.340538,25735.496899
38193,1769128844.660194397,37,0,DD:B3:FF:68:4C:8F,8E89BED6,APPLE,8f4c68ffb3dd1eff4c00121964eb9dfe45e7249919d9907e190f634b1d789dbcceff06008f,652.044730,15839.442231,652.045043,361009.792300,276625.012985,1.063338,-2.881241,106.500000,12233.864609,18.656414,297872.340426,376.000000,16138.884766,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0,0.000000,-4376.578613,-4516.483887,654220743,654221495,-35901.768541,18518.812476,-2213.943232,23531.090078
38194,1769128844.710393667,37,0,48:CC:87:99:A3:11,8E89BED6,GOOGLE,11a39987cc480201061916aafe418c4ff23ec98ae6ba66157ce01277a3051ad8de372e,-22544.289207,683.518307,-22544.289951,347553.404142,261623.467728,0.978900,-72.817646,97.500000,-35146.111889,20.458409,430555.555556,360.000000,3950.604492,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0,0.000000,-19331.128906,-17606.750000,654269295,654270015,-31348.148992,-14286.004205,10325.562016,-52907.752749
38195,1769128844.753077030,37,0,48:CC:87:99:A3:11,8E89BED6,GOOGLE,11a39987cc480201061916aafe418c4ff23ec98ae6ba66157ce01277a3051ad8de372e,-22225.207826,648.308912,-22225.206935,347448.246861,275186.077127,0.980641,-71.705401,97.500000,-35293.031682,20.448165,430555.555556,360.000000,3747.435303,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0,0.000000,-18542.556641,-17680.267578,654269296,654270016,-28953.710295,-3891.751447,-27049.154903,-26777.126850
38199,1769128844.802936792,37,0,69:B3:D4:D7:57:AC,8E89BED6,GOOGLE,ac57d7d4b3690201061916aafe412341a0a757d145a5056e7d08589495fdf823efa33e,15854.037341,16905.233238,15854.036310,357315.720004,279390.390617,0.977160,59.099331,1.000000,28036.390393,22.677253,280555.555556,360.000000,18482.132812,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0,0.000000,-13157.185547,4439.401855,654352099,654352819,-18538.888991,45322.021987,19258.115570,12226.559443
38200,1769128844.846336842,37,0,6B:6C:91:4D:E0:C3,8E89BED6,GOOGLE,c3e04d916c6b0201061916aafe416b98c45349039b1521ba0bb1267d795b503e43f948,-30112.271138,3531.815940,-30112.272290,234716.096761,198875.778984,0.960528,73.610906,86.000000,-25855.111652,21.397969,438888.888889,360.000000,1561.338745,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0,0.000000,-41179.730469,-22635.945312,654359828,654360548,-50427.611702,-3961.270365,-4790.184198,-44508.291693
38201,1769128844.884829998,37,0,6B:6C:91:4D:E0:C3,8E89BED6,GOOGLE,c3e04d916c6b0201061916aafe416b98c45349039b1521ba0bb1267d795b503e43f948,-30636.214270,3393.413116,-30636.216096,234880.308649,201380.913125,0.959571,74.845646,86.000000,-25994.177628,21.450459,438888.888889,360.000000,1168.348511,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0,0.000000,-41179.730469,-22720.718750,654359829,654360549,-57667.707746,788.518934,-19512.000016,-23042.954121
38210,1769128845.154942036,37,0,5E:01:1E:29:5F:7D,8E89BED6,GOOGLE,7d5f291e015e0201061916aafe41726e70f90a8b25339bf78303500dfe2323d8e58549,-10791.506721,2270.766516,-10791.507839,356805.973869,254606.727690,1.031876,-25.943199,59.500000,3793.406545,20.703273,419444.444444,360.000000,3964.809326,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0,0.000000,-11005.940430,-3369.435303,654644814,654645534,-25266.574988,123.710891,-2424.828111,-26575.304205
38214,1769128845.232290268,37,0,54:C1:36:D2:2C:67,8E89BED6,SAMSUNG,672cd236c15402010403025afd17165afd132df90201825f7b715b06c1a7000000ce0278d5,21647.827554,5145.857179,21647.827959,351305.746778,239960.596197,0.973788,89.151191,2.500000,35486.013324,24.431895,207446.808511,376.000000,10980.703125,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0,0.000000,15236.273438,5807.375488,654662022,654662774,-11683.842261,99630.989133,3264.970631,15256.644440
38215,1769128845.288688421,37,0,54:C1:36:D2:2C:67,8E89BED6,SAMSUNG,672cd236c15402010403025afd17165afd132df90201825f7b715b06c1a7000000ce0278d5,22210.913171,4950.842830,22210.913226,350900.826788,274355.126805,0.972971,87.186949,2.500000,35311.987422,24.429611,207446.808511,376.000000,11389.726562,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0,0.000000,18761.777344,5901.100098,654662023,654662775,-6020.761034,83919.353775,-4396.923032,27507.560502
38217,1769128845.332858801,37,0,6F:8F:6C:39:53:A5,8E89BED6,GOOGLE,a553396c8f6f0201061916aafe417bc577ab264834f6217c5e2a67550db304c6cef819,-66.403469,2640.157477,-66.402660,229832.347810,189680.450267,1.012474,33.468926,0.500000,9915.317554,22.541648,466666.666667,360.000000,15073.731445,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0,0.000000,-25153.560547,-9157.825195,654702426,654703146,-5927.716180,51028.504600,-26801.137765,-14383.550798
38218,1769128845.365705729,37,0,6F:8F:6C:39:53:A5,8E89BED6,GOOGLE,a553396c8f6f0201061916aafe417bc577ab264834f6217c5e2a67550db304c6cef819,440.514840,2874.372303,440.514406,230015.374660,211729.462336,1.014079,32.413055,0.500000,9785.655775,22.522964,466666.666667,360.000000,15168.709961,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0,0.000000,-22153.611328,-9095.181641,654702427,654703147,-1170.869452,39329.457373,-28325.579023,-5080.072182
38219,1769128845.408821583,37,0,5B:18:CA:A4:D7:B8,8E89BED6,GOOGLE,b8d7a4ca185b0201061916aafe40a0893dc6f59df7986212a9110140263be8ac08996e,-7750.484517,15990.406937,-7750.485684,350796.458054,253987.823759,1.023407,15.049425,69.500000,26367.119874,23.743954,30555.555556,360.000000,13040.347656,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0,0.000000,42422.632812,13978.554688,654732046,654732766,-27742.941225,36605.511130,-4703.657802,-6486.515367
38220,1769128845.449791431,37,0,5B:18:CA:A4:D7:B8,8E89BED6,GOOGLE,b8d7a4ca185b0201061916aafe40a0893dc6f59df7986212a9110140263be8ac08996e,-7259.115427,15738.715098,-7259.116996,349158.177536,272212.605060,1.025633,14.131740,69.500000,26184.101021,23.853904,30555.555556,360.000000,12842.118164,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0,0.000000,42603.324219,13893.141602,654732047,654732767,-21574.102185,30946.904027,-17628.602139,3938.764006
38231,1769128845.733665466,37,0,D5:9D:98:91:83:8D,8E89BED6,APPLE,8d8391989dd51eff4c001219104ff4872a5d341e62ca8deb7799e58c4607a0af6ff09b008d,44723.849111,18141.385772,44723.849653,370219.566270,249093.306626,1.045782,-5.865996,2.000000,64202.020080,24.668396,77127.659574,376.000000,23082.484375,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0,0.000000,83075.742188,45086.734375,655067878,655068630,15802.754843,21068.798522,106790.159029,40455.311718
38232,1769128845.831618071,37,0,D5:9D:98:91:83:8D,8E89BED6,APPLE,8d8391989dd51eff4c001219104ff4872a5d341e62ca8deb7799e58c4607a0af6ff09b008d,44348.231381,18041.688069,44348.231797,370191.515865,289212.509829,1.047715,-5.369161,2.000000,64102.406676,24.646601,77127.659574,376.000000,22956.591797,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0,0.000000,83075.742188,45152.050781,655067879,655068631,27433.742525,37711.893224,53835.326877,58102.306558
38240,1769128845.903690815,37,0,DA:64:BC:6D:F0:FE,8E89BED6,APPLE,fef06dbc64da1eff4c00121920adbfc31d49e140c794f046b7573c1127dd67959b925401fe,11212.822827,10144.084723,11212.821878,352525.891492,279752.468402,0.984698,51.720220,3.500000,4893.639987,21.279301,242021.276596,376.000000,1812.372681,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0,0.000000,17441.718750,-261.826691,655352464,655353216,30167.583888,12103.460400,17974.737520,-28000.111452
38241,1769128845.944438457,37,0,DA:64:BC:6D:F0:FE,8E89BED6,APPLE,fef06dbc64da1eff4c00121920adbfc31d49e140c794f046b7573c1127dd67959b925401fe,11656.476379,10346.892641,11656.475074,352039.763844,273815.888870,0.985726,51.418425,3.500000,4783.435357,21.350975,242021.276596,376.000000,2296.377930,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0,0.000000,21945.058594,-193.613327,655352465,655353217,19264.078524,21673.765521,6220.036174,-15853.688481
38247,1769128845.990461588,37,0,E2:F7:C5:38:1A:0E,8E89BED6,APPLE,0e1a38c5f7e21eff4c001219201ce71bf7087f95c969a3de7bf212c714f91c8ee498b0020e,6163.683971,9181.447427,6163.682159,347610.991844,257203.779708,1.061583,9.564409,3.000000,6863.786783,20.358399,156914.893617,376.000000,3109.382568,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0,0.000000,13183.196289,3127.618896,655384230,655384982,-18853.566904,49861.624044,-27761.128177,35222.132798
38251,1769128846.039219618,37,0,DC:D9:17:9B:A7:45,8E89BED6,TILE,45a79b17d9dc0201060303edfe0d16edfe0200bc67d7ddc81db0fc,3448.895944,-1191.629660,3448.897103,275611.691547,231711.976244,1.022691,-34.495261,35.000000,2217.890807,22.062817,364864.864865,296.000000,6706.203613,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0,0.000000,-6057.125488,8275.376953,655420027,655420619,-13941.282457,-2182.480639,-2435.075701,61352.999745
38254,1769128846.070800781,37,0,CA:2E:34:21:4A:DD,8E89BED6,APPLE,dd4a21342eca1eff4c00121910fd5f0d156d13056dd7e0a389bebddda5880ccd09231100dd,31339.944109,9387.378807,31339.942720,350586.035923,261541.838179,0.962609,89.414207,2.500000,29656.542052,22.579149,271276.595745,376.000000,17144.853516,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0,0.000000,127630.335938,24059.257812,655442090,655442842,29930.577449,-32313.608444,31820.387455,79030.119086
38255,1769128846.116959333,37,0,CA:2E:34:21:4A:DD,8E89BED6,APPLE,dd4a21342eca1eff4c00121910fd5f0d156d13056dd7e0a389bebddda5880ccd09231100dd,30738.266607,9359.775947,30738.265658,350733.948981,274455.711613,0.961433,88.381918,2.500000,29531.568031,22.605586,271276.595745,376.000000,16764.623047,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0,0.000000,127630.335938,24038.083984,655442091,655442843,42466.295316,-29659.952465,38067.177915,52232.435690
38271,1769128846.448412657,37,2,CD:16:53:72:18:EE,8E89BED6,APPLE,ee18725316cd1eff4c001219ff9c6a5ff545f27a860f9c46d9be56500c36d7b92a373602ff,31089.274890,16637.958535,31089.274533,345115.849978,263694.068225,1.050125,3.398050,1.000000,39195.023839,24.961182,372340.425532,376.000000,17399.435547,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0,0.000000,26374.800781,29706.613281,655839383,655840135,34757.157579,48680.826507,-3677.845175,37071.030551
38281,1769128846.523570538,37,0,C2:97:CC:47:79:BF,8E89BED6,TILE,bf7947cc97c20201060d16edfe0200740594c0b1a3ac580303edfe,14957.800165,309.719430,14957.801368,284285.193005,223422.046336,0.967718,61.167016,0.000000,18538.941299,23.538134,277027.027027,296.000000,10105.695312,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0,0.000000,11469.614258,10448.722656,655985429,655986021,16552.882064,22008.415169,3427.896977,5814.635833
38302,1769128847.030088663,37,0,56:3D:34:52:04:78,8E89BED6,SAMSUNG,780452343d5602010403025afd17165afd132df9028bfe1e2f4130e4aba70000001f2df85a,4272.326138,-3849.545007,4272.326911,376539.771153,274406.075374,0.983133,53.656107,2.500000,33596.389751,24.423044,63829.787234,376.000000,8581.029297,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0,0.000000,5128.410645,-1500.020874,656511663,656512415,-22863.826857,50305.794988,9891.198952,11140.213743
38303,1769128847.094098806,37,0,56:3D:34:52:04:78,8E89BED6,SAMSUNG,780452343d5602010403025afd17165afd132df9028bfe1e2f4130e4aba70000001f2df85a,4504.270424,-3956.366936,4504.270374,376566.013952,288706.062982,0.981312,54.552515,2.500000,33409.120873,24.470008,63829.787234,376.000000,8218.509766,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0,0.000000,6622.080566,-1487.244995,656511664,656512416,-20031.644753,42253.826462,5385.389955,18928.101977
38312,1769128847.148175478,37,0,78:62:EF:C6:55:80,8E89BED6,SAMSUNG,8055c6ef627802010403025afd17165afd132df9026916370c7f287488a700000062822a46,10576.737977,973.065541,10576.737864,367300.200392,279139.573954,1.120303,16.658543,2.500000,24300.303137,24.058177,170212.765957,376.000000,11291.851562,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0,0.000000,36270.277344,14894.936523,656585143,656585895,-21374.271894,56262.807416,11608.320741,3623.070511
38313,1769128847.191447020,37,0,78:62:EF:C6:55:80,8E89BED6,SAMSUNG,8055c6ef627802010403025afd17165afd132df9026916370c7f287488a700000062822a46,10653.626692,967.064595,10653.626754,365994.125423,280411.218001,1.122264,16.479700,2.500000,24039.907176,24.086840,170212.765957,376.000000,10909.410156,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0,0.000000,37377.097656,14817.084961,656585144,656585896,-17504.184587,62290.435773,4299.678985,-139.335124
38319,1769128847.238799334,37,0,EA:FD:AD:73:D6:67,8E89BED6,APPLE,67d673adfdea1eff4c001219102dd34a6749ba8a19f45da2a505ab9c62e7c578ca26570067,18505.523614,6697.050620,18505.524451,331036.630937,248818.460437,0.950580,-65.378719,2.500000,27958.917465,23.959393,146276.595745,376.000000,6057.147461,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0,0.000000,7985.551758,15479.355469,656613247,656613999,24354.553853,-6175.336521,18691.916802,22037.287686
38320,1769128847.287529469,37,0,EA:FD:AD:73:D6:67,8E89BED6,APPLE,67d673adfdea1eff4c001219102dd34a6749ba8a19f45da2a505ab9c62e7c578ca26570067,17921.951546,6590.038414,17921.952125,330097.300258,264565.010746,0.952404,-64.951895,2.500000,27834.215915,23.972692,146276.595745,376.000000,5698.579102,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0,0.000000,7750.190918,15530.110352,656613248,656614000,23622.981127,973.638433,26347.371553,12051.670213
38349,1769128847.367950678,37,0,68:8E:C0:6E:F9:86,8E89BED6,SAMSUNG,86f96ec08e6802010403025afd17165afd132df902b8d92caa6cfd96a2a700000044f69592,3673.638022,5958.769757,3673.636861,360398.394033,252497.057895,0.951263,-81.987683,2.500000,22537.624339,25.941896,119680.851064,376.000000,15827.168945,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0,0.000000,-4970.026855,478.326080,656922789,656923541,-6199.793026,40266.298541,14461.528059,-16333.111486
38380,1769128847.633383512,37,0,4B:7E:DD:03:C0:83,8E89BED6,GOOGLE,83c003dd7e4b0201061916aafe41cbd4a13a948f7824f7268c885a931d5b631e839e73,1189.773570,2327.889969,1189.771700,351909.046550,275634.848668,1.087654,11.316098,1.000000,7986.131412,22.839030,486111.111111,360.000000,15101.306641,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0,0.000000,21069.998047,-1332.047241,657226353,657227073,-24802.916398,29599.993302,-7585.842866,3219.463317
38381,1769128847.674530029,37,0,4B:7E:DD:03:C0:83,8E89BED6,GOOGLE,83c003dd7e4b0201061916aafe41cbd4a13a948f7824f7268c885a931d5b631e839e73,1222.531760,2489.629705,1222.531450,350372.196167,271155.118163,1.089609,10.939060,1.000000,7825.112312,22.885421,486111.111111,360.000000,15053.899414,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0,0.000000,21069.998047,-1448.588745,657226354,657227074,-28039.150939,11090.110145,-5771.969801,20771.511706
38384,1769128847.718257189,37,0,50:92:84:67:D9:B6,8E89BED6,GOOGLE,b6d9678492500201061916aafe41808d1f5380f818f9708687cfcb10327973d720d19b,-25079.087850,2957.124318,-25079.088011,329112.336281,252039.071940,0.992236,55.668763,1.000000,-12001.215785,21.371056,472222.222222,360.000000,2478.628662,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0,0.000000,-36526.609375,-26462.800781,657269366,657270086,-39801.086565,-29106.387637,22231.668958,-54213.069532
38385,1769128847.755987167,37,0,50:92:84:67:D9:B6,8E89BED6,GOOGLE,b6d9678492500201061916aafe41808d1f5380f818f9708687cfcb10327973d720d19b,-25607.232781,2844.633776,-25607.231784,329166.787566,258619.592003,0.993879,53.160814,1.000000,-12209.414710,21.377215,472222.222222,360.000000,2527.941895,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0,0.000000,-36526.609375,-26503.154297,657269367,657270087,-31281.748023,-477.199152,-32015.711921,-44818.639492
38392,1769128847.826891661,37,0,F8:F5:DB:6D:10:95,8E89BED6,APPLE,95106ddbf5f81eff4c001219205a0115950b6edd405a6cd6d5fec21b9b71ced47677960095,11479.270350,7810.988445,11479.269334,337192.276515,253870.757291,0.935230,-76.724189,2.500000,5625.091071,22.805593,305851.063830,376.000000,3259.357178,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0,0.000000,24980.193359,1601.030029,657495946,657496698,17729.647520,-15254.301604,-6697.085146,42060.391479
38397,1769128848.070075989,37,0,DA:08:C5:B7:04:F7,8E89BED6,APPLE,f704b7c508da1eff4c0012191057768ed391a246b1558fd0cddcb979bebc45a1b9a53c00a5,-5425.402688,3549.355570,-5425.402078,361940.370973,271630.359919,0.904425,-89.748511,2.000000,16516.957035,22.011662,300531.914894,376.000000,1773.635742,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0,0.000000,-57749.316406,-8477.751953,657573670,657574422,17914.600678,-27419.749225,-21252.414171,19455.659945
38398,1769128848.112420797,37,0,DA:08:C5:B7:04:F7,8E89BED6,APPLE,f704b7c508da1eff4c0012191057768ed391a246b1558fd0cddcb979bebc45a1b9a53c00a5,-5706.200234,3273.268693,-5706.199228,361954.399438,274632.562407,0.906421,-89.831569,2.000000,16380.635147,22.067393,300531.914894,376.000000,1905.945801,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0,0.000000,-59913.597656,-8399.783203,657573671,657574423,8908.425489,-38140.993806,10426.343357,2811.934952
38399,1769128848.156556129,37,0,C5:E5:81:F5:C2:FC,8E89BED6,APPLE,fcc2f581e5c51eff4c001219207174c7d099bee76a09bac2a09e2408a75be20e14a44001fc,-17834.008781,4116.235445,-17834.008088,333603.522465,251449.640858,1.011529,-36.516587,3.000000,5723.800813,24.119885,183510.638298,376.000000,-2506.769287,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0,0.000000,-19103.972656,1119.086548,657586054,657586806,-34606.595105,-52749.948788,15772.782700,9200.712025
38400,1769128848.211348057,37,0,ED:44:62:04:91:58,8E89BED6,APPLE,5891046244ed1eff4c00121920aa40a3384b2b924a8515ddf0b4f535cbc738bdd374bd0358,14676.172083,10244.055084,14676.171886,335108.177123,245160.936985,1.024249,28.163746,94.500000,17296.886873,23.496975,327127.659574,376.000000,7405.500000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0,0.000000,11529.396484,2845.850342,657665660,657666412,55124.126788,-14110.972796,-12082.965272,22377.022867
38401,1769128848.251135349,37,0,ED:44:62:04:91:58,8E89BED6,APPLE,5891046244ed1eff4c00121920aa40a3384b2b924a8515ddf0b4f535cbc738bdd374bd0358,14296.961688,10138.755788,14296.962375,334552.310111,268923.135617,1.023764,27.823475,94.500000,17169.596336,23.493037,327127.659574,376.000000,7277.095215,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0,0.000000,10821.249023,2911.943848,657665661,657666413,60453.596541,-25455.821776,3971.672166,10846.856068
38402,1769128848.299150229,37,0,E5:80:FD:45:9B:E9,8E89BED6,TILE,e99b45fd80e50201060d16edfe0200cea222a34f62be560303edfe,-14854.976994,-2209.938477,-14854.975013,280938.074841,226614.415042,0.936995,77.956363,0.500000,-12308.369749,21.495511,290540.540541,296.000000,-2438.119385,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0,0.000000,-12784.122070,-14189.774414,657681305,657681897,-10241.152555,27712.726314,-71298.320336,-17430.283434
38403,1769128848.326983452,37,0,E5:80:FD:45:9B:E9,8E89BED6,TILE,e99b45fd80e50201060d16edfe0200cea222a34f62be560303edfe,-14602.581899,-2534.734070,-14602.581017,280952.267439,229785.443805,0.939045,77.729199,0.500000,-12692.478181,21.540323,290540.540541,296.000000,-2691.441406,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0,0.000000,-12784.122070,-14330.465820,657681306,657681898,-7847.064164,14418.486583,-62666.665702,-15041.738071
38409,1769128848.370171309,37,0,C2:A9:D2:5A:C1:12,8E89BED6,APPLE,12c15ad2a9c21eff4c00121920414044c8368365e69c2b486ba97732d552b5af94acb10212,2194.499518,3398.607567,2194.498533,322912.410745,240195.033836,0.921501,-68.506267,65.000000,20994.633033,25.092698,77127.659574,376.000000,5434.346680,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0,0.000000,8207.243164,11022.027344,657786433,657787185,19070.321068,-52339.139488,21237.810252,11637.004518
38410,1769128848.417400360,37,0,C2:A9:D2:5A:C1:12,8E89BED6,APPLE,12c15ad2a9c21eff4c00121920414044c8368365e69c2b486ba97732d552b5af94acb10212,2626.043463,3696.710783,2626.043636,321497.446173,252138.898314,0.922968,-68.352683,65.000000,20938.192437,25.065346,194148.936170,376.000000,5705.145996,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0,0.000000,8207.243164,10898.999023,657786434,657787186,16350.425919,-35891.281374,24323.661684,1353.630179
38417,1769128848.485422611,37,0,EE:D4:8A:27:EA:99,8E89BED6,APPLE,99ea278ad4ee1eff4c00121960839bf948c739a2645808f21fedb7edfc3df340a9b51f0307,-24955.818096,9186.402775,-24955.818554,322188.206038,257070.524979,1.032904,24.736712,22.500000,-8857.267569,19.027060,382978.723404,376.000000,4483.235352,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0,0.000000,-36342.679688,-31467.222656,657895714,657896466,-40694.180017,-30990.961549,-40877.625447,9576.177459
38425,1769128848.741828680,37,0,CC:E9:53:9B:1A:F0,8E89BED6,APPLE,f01a9b53e9cc1eff4c001219207904aa3b4bda287cf4efbda9525957f3d16d7ca1ac4b039b,5435.894579,1439.518705,5435.893846,344419.522550,271865.675806,1.060886,5.802455,2.000000,32691.764461,24.733078,313829.787234,376.000000,-1161.777710,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0,0.000000,9284.752930,6315.109375,658049398,658050150,9626.038283,-18500.680679,20006.915208,19698.842476
38427,1769128848.790967464,37,0,C2:97:A0:09:6A:11,8E89BED6,TILE,116a09a097c20201060d16edfe0200c75291000bd2bdde0303edfe,6945.489936,-459.392672,6945.489422,288621.132624,209624.991200,0.958632,67.322075,37.500000,1743.260033,22.885724,246621.621622,296.000000,1254.023315,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0,0.000000,-32724.501953,5797.915527,658091495,658092087,-22272.883129,49255.694428,-40513.339861,54627.758032
38428,1769128848.820717573,37,0,C2:97:A0:09:6A:11,8E89BED6,TILE,116a09a097c20201060d16edfe0200c75291000bd2bdde0303edfe,7523.424700,-789.962938,7523.423081,288669.512717,242602.355505,0.957309,68.216491,37.500000,1471.813646,22.847462,246621.621622,296.000000,1044.664551,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0,0.000000,-32724.501953,5684.160645,658091496,658092088,-18067.639457,30657.133342,9498.022288,16075.554060
38434,1769128848.862654686,37,0,DD:B3:FF:68:4C:8F,8E89BED6,APPLE,8f4c68ffb3dd1eff4c00121964eb9dfe45e7249919d9907e190f634b1d789dbcceff06008f,-21627.534661,11445.780885,-21627.536236,237089.165223,195284.437057,0.952908,83.164601,0.000000,-9432.486229,19.027329,255319.148936,376.000000,4101.075684,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0,0.000000,-57130.765625,-18415.078125,658227487,658228239,-58105.772458,-5258.081247,3026.183127,-22927.374334
38435,1769128848.909078836,37,0,DD:B3:FF:68:4C:8F,8E89BED6,APPLE,8f4c68ffb3dd1eff4c00121964eb9dfe45e7249919d9907e190f634b1d789dbcceff06008f,-21797.943010,11454.497866,-21797.942918,237118.724873,218015.824047,0.952330,82.840490,0.000000,-9023.715937,19.032631,255319.148936,376.000000,4729.270508,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0,0.000000,-57130.765625,-18335.835938,658227488,658228240,-56810.726414,1233.445510,-12543.016221,-19749.196997
