src_file,periodic,block_s,step_s,n_blocks,periodic_min_persistence_s,confirmed_any,persist_confirmed,strict_any,n_tracks,gt_adv_mac_count,t0,ttd_confirm_time,blocks
controlled/Airport/scenarios_airport__adv0_apple0_google0_samsung0_tile0__20260129_121353/background_only.csv,True,3600.0,3000.0,1,3600.0,True,True,True,2,0,0.0,3600.0,"[{'src_file': 'controlled/Airport/scenarios_airport__adv0_apple0_google0_samsung0_tile0__20260129_121353/background_only.csv', 'n_segments': 143, 'gt_adv_mac_count': 0, 'n_clusters': 8, 'n_ranked': 8, 'strict_confirmed': True, 'confirmed_any': True, 'density_min': 0.9, 'block_start': 0.0, 'block_end': 3600.0}]"
