pkt_idx,pcap_ts,rf_channel,pdu_type,adv_addr,access_address,cfo_quick_hz,cfo_centroid_hz,cfo_two_stage_hz,cfo_std_hz,cfo_std_sym_hz,iq_gain_alpha,iq_phase_deg_deg,rise_time_us,psd_centroid_hz,psd_pnr_db,bw_3db_hz,gated_len_us,cfo_two_stage_coarse_hz,joint_fo_hz,joint_I0,joint_Q0,joint_eps,joint_phi_deg,joint_A,joint_iters,joint_cost,cfo_exact_quick_hz,cfo_exact_ls_hz,sample_start,sample_end,cfo_equal_00_hz,cfo_equal_11_hz,cfo_jump_10_hz,cfo_jump_01_hz
12,1764713962.287589312,37,0,FA:83:EB:19:FD:BB,8E89BED6,-33978.326558,-1652.884321,-33978.327600,336748.003170,259271.422215,1.002964,-40.357672,27.500000,-18820.720991,17.628242,577127.659574,376.000000,5754.665039,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0,0.000000,-150540.968750,-44513.003906,48829760,48830512,-37026.665264,-94754.765840,10088.129052,-556.571359
13,1764713962.319051027,37,0,FA:83:EB:19:FD:BB,8E89BED6,-33462.358747,-1590.493335,-33462.359169,336205.658246,295781.481020,1.001325,-43.011097,27.500000,-18602.932770,17.684331,577127.659574,376.000000,5905.043945,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0,0.000000,-147058.562500,-44378.824219,48829761,48830513,-23153.721482,-76996.014299,-12022.501779,-20315.553273
14,1764713962.752724886,37,0,FA:83:EB:19:FD:BB,8E89BED6,-38651.988703,-1128.257748,-38651.989351,338205.888103,264515.882226,1.009474,-18.275846,20.000000,-19940.132119,19.456884,587765.957447,376.000000,8368.568359,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0,0.000000,-116185.015625,-48533.453125,52838308,52839060,-32096.163782,-118174.580935,11695.016879,-4434.993912
15,1764713962.784083605,37,0,FA:83:EB:19:FD:BB,8E89BED6,-38085.332278,-1059.112489,-38085.333186,338323.502261,281847.416117,1.010160,-20.376634,20.000000,-19695.898342,19.467120,587765.957447,376.000000,8538.356445,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0,0.000000,-116185.015625,-48380.902344,52838309,52839061,-17499.163036,-96665.399626,-13830.460682,-26241.204149
16,1764713963.216646433,37,0,FA:83:EB:19:FD:BB,8E89BED6,-37435.396334,-1991.735848,-37435.398427,331893.011035,268255.765974,1.011310,31.441131,20.000000,-18612.783249,19.430395,587765.957447,376.000000,9096.240234,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0,0.000000,-20041.414062,-44110.660156,56854570,56855322,-24781.800557,-109987.385184,4148.359929,-12245.725248
17,1764713963.650070667,37,0,FA:83:EB:19:FD:BB,8E89BED6,-33523.461048,-3951.181598,-33523.459492,330061.817493,267065.141181,0.994170,53.600049,28.000000,-18874.373605,18.426369,555851.063830,376.000000,8875.400391,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0,0.000000,-139494.890625,-48738.843750,60864445,60865197,-37477.556042,-92494.978864,14155.513472,-2444.046070
18,1764713963.681820393,37,0,FA:83:EB:19:FD:BB,8E89BED6,-33005.379130,-3943.214098,-33005.377888,329109.177789,280186.377943,0.992419,56.200818,28.000000,-18654.331761,18.499542,555851.063830,376.000000,8921.031250,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0,0.000000,-137209.312500,-48587.933594,60864446,60865198,-24144.807374,-71610.138675,-10866.021887,-23471.985726
19,1764713964.908944130,37,0,FA:83:EB:19:FD:BB,8E89BED6,-33586.226777,-2786.508665,-33586.227280,333059.534943,256239.789595,0.967364,-80.964716,25.000000,-18372.732929,18.750169,468085.106383,376.000000,4239.861816,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0,0.000000,-78480.679688,-49626.167969,72889569,72890321,-38251.985453,-92806.165180,9818.969214,1552.175125
20,1764713964.940574646,37,0,FA:83:EB:19:FD:BB,8E89BED6,-33289.018917,-2872.921234,-33289.017771,333094.467945,275515.657024,0.966031,-82.118422,25.000000,-18152.122377,18.807898,468085.106383,376.000000,4120.720215,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0,0.000000,-78331.007812,-49485.781250,72889570,72890322,-28870.024357,-79855.654985,-5001.097883,-13144.988489
21,1764713965.369252443,37,0,FA:83:EB:19:FD:BB,8E89BED6,-37988.838637,326.652996,-37988.837774,337779.261171,269460.660819,0.994794,-75.190737,20.000000,-18995.251193,19.328395,587765.957447,376.000000,10309.919922,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0,0.000000,-60158.906250,-44585.757812,76903863,76904615,-28831.959084,-116359.160091,8088.439571,-4918.488906
22,1764713966.986226082,37,0,FA:83:EB:19:FD:BB,8E89BED6,-38910.498349,-2858.825910,-38910.497115,323522.590436,248837.869888,1.007284,18.722186,20.000000,-20127.193517,19.991744,228723.404255,376.000000,6762.624512,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0,0.000000,-141448.984375,-42627.851562,92944557,92945309,-30373.387401,-119968.915768,9232.000389,-2169.562204
23,1764713967.017376423,37,0,FA:83:EB:19:FD:BB,8E89BED6,-38397.066854,-2853.216436,-38397.065353,323612.543668,266491.154783,1.009073,15.307632,20.000000,-19881.575998,20.001197,228723.404255,376.000000,6813.989746,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0,0.000000,-141448.984375,-42556.003906,92944558,92945310,-17978.506085,-100745.837633,-11272.877217,-22743.435981
24,1764713967.449407816,37,0,FA:83:EB:19:FD:BB,8E89BED6,-34127.179943,-873.753353,-34127.182618,321582.346519,260547.178242,0.981327,77.621719,26.500000,-18943.808829,18.340542,555851.063830,376.000000,6636.830078,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0,0.000000,-141731.296875,-51043.058594,96947151,96947903,-38376.414125,-92328.204068,9689.119521,444.205840
25,1764713967.481235981,37,0,FA:83:EB:19:FD:BB,8E89BED6,-33691.215427,-930.260224,-33691.214781,321587.130673,276949.975508,0.981727,79.597718,26.500000,-18725.057973,18.379166,555851.063830,376.000000,6545.999512,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0,0.000000,-141731.296875,-50839.945312,96947152,96947904,-23960.625716,-75805.924838,-11919.006054,-19249.898369
26,1764713968.313390255,37,0,FA:83:EB:19:FD:BB,8E89BED6,-37794.701609,-2315.281122,-37794.701901,330571.638888,259508.054202,0.990059,-62.585786,22.000000,-19359.337629,19.149888,335106.382979,376.000000,5156.730957,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0,0.000000,-62940.890625,-51000.664062,104971668,104972420,-31774.138324,-108721.981654,5317.194867,-5727.456208
27,1764713968.748068094,37,0,FA:83:EB:19:FD:BB,8E89BED6,-33717.991995,-2431.917135,-33717.991372,344358.217791,277916.564909,1.019073,-19.624837,28.000000,-18575.336924,18.319147,523936.170213,376.000000,4128.497559,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0,0.000000,-107186.117188,-38738.257812,108982952,108983704,-36336.122922,-94942.678615,11066.537426,-944.656585
28,1764713968.779609203,37,0,FA:83:EB:19:FD:BB,8E89BED6,-33321.257846,-2468.595082,-33321.257772,344412.069580,286654.649644,1.020574,-19.387420,28.000000,-18356.441679,18.349302,523936.170213,376.000000,4113.305664,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0,0.000000,-107186.117188,-38686.062500,108982953,108983705,-27040.008353,-77029.040005,-5933.980149,-18955.460324
29,1764713969.225959063,37,0,FA:83:EB:19:FD:BB,8E89BED6,-38120.347636,-3536.396528,-38120.347979,326582.000563,257436.719251,1.012493,-2.273682,21.500000,-19262.232421,19.837634,494680.851064,376.000000,7254.850098,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0,0.000000,-95497.226562,-47391.523438,112986731,112987483,-29113.643831,-115061.213012,7564.455459,-5331.784987
30,1764713970.868753195,37,0,FA:83:EB:19:FD:BB,8E89BED6,-38480.571355,-1627.421460,-38480.572285,325809.007847,268777.407131,0.986548,83.390412,20.000000,-19693.124939,18.881436,587765.957447,376.000000,8525.671875,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0,0.000000,-102714.765625,-38614.183594,129005133,129005885,-31504.357128,-118949.622627,13498.457284,-4989.258085
