file,cfo_hz,cfo_std_hz,iq_gain_alpha,iq_phase_deg,rise_time_us,psd_centroid_hz,psd_pnr_db,bw_3db_hz,mag_mean,i_std,q_std,cfo_std_hz_sym
pkt_000326.fc32,607.7836718155461,541842.3125,1.006617784500122,42.55619420661469,0.5,490659.2034628981,9.32262873680503,926470.5882352941,0.8915502429008484,0.7094349265098572,0.7047709226608276,552735.1076400329
pkt_000327.fc32,-16248.44966723277,544711.1875,1.002489447593689,44.04830158877296,0.0,486700.65213425254,11.415143256024054,836864.406779661,0.892816960811615,0.7079852223396301,0.70622718334198,551833.3329421142
pkt_000328.fc32,-23698.517635716296,546565.8125,1.0160918235778809,40.23879786877663,0.5,493907.61996282404,9.535300680666085,923780.4878048779,0.8966547250747681,0.712727963924408,0.7014405727386475,558002.1321274975
pkt_000329.fc32,-16248.44966723277,544711.1875,1.002489447593689,44.04830158877296,0.0,486700.65213425254,11.415143256024054,836864.406779661,0.892816960811615,0.7079852223396301,0.70622718334198,551833.3329421142
pkt_000330.fc32,-11378.308974008653,546175.6875,1.0045254230499268,43.34534134155001,0.0,486180.1347696974,11.682386198272589,836206.896551724,0.8917304873466492,0.7087013125419617,0.7055085897445679,554863.698149372
pkt_000331.fc32,607.7836718155461,541842.3125,1.006617784500122,42.55619420661469,0.5,490659.2034628981,9.32262873680503,926470.5882352941,0.8915502429008484,0.7094349265098572,0.7047709226608276,552735.1076400329
pkt_000332.fc32,-13929.516252445546,559703.8125,1.0106078386306763,32.811324427502505,0.5,433006.7033213456,11.028095736740903,941666.6666666667,0.8806844353675842,0.7108275890350342,0.7033663988113403,577638.432699844
pkt_000333.fc32,-13929.516252445546,559703.8125,1.0106078386306763,32.811324427502505,0.5,433006.7033213456,11.028095736740903,941666.6666666667,0.8806844353675842,0.7108275890350342,0.7033663988113403,577638.432699844
pkt_000334.fc32,-19004.25194202655,557276.5,1.0114479064941406,30.696670099450348,0.0,431866.5651921271,11.222300138334592,942796.6101694915,0.8803870677947998,0.7111197113990784,0.7030709981918335,576292.5818693885
pkt_000335.fc32,-31145.717161907767,556940.375,1.0499294996261597,6.372758068850708,0.0,421114.40914715274,11.193182566812009,667682.9268292682,0.880075991153717,0.7241147756576538,0.6896794438362122,576429.7927807149
pkt_000336.fc32,-19004.25194202655,557276.5,1.0114479064941406,30.696670099450348,0.0,431866.5651921271,11.222300138334592,942796.6101694915,0.8803870677947998,0.7111197113990784,0.7030709981918335,576292.5818693885
pkt_000337.fc32,-31145.717161907767,556940.375,1.0499294996261597,6.372758068850708,0.0,421114.40914715274,11.193182566812009,667682.9268292682,0.880075991153717,0.7241147756576538,0.6896794438362122,576429.7927807149
pkt_000338.fc32,-7366.944803443819,562049.625,0.9886036515235901,77.71731113158455,0.5,442578.84870743315,11.048624604632618,735294.1176470589,0.8818706274032593,0.7030428647994995,0.7111474275588989,577218.7934663375
pkt_000339.fc32,-13112.761994336075,508786.8125,0.9222266674041748,84.89423970593315,0.5,365606.3852436797,13.396296629630616,104166.66666666666,0.8754938840866089,0.6779425740242004,0.7351149320602417,513016.608979024
