src_file,periodic,block_s,step_s,n_blocks,periodic_min_persistence_s,confirmed_any,persist_confirmed,strict_any,n_tracks,gt_adv_mac_count,t0,ttd_confirm_time,blocks
controlled/WtoH/scenarios_Work_to_home_gym__adv1_apple0_google0_samsung0_tile0__20260128_230324/scenario_tx-30s_rot-5min.csv,True,3600.0,3000.0,2,3600.0,True,True,True,3,16,0.1104641665011478,6600.110464166501,"[{'src_file': 'controlled/WtoH/scenarios_Work_to_home_gym__adv1_apple0_google0_samsung0_tile0__20260128_230324/scenario_tx-30s_rot-5min.csv', 'n_segments': 223, 'gt_adv_mac_count': 12, 'n_clusters': 9, 'n_ranked': 9, 'strict_confirmed': True, 'confirmed_any': True, 'density_min': 0.9, 'block_start': 0.1104641665011478, 'block_end': 3600.110464166501}, {'src_file': 'controlled/WtoH/scenarios_Work_to_home_gym__adv1_apple0_google0_samsung0_tile0__20260128_230324/scenario_tx-30s_rot-5min.csv', 'n_segments': 98, 'gt_adv_mac_count': 6, 'n_clusters': 9, 'n_ranked': 9, 'strict_confirmed': False, 'confirmed_any': False, 'density_min': 0.9, 'block_start': 3000.110464166501, 'block_end': 6600.110464166501}]"
controlled/WtoH/scenarios_Work_to_home_gym__adv1_apple0_google0_samsung0_tile0__20260128_230324/scenario_tx-30s_rot-1min.csv,True,3600.0,3000.0,2,3600.0,True,True,True,3,76,0.1104641665011478,6600.110464166501,"[{'src_file': 'controlled/WtoH/scenarios_Work_to_home_gym__adv1_apple0_google0_samsung0_tile0__20260128_230324/scenario_tx-30s_rot-1min.csv', 'n_segments': 246, 'gt_adv_mac_count': 60, 'n_clusters': 9, 'n_ranked': 9, 'strict_confirmed': True, 'confirmed_any': True, 'density_min': 0.9, 'block_start': 0.1104641665011478, 'block_end': 3600.110464166501}, {'src_file': 'controlled/WtoH/scenarios_Work_to_home_gym__adv1_apple0_google0_samsung0_tile0__20260128_230324/scenario_tx-30s_rot-1min.csv', 'n_segments': 115, 'gt_adv_mac_count': 26, 'n_clusters': 9, 'n_ranked': 9, 'strict_confirmed': False, 'confirmed_any': False, 'density_min': 0.9, 'block_start': 3000.110464166501, 'block_end': 6600.110464166501}]"
controlled/WtoH/scenarios_Work_to_home_gym__adv1_apple0_google0_samsung0_tile0__20260128_230324/scenario_tx-15s_rot-1min.csv,True,3600.0,3000.0,2,3600.0,True,True,True,3,76,0.1104641665011478,6600.110464166501,"[{'src_file': 'controlled/WtoH/scenarios_Work_to_home_gym__adv1_apple0_google0_samsung0_tile0__20260128_230324/scenario_tx-15s_rot-1min.csv', 'n_segments': 249, 'gt_adv_mac_count': 60, 'n_clusters': 9, 'n_ranked': 9, 'strict_confirmed': True, 'confirmed_any': True, 'density_min': 0.9, 'block_start': 0.1104641665011478, 'block_end': 3600.110464166501}, {'src_file': 'controlled/WtoH/scenarios_Work_to_home_gym__adv1_apple0_google0_samsung0_tile0__20260128_230324/scenario_tx-15s_rot-1min.csv', 'n_segments': 118, 'gt_adv_mac_count': 26, 'n_clusters': 9, 'n_ranked': 9, 'strict_confirmed': False, 'confirmed_any': False, 'density_min': 0.9, 'block_start': 3000.110464166501, 'block_end': 6600.110464166501}]"
controlled/WtoH/scenarios_Work_to_home_gym__adv1_apple0_google0_samsung0_tile0__20260128_230324/scenario_tx-2s_rot-10s.csv,True,3600.0,3000.0,2,3600.0,True,True,True,3,216,0.1104641665011478,6600.110464166501,"[{'src_file': 'controlled/WtoH/scenarios_Work_to_home_gym__adv1_apple0_google0_samsung0_tile0__20260128_230324/scenario_tx-2s_rot-10s.csv', 'n_segments': 390, 'gt_adv_mac_count': 216, 'n_clusters': 9, 'n_ranked': 9, 'strict_confirmed': True, 'confirmed_any': True, 'density_min': 0.9, 'block_start': 0.1104641665011478, 'block_end': 3600.110464166501}, {'src_file': 'controlled/WtoH/scenarios_Work_to_home_gym__adv1_apple0_google0_samsung0_tile0__20260128_230324/scenario_tx-2s_rot-10s.csv', 'n_segments': 194, 'gt_adv_mac_count': 122, 'n_clusters': 9, 'n_ranked': 9, 'strict_confirmed': False, 'confirmed_any': False, 'density_min': 0.9, 'block_start': 3000.110464166501, 'block_end': 6600.110464166501}]"
controlled/WtoH/scenarios_Work_to_home_gym__adv1_apple0_google0_samsung0_tile0__20260128_230324/scenario_tx-15s_rot-5min.csv,True,3600.0,3000.0,2,3600.0,True,True,True,3,16,0.1104641665011478,6600.110464166501,"[{'src_file': 'controlled/WtoH/scenarios_Work_to_home_gym__adv1_apple0_google0_samsung0_tile0__20260128_230324/scenario_tx-15s_rot-5min.csv', 'n_segments': 219, 'gt_adv_mac_count': 12, 'n_clusters': 9, 'n_ranked': 9, 'strict_confirmed': True, 'confirmed_any': True, 'density_min': 0.9, 'block_start': 0.1104641665011478, 'block_end': 3600.110464166501}, {'src_file': 'controlled/WtoH/scenarios_Work_to_home_gym__adv1_apple0_google0_samsung0_tile0__20260128_230324/scenario_tx-15s_rot-5min.csv', 'n_segments': 100, 'gt_adv_mac_count': 6, 'n_clusters': 9, 'n_ranked': 9, 'strict_confirmed': False, 'confirmed_any': False, 'density_min': 0.9, 'block_start': 3000.110464166501, 'block_end': 6600.110464166501}]"
controlled/WtoH/scenarios_Work_to_home_gym__adv1_apple0_google0_samsung0_tile0__20260128_230324/scenario_tx-30s_rot-15min.csv,True,3600.0,3000.0,2,3600.0,True,True,True,3,6,0.1104641665011478,6600.110464166501,"[{'src_file': 'controlled/WtoH/scenarios_Work_to_home_gym__adv1_apple0_google0_samsung0_tile0__20260128_230324/scenario_tx-30s_rot-15min.csv', 'n_segments': 215, 'gt_adv_mac_count': 4, 'n_clusters': 9, 'n_ranked': 9, 'strict_confirmed': True, 'confirmed_any': True, 'density_min': 0.9, 'block_start': 0.1104641665011478, 'block_end': 3600.110464166501}, {'src_file': 'controlled/WtoH/scenarios_Work_to_home_gym__adv1_apple0_google0_samsung0_tile0__20260128_230324/scenario_tx-30s_rot-15min.csv', 'n_segments': 97, 'gt_adv_mac_count': 3, 'n_clusters': 9, 'n_ranked': 9, 'strict_confirmed': False, 'confirmed_any': False, 'density_min': 0.9, 'block_start': 3000.110464166501, 'block_end': 6600.110464166501}]"
controlled/WtoH/scenarios_Work_to_home_gym__adv1_apple0_google0_samsung0_tile0__20260128_230324/scenario_tx-10s_rot-1min.csv,True,3600.0,3000.0,2,3600.0,True,True,True,3,76,0.1104641665011478,6600.110464166501,"[{'src_file': 'controlled/WtoH/scenarios_Work_to_home_gym__adv1_apple0_google0_samsung0_tile0__20260128_230324/scenario_tx-10s_rot-1min.csv', 'n_segments': 244, 'gt_adv_mac_count': 60, 'n_clusters': 9, 'n_ranked': 9, 'strict_confirmed': True, 'confirmed_any': True, 'density_min': 0.9, 'block_start': 0.1104641665011478, 'block_end': 3600.110464166501}, {'src_file': 'controlled/WtoH/scenarios_Work_to_home_gym__adv1_apple0_google0_samsung0_tile0__20260128_230324/scenario_tx-10s_rot-1min.csv', 'n_segments': 113, 'gt_adv_mac_count': 26, 'n_clusters': 9, 'n_ranked': 9, 'strict_confirmed': False, 'confirmed_any': False, 'density_min': 0.9, 'block_start': 3000.110464166501, 'block_end': 6600.110464166501}]"
controlled/WtoH/scenarios_Work_to_home_gym__adv1_apple0_google0_samsung0_tile0__20260128_230324/scenario_tx-2s_rot-2s.csv,True,3600.0,3000.0,2,3600.0,True,True,True,3,216,0.1104641665011478,6600.110464166501,"[{'src_file': 'controlled/WtoH/scenarios_Work_to_home_gym__adv1_apple0_google0_samsung0_tile0__20260128_230324/scenario_tx-2s_rot-2s.csv', 'n_segments': 441, 'gt_adv_mac_count': 216, 'n_clusters': 9, 'n_ranked': 9, 'strict_confirmed': True, 'confirmed_any': True, 'density_min': 0.9, 'block_start': 0.1104641665011478, 'block_end': 3600.110464166501}, {'src_file': 'controlled/WtoH/scenarios_Work_to_home_gym__adv1_apple0_google0_samsung0_tile0__20260128_230324/scenario_tx-2s_rot-2s.csv', 'n_segments': 268, 'gt_adv_mac_count': 216, 'n_clusters': 9, 'n_ranked': 9, 'strict_confirmed': False, 'confirmed_any': False, 'density_min': 0.9, 'block_start': 3000.110464166501, 'block_end': 6600.110464166501}]"
controlled/WtoH/scenarios_Work_to_home_gym__adv0_apple0_google0_samsung0_tile0__20260128_231212/background_only.csv,True,3600.0,3000.0,2,3600.0,False,True,False,3,0,0.1104641665011478,6600.110464166501,"[{'src_file': 'controlled/WtoH/scenarios_Work_to_home_gym__adv0_apple0_google0_samsung0_tile0__20260128_231212/background_only.csv', 'n_segments': 214, 'gt_adv_mac_count': 0, 'n_clusters': 9, 'n_ranked': 9, 'strict_confirmed': False, 'confirmed_any': False, 'density_min': 0.9, 'block_start': 0.1104641665011478, 'block_end': 3600.110464166501}, {'src_file': 'controlled/WtoH/scenarios_Work_to_home_gym__adv0_apple0_google0_samsung0_tile0__20260128_231212/background_only.csv', 'n_segments': 94, 'gt_adv_mac_count': 0, 'n_clusters': 9, 'n_ranked': 9, 'strict_confirmed': False, 'confirmed_any': False, 'density_min': 0.9, 'block_start': 3000.110464166501, 'block_end': 6600.110464166501}]"
controlled/WtoH/scenarios_Work_to_home_gym__adv1_apple0_google0_samsung0_tile0__20260128_230324/scenario_tx-10s_rot-15min.csv,True,3600.0,3000.0,2,3600.0,True,True,True,3,6,0.1104641665011478,6600.110464166501,"[{'src_file': 'controlled/WtoH/scenarios_Work_to_home_gym__adv1_apple0_google0_samsung0_tile0__20260128_230324/scenario_tx-10s_rot-15min.csv', 'n_segments': 216, 'gt_adv_mac_count': 4, 'n_clusters': 9, 'n_ranked': 9, 'strict_confirmed': True, 'confirmed_any': True, 'density_min': 0.9, 'block_start': 0.1104641665011478, 'block_end': 3600.110464166501}, {'src_file': 'controlled/WtoH/scenarios_Work_to_home_gym__adv1_apple0_google0_samsung0_tile0__20260128_230324/scenario_tx-10s_rot-15min.csv', 'n_segments': 96, 'gt_adv_mac_count': 3, 'n_clusters': 9, 'n_ranked': 9, 'strict_confirmed': False, 'confirmed_any': False, 'density_min': 0.9, 'block_start': 3000.110464166501, 'block_end': 6600.110464166501}]"
controlled/WtoH/scenarios_Work_to_home_gym__adv1_apple0_google0_samsung0_tile0__20260128_230324/scenario_tx-2s_rot-30s.csv,True,3600.0,3000.0,2,3600.0,True,True,True,3,151,0.1104641665011478,6600.110464166501,"[{'src_file': 'controlled/WtoH/scenarios_Work_to_home_gym__adv1_apple0_google0_samsung0_tile0__20260128_230324/scenario_tx-2s_rot-30s.csv', 'n_segments': 284, 'gt_adv_mac_count': 120, 'n_clusters': 9, 'n_ranked': 9, 'strict_confirmed': True, 'confirmed_any': True, 'density_min': 0.9, 'block_start': 0.1104641665011478, 'block_end': 3600.110464166501}, {'src_file': 'controlled/WtoH/scenarios_Work_to_home_gym__adv1_apple0_google0_samsung0_tile0__20260128_230324/scenario_tx-2s_rot-30s.csv', 'n_segments': 132, 'gt_adv_mac_count': 51, 'n_clusters': 9, 'n_ranked': 9, 'strict_confirmed': False, 'confirmed_any': False, 'density_min': 0.9, 'block_start': 3000.110464166501, 'block_end': 6600.110464166501}]"
controlled/WtoH/scenarios_Work_to_home_gym__adv1_apple0_google0_samsung0_tile0__20260128_230324/scenario_tx-2s_rot-1min.csv,True,3600.0,3000.0,2,3600.0,True,True,True,3,76,0.1104641665011478,6600.110464166501,"[{'src_file': 'controlled/WtoH/scenarios_Work_to_home_gym__adv1_apple0_google0_samsung0_tile0__20260128_230324/scenario_tx-2s_rot-1min.csv', 'n_segments': 246, 'gt_adv_mac_count': 60, 'n_clusters': 9, 'n_ranked': 9, 'strict_confirmed': True, 'confirmed_any': True, 'density_min': 0.9, 'block_start': 0.1104641665011478, 'block_end': 3600.110464166501}, {'src_file': 'controlled/WtoH/scenarios_Work_to_home_gym__adv1_apple0_google0_samsung0_tile0__20260128_230324/scenario_tx-2s_rot-1min.csv', 'n_segments': 115, 'gt_adv_mac_count': 26, 'n_clusters': 9, 'n_ranked': 9, 'strict_confirmed': False, 'confirmed_any': False, 'density_min': 0.9, 'block_start': 3000.110464166501, 'block_end': 6600.110464166501}]"
controlled/WtoH/scenarios_Work_to_home_gym__adv1_apple0_google0_samsung0_tile0__20260128_230324/scenario_tx-10s_rot-10s.csv,True,3600.0,3000.0,2,3600.0,True,True,True,3,216,0.1104641665011478,6600.110464166501,"[{'src_file': 'controlled/WtoH/scenarios_Work_to_home_gym__adv1_apple0_google0_samsung0_tile0__20260128_230324/scenario_tx-10s_rot-10s.csv', 'n_segments': 360, 'gt_adv_mac_count': 216, 'n_clusters': 9, 'n_ranked': 9, 'strict_confirmed': True, 'confirmed_any': True, 'density_min': 0.9, 'block_start': 0.1104641665011478, 'block_end': 3600.110464166501}, {'src_file': 'controlled/WtoH/scenarios_Work_to_home_gym__adv1_apple0_google0_samsung0_tile0__20260128_230324/scenario_tx-10s_rot-10s.csv', 'n_segments': 163, 'gt_adv_mac_count': 89, 'n_clusters': 9, 'n_ranked': 9, 'strict_confirmed': False, 'confirmed_any': False, 'density_min': 0.9, 'block_start': 3000.110464166501, 'block_end': 6600.110464166501}]"
