src_file,cluster,dev_type,segments,duration_cov,duration_span,persistence_s,unique_macs,core_mac_density_scaled,adv_mac_pct,gt_frac,dur_ok,unique_ok,dens_ok,decision_ok,k_chosen
controlled/HtoW/scenarios_Home_to_work_gym__adv1_apple0_google0_samsung0_tile0__20260129_124650/scenario_tx-2s_rot-1min.csv,2,TAG_APPLE,19,3600.0,,1297.795357465744,19,5.7066098521235595,1.0,1.0,False,True,True,False,3
controlled/HtoW/scenarios_Home_to_work_gym__adv1_apple0_google0_samsung0_tile0__20260129_124650/scenario_tx-2s_rot-1min.csv,0,TAG_APPLE,46,3600.0,,1323.03098654747,37,1.991341348324138,0.08108108108108109,0.13513513513513514,False,True,True,False,3
controlled/HtoW/scenarios_Home_to_work_gym__adv1_apple0_google0_samsung0_tile0__20260129_124650/scenario_tx-2s_rot-1min.csv,1,TAG_APPLE,61,3600.0,,1285.3140895366669,59,1.9540152223341334,0.0,0.0847457627118644,False,True,True,False,3
controlled/HtoW/scenarios_Home_to_work_gym__adv1_apple0_google0_samsung0_tile0__20260129_124650/scenario_tx-2s_rot-1min.csv,3,TAG_TILE,2,1800.0,,610.4210934638973,2,0.0,0.0,0.5,False,False,False,False,3
controlled/HtoW/scenarios_Home_to_work_gym__adv1_apple0_google0_samsung0_tile0__20260129_124650/scenario_tx-2s_rot-1min.csv,4,TAG_TILE,2,3600.0,,939.8220272064209,2,0.0,0.0,0.5,False,False,False,False,3
controlled/HtoW/scenarios_Home_to_work_gym__adv1_apple0_google0_samsung0_tile0__20260129_124650/scenario_tx-2s_rot-1min.csv,5,TAG_TILE,1,1800.0,,94.09704542160034,1,0.0,0.0,0.0,False,False,False,False,3
controlled/HtoW/scenarios_Home_to_work_gym__adv1_apple0_google0_samsung0_tile0__20260129_124650/scenario_tx-1min_rot-10s.csv,1,TAG_APPLE,44,3600.0,,3563.348402023316,44,2.9416865749137613,1.0,1.0,True,True,True,True,3
controlled/HtoW/scenarios_Home_to_work_gym__adv1_apple0_google0_samsung0_tile0__20260129_124650/scenario_tx-1min_rot-10s.csv,2,TAG_APPLE,51,3600.0,,3583.753479719162,49,2.3764599681466443,0.10204081632653061,0.30612244897959184,True,True,True,True,3
controlled/HtoW/scenarios_Home_to_work_gym__adv1_apple0_google0_samsung0_tile0__20260129_124650/scenario_tx-1min_rot-10s.csv,0,TAG_APPLE,56,3600.0,,3596.832602262497,44,2.2716046923055044,0.20454545454545456,0.29545454545454547,True,True,True,True,3
controlled/HtoW/scenarios_Home_to_work_gym__adv1_apple0_google0_samsung0_tile0__20260129_124650/scenario_tx-1min_rot-10s.csv,2,TAG_APPLE,15,3600.0,,1170.9897589683533,15,2.081410653183858,1.0,1.0,False,True,True,False,3
controlled/HtoW/scenarios_Home_to_work_gym__adv1_apple0_google0_samsung0_tile0__20260129_124650/scenario_tx-1min_rot-10s.csv,0,TAG_APPLE,46,3600.0,,1323.03098654747,37,1.930782692691852,0.02702702702702703,0.02702702702702703,False,True,True,False,3
controlled/HtoW/scenarios_Home_to_work_gym__adv1_apple0_google0_samsung0_tile0__20260129_124650/scenario_tx-1min_rot-10s.csv,1,TAG_APPLE,64,3600.0,,1285.3140895366669,62,1.898189502340899,0.06451612903225806,0.14516129032258066,False,True,True,False,3
