pkt_idx,pcap_ts,rf_channel,pdu_type,adv_addr,access_address,cfo_quick_hz,cfo_centroid_hz,cfo_two_stage_hz,cfo_std_hz,cfo_std_sym_hz,iq_gain_alpha,iq_phase_deg_deg,rise_time_us,psd_centroid_hz,psd_pnr_db,bw_3db_hz,gated_len_us,cfo_two_stage_coarse_hz,joint_fo_hz,joint_I0,joint_Q0,joint_eps,joint_phi_deg,joint_A,joint_iters,joint_cost,cfo_exact_quick_hz,cfo_exact_ls_hz,sample_start,sample_end,cfo_equal_00_hz,cfo_equal_11_hz,cfo_jump_10_hz,cfo_jump_01_hz
37,1764278034.950901031,37,0,C9:06:43:F9:43:3F,8E89BED6,-16936.054345,2847.308976,-16936.053672,353677.193981,265496.437468,0.961104,57.230829,2.500000,6618.017256,21.566106,367021.276596,376.000000,-10108.152344,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0,0.000000,-57545.765625,-11475.714844,87817069,87817821,-24638.996290,-71693.421342,-21713.756305,17536.660735
38,1764278034.996229410,37,0,C9:06:43:F9:43:3F,8E89BED6,-16745.192737,3023.473971,-16745.192744,353576.496288,270681.276856,0.959515,57.626413,2.500000,6477.024131,21.626991,367021.276596,376.000000,-10175.062500,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0,0.000000,-55717.671875,-11453.580078,87817070,87817822,-1908.795014,-36271.454948,-32373.050741,-10219.250332
41,1764278036.981070042,37,0,C9:06:43:F9:43:3F,8E89BED6,-16631.525733,3593.021682,-16631.525537,343512.073640,246632.984393,1.051988,19.392735,2.500000,6724.839990,21.420171,367021.276596,376.000000,-7377.819336,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0,0.000000,-55294.781250,-4079.914551,91806837,91807589,-26772.601751,-69105.550548,-25764.775346,22142.990427
42,1764278037.023211479,37,0,C9:06:43:F9:43:3F,8E89BED6,-16418.336126,3765.437709,-16418.337010,342756.717619,273493.433876,1.052650,19.748102,2.500000,6581.244534,21.407871,367021.276596,376.000000,-7435.907227,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0,0.000000,-50709.183594,-4166.808105,91806838,91807590,2215.224362,-30630.303661,-38924.435262,-13445.711639
43,1764278039.268973827,37,0,C9:06:43:F9:43:3F,8E89BED6,-16638.207757,3735.098666,-16638.208877,331205.502017,239320.614341,0.948164,-65.546043,2.500000,6897.390665,21.638011,367021.276596,376.000000,-8958.269531,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0,0.000000,-25648.634766,-4793.976074,95814029,95814781,-27653.743403,-59528.678526,-23702.145774,25653.499436
44,1764278039.312629700,37,0,C9:06:43:F9:43:3F,8E89BED6,-16530.530882,3897.370300,-16530.531427,331175.992992,250026.243749,0.947753,-65.276584,2.500000,6754.533755,21.598175,369680.851064,376.000000,-9072.215820,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0,0.000000,-25648.634766,-4931.548828,95814030,95814782,3750.622662,-36163.876633,-36782.870713,-9954.068223
45,1764278041.500509024,37,0,C9:06:43:F9:43:3F,8E89BED6,-15185.688616,4241.126276,-15185.686907,317849.439620,231155.508329,0.996653,46.963445,3.000000,8549.737632,20.830707,367021.276596,376.000000,-8468.297852,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0,0.000000,-28729.759766,-5391.664551,99813919,99814671,-16916.358514,-55402.673925,-29632.576062,5099.349502
46,1764278041.532552004,37,0,C9:06:43:F9:43:3F,8E89BED6,-14709.062352,4455.971451,-14709.060622,317174.740538,252229.483655,0.995448,47.754645,3.000000,8404.323831,20.691363,367021.276596,376.000000,-8281.125000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0,0.000000,-24407.703125,-5436.520996,99813920,99814672,11137.720840,-9679.232273,-26200.763427,-6572.280454
47,1764278043.549646139,37,0,C9:06:43:F9:43:3F,8E89BED6,-15044.397483,3858.250876,-15044.396254,324905.546073,266000.042541,1.008347,39.979405,3.000000,8580.979296,20.753356,367021.276596,376.000000,-8527.724609,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0,0.000000,-8319.492188,-11773.475586,103815361,103816113,-11270.239043,-55728.939096,-17736.600306,-1740.534164
48,1764278043.598207235,37,0,C9:06:43:F9:43:3F,8E89BED6,-14548.909347,4064.986396,-14548.910112,324717.428939,241427.047594,1.007644,40.202721,3.000000,8442.024516,20.712079,367021.276596,376.000000,-8345.717773,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0,0.000000,-8319.492188,-11909.035156,103815362,103816114,11872.167173,-11325.004776,-21902.092590,-14210.757541
49,1764278045.762554646,37,0,C9:06:43:F9:43:3F,8E89BED6,-16943.020900,4004.051326,-16943.021022,322534.110491,257204.052131,0.993255,47.057084,2.500000,6454.223888,21.098325,369680.851064,376.000000,-8543.646484,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0,0.000000,-6954.592773,1742.267822,107815793,107816545,-6079.077380,-46364.200708,-27331.943326,-7609.755599
