timestamp,mobile_timestamp,mobile_lat,mobile_lon,mobile_accuracy_m,AdvA,payload,CFO_Hz,CFO_00_Hz,CFO_11_Hz,CFO_10_Hz,CFO_01_Hz,CFO_from_transitions_Hz,nprod_00,nprod_11,nprod_10,nprod_01,nprod_total,crc_ok,is_tag_ecosystem,pdu_type,pdu_type_name,length,channel,phase,polarity,slip,window_start,window_end,aa_pos,aa_corr,pre_corr,cfo_window
0.0014548333311534202,nan,nan,nan,nan,D7:14:67:2A:15:BB,bb152a6714d71eff4c001219fe1aa776c141baa237895477d23081f63376ff23e7ccbf00fe,-76051.08293691993,115144.02160745385,-224237.6064536148,100944.65157059481,-186371.16405197923,-52370.1816484724,455,582,510,516,2063,1,1,2,ADV_NONCONN_IND,37,37,0,-1,0,1880,2515,56,32,8,pre_aa_hdr_payload
0.11120049983337787,nan,nan,nan,nan,EE:EC:48:4E:1F:D5,d51f4e48ecee1eff4c0012192a1e798d50ea63e41682634d1fe4b5444ae5fd8d1c3e3a01d5,-103897.7997986892,68807.14057107136,-146971.48589348095,53474.725886002474,-137844.4754637484,-70317.3933487178,251,822,492,498,2063,1,1,0,ADV_IND,37,37,2,-1,0,149390,150024,56,32,7,pre_aa_hdr_payload
0.20423666636063972,nan,nan,nan,nan,E4:18:4D:3C:8A:1A,1a8a3c4d18e41eff4c001219fc8d5279c50255caa2d211b3b68a3bdc8e19fee07ff23a03fc,-85285.86156241417,72874.79452046585,-237227.30411111165,49865.19711178375,-200178.62543466742,-77252.47108376739,449,504,552,558,2063,1,1,2,ADV_NONCONN_IND,37,37,0,-1,0,274441,275075,56,32,8,pre_aa_hdr_payload
0.21138916634992247,nan,nan,nan,nan,DF:19:DA:27:41:96,964127da19df1eff4c001219fdb50143c6a1fb9c4366628273e8d2ad29231f69c40c0903fd,63571.181824964784,213260.4111839008,-49039.13950888483,195366.15475204703,-61889.88995720747,63011.04511038683,479,546,516,522,2063,1,1,2,ADV_NONCONN_IND,37,37,5,-1,0,284055,284689,55,31,8,pre_aa_hdr_payload
0.3447128328168178,nan,nan,nan,nan,EE:EC:48:4E:1F:D5,d51f4e48ecee1eff4c0012192a1e798d50ea63e41682634d1fe4b5444ae5fd8d1c3e3a01d5,-116091.22427799576,115364.35349010992,-226497.07842076966,111562.2575848767,-183684.94360900586,-76794.81460920177,311,678,534,540,2063,1,1,0,ADV_IND,37,37,0,-1,0,463256,463890,56,31,8,pre_aa_hdr_payload
0.46751856803894043,1769612035.4905186,42.3448023,-71.0825832,16.659,EC:F4:EE:94:77:71,717794eef4ec1eff4c001219fc210ea798309d043e8c091fe222baeda222ca8b0f8a1603fc,-81800.5796636832,87955.70384718319,-164031.48555192706,86484.1906073951,-160828.6946390678,-73632.4658377286,341,948,384,390,2063,1,1,2,ADV_NONCONN_IND,37,37,5,-1,0,603887,604521,55,32,8,pre_aa_hdr_payload
0.4709506034851074,1769612035.4939506,42.3448023,-71.0825832,16.659,CE:23:40:63:EF:C8,c8ef634023ce1eff4c001219fe6bb5ed3fec09f955e2b3b4a192d443c1b5a52e06e43501fe,-72192.2750673942,111271.4780765957,-172154.0732517429,82415.59655377206,-155089.2831606784,-56005.656069268836,395,714,474,480,2063,1,1,2,ADV_NONCONN_IND,37,37,5,-1,0,608500,609134,55,32,8,pre_aa_hdr_payload
0.47328734397888184,1769612035.4962873,42.3448023,-71.0825832,16.659,DA:00:58:69:62:3D,3d62695800da1eff4c001219fd9735d3ed450e6b80c3c4690500584273cd13778324a902fd,71657.32184419254,255905.54864028326,-67061.4081210917,215008.45242812345,-55787.64103947928,70355.13669511687,455,546,528,534,2063,1,1,2,ADV_NONCONN_IND,37,37,0,-1,0,611641,612276,56,32,8,pre_aa_hdr_payload
1.3927240371704102,1769612036.415724,42.3448023,-71.0825832,16.659,E4:E5:A5:3E:5D:1F,1f5d3ea5e5e41eff4c001219ffe3994f76959ac008538de2c99820e01f3cd30101032802ff,-52755.37448680227,147227.83613085005,-207964.44568613946,107920.0250402164,-179718.118381327,-42195.36768364816,491,606,480,486,2063,1,1,2,ADV_NONCONN_IND,37,37,0,-1,0,759428,760063,56,32,8,pre_aa_hdr_payload
2.5833652019500732,1769612037.6063652,42.3448023,-71.0825832,16.659,C6:53:37:DA:B1:AB,abb1da3753c61eff4c001219fc5ebfdebef32066327170499624c0d8b0e6fdd51fad7701fc,-79485.92104264261,107725.07215301694,-150062.11894800694,123269.15886398571,-168216.77019867607,-71610.39347858843,311,1122,312,318,2063,1,1,2,ADV_NONCONN_IND,37,37,0,-1,0,919264,919898,56,31,8,pre_aa_hdr_payload
2.5894970893859863,1769612037.612497,42.3448023,-71.0825832,16.659,FD:67:57:30:45:9F,9f45305767fd1eff4c001219feada7f557cac2d32fb6b5529bdd0d8536ef4c5e8a25db00fe,-67483.75608994377,135717.6983899399,-241090.8093819225,98023.86508399346,-189384.22934042,-56031.39217066175,515,606,468,474,2063,1,1,2,ADV_NONCONN_IND,37,37,5,-1,0,927506,928141,55,32,8,pre_aa_hdr_payload
2.59195613861084,1769612037.6149561,42.3448023,-71.0825832,16.659,EC:33:1B:47:FA:AE,aefa471b33ec1eff4c001219fdcdf0c8124f0d0bf99704b2ac03995be5ef815f6c250600fd,71279.42739823459,185285.52748376227,-95635.06759378311,215522.34136759414,-56505.51770589454,68594.5947772581,695,438,462,468,2063,1,1,2,ADV_NONCONN_IND,37,37,5,-1,0,930811,931445,55,32,8,pre_aa_hdr_payload
3.379530429840088,1769612038.4025304,42.3448023,-71.0825832,16.659,DD:FA:23:9B:BD:49,49bd9b23fadd1eff4c001219ff43e85fb5a2875270b498f7a2d5e2b8f48ceafbeb272101ff,-38218.248852878285,135188.1551626153,-199185.03497273911,113907.43755387403,-171278.32404365522,-31800.70757357795,515,546,498,504,2063,1,1,2,ADV_NONCONN_IND,37,37,5,-1,0,1077440,1078074,55,32,8,pre_aa_hdr_payload
4.178388833999634,1769612039.2013888,42.3448023,-71.0825832,16.659,DB:60:BF:C2:D9:8A,8ad9c2bf60db1eff4c001219fcd2451858c0a03867d4c0c580d88b07e8e46c27cbcd8700fc,-83994.60718310806,91443.15539188738,-251218.83216077223,70845.31287365823,-218132.5579611601,-77044.98915195174,533,588,468,474,2063,1,1,2,ADV_NONCONN_IND,37,37,5,-1,0,1232516,1233150,55,32,8,pre_aa_hdr_payload
4.179604530334473,1769612039.2026045,42.3448023,-71.0825832,16.659,E7:9B:4C:7C:D6:92,92d67c4c9be71eff4c001219fe6cbb8e50c57693c8ab2e80fa810a15285e6a4abbb1cc01fe,-102065.0892868994,95206.50473269718,-216171.1573390957,80016.68474700944,-180901.04648696212,-76881.74981534717,431,702,462,468,2063,1,1,2,ADV_NONCONN_IND,37,37,1,-1,0,1234149,1234784,56,32,8,pre_aa_hdr_payload
5.017875671386719,1769612040.0408757,42.3448023,-71.0825832,16.659,FE:49:13:F8:F7:FB,fbf7f81349fe1eff4c001219fffd019cc0b241cb39206a1dfc707071f7758883a3ad1e03ff,-44602.04959629422,168095.33451829394,-219615.3243912717,94030.34093033665,-160633.48385714204,-37018.44828412172,419,534,552,558,2063,1,1,2,ADV_NONCONN_IND,37,37,4,-1,0,1349458,1350092,55,32,8,pre_aa_hdr_payload
5.798681020736694,1769612040.821681,42.3448023,-71.0825832,16.659,DD:66:46:0E:A8:8A,8aa80e4666dd1eff4c001219fce7e40a6df5d388e6cac10385735108e1ca6cf39d0aea02fc,-85325.4908892204,90526.41790103626,-246219.34228603548,59723.95547512557,-218629.58679189856,-75424.87967479351,497,528,516,522,2063,1,1,2,ADV_NONCONN_IND,37,37,5,-1,0,1464138,1464773,55,32,8,pre_aa_hdr_payload
5.805251836776733,1769612040.8282518,42.3448023,-71.0825832,16.659,C4:13:57:EA:34:8B,8b34ea5713c41eff4c001219fea3b2f124a32ba04856ca23f7328e227ca16b8e7b230901fe,-70137.22055344618,135375.28249216676,-234709.35447590039,95449.65793643537,-187235.1437567554,-56216.769684890336,485,612,480,486,2063,1,1,2,ADV_NONCONN_IND,37,37,5,-1,0,1472970,1473605,55,32,8,pre_aa_hdr_payload
