file,cfo_hz,cfo_std_hz,iq_gain_alpha,iq_phase_deg,rise_time_us,psd_centroid_hz,psd_pnr_db,bw_3db_hz,mag_mean,i_std,q_std,cfo_std_hz_sym
pkt_000000.fc32,1443.2401677402593,553107.1875,0.9446793794631958,88.92842551791814,0.0,446459.7240004501,14.948032615319047,4166.666666666667,0.8923128843307495,0.6867137551307678,0.7269278764724731,555392.3168456355
pkt_000001.fc32,-22074.654390106538,526730.0625,0.9930590391159058,58.06476738611703,0.0,393605.31961401564,13.335085871623276,18750.0,0.881862998008728,0.7046399712562561,0.7095650434494019,522306.1974871768
pkt_000002.fc32,-22074.654390106538,526730.0625,0.9930590391159058,58.06476738611703,0.0,393605.31961401564,13.335085871623276,18750.0,0.881862998008728,0.7046399712562561,0.7095650434494019,522306.1974871768
pkt_000003.fc32,3657.0054186881102,567096.8125,0.9876338839530945,-62.66947677079399,1.5,465830.6527939605,12.780098252019416,0.0,0.8885891437530518,0.7026939392089844,0.7114923596382141,580146.8576180267
pkt_000004.fc32,3657.0054186881102,567096.8125,0.9876338839530945,-62.66947677079399,1.5,465830.6527939605,12.780098252019416,0.0,0.8885891437530518,0.7026939392089844,0.7114923596382141,580146.8576180267
pkt_000005.fc32,6153.920400902152,562779.3125,0.9865951538085938,-61.726344973222865,0.0,467920.3121891008,12.47078669400831,2016.1290322580644,0.8891890645027161,0.7023195028305054,0.7118619084358215,575213.7155444896
pkt_000006.fc32,6153.920400902152,562779.3125,0.9865951538085938,-61.726344973222865,0.0,467920.3121891008,12.47078669400831,2016.1290322580644,0.8891890645027161,0.7023195028305054,0.7118619084358215,575213.7155444896
pkt_000007.fc32,16157.315259479066,564867.75,0.9829781651496887,72.36405106377521,0.0,523743.84152182355,10.02270384390247,943750.0,0.8811318278312683,0.7010111212730408,0.7131502628326416,574597.9739908129
pkt_000008.fc32,16157.315259479066,564867.75,0.9829781651496887,72.36405106377521,0.0,523743.84152182355,10.02270384390247,943750.0,0.8811318278312683,0.7010111212730408,0.7131502628326416,574597.9739908129
pkt_000009.fc32,-6878.014723763611,542580.875,0.9776052236557007,55.00760092550462,0.0,449936.0839490676,11.66822312272975,406250.00000000006,0.8833604454994202,0.6990545988082886,0.7150683999061584,543352.1352677279
