file,cfo_hz,cfo_std_hz,iq_gain_alpha,iq_phase_deg,rise_time_us,psd_centroid_hz,psd_pnr_db,bw_3db_hz,mag_mean,i_std,q_std,cfo_std_hz_sym
pkt_000229.fc32,40635.33297740999,556770.5625,0.9808834195137024,72.9454525424177,0.0,506177.90520603355,8.989165323654898,984693.8775510205,0.8863179683685303,0.7002502083778381,0.7138974666595459,552076.0702761174
pkt_000230.fc32,40635.33297740999,556770.5625,0.9808834195137024,72.9454525424177,0.0,506177.90520603355,8.989165323654898,984693.8775510205,0.8863179683685303,0.7002502083778381,0.7138974666595459,552076.0702761174
pkt_000231.fc32,13679.818291631958,559722.125,0.9809733629226685,88.40128212251875,0.5,501202.3592521017,9.539817163181798,985416.6666666667,0.8878192901611328,0.700282871723175,0.713865339756012,554080.1995605808
pkt_000232.fc32,-3805.60146087719,553341.9375,1.024193525314331,-21.977856864496452,1.0,478814.84587349574,10.559395987617606,941666.6666666667,0.8877794146537781,0.7155071496963501,0.6986054182052612,528887.274479961
pkt_000233.fc32,-8254.233808497711,554586.3125,1.0260334014892578,-21.83000840104292,0.0,477222.0168758095,10.538942245563103,941532.2580645161,0.8879094123840332,0.7161335945129395,0.697963297367096,527920.878603395
pkt_000234.fc32,129.70996882439965,558641.0,1.0454801321029663,-18.26859867452639,0.0,495135.158328548,11.187871344173342,945833.3333333334,0.8840693235397339,0.7226503491401672,0.691213846206665,546053.7407029356
pkt_000235.fc32,-5171.651449296232,546231.5625,0.966475248336792,-66.90205516279372,0.0,467212.94840924285,9.73143724198797,985416.6666666667,0.8919405341148376,0.6949509382247925,0.7190571427345276,517403.032354997
pkt_000236.fc32,3593.7556139600033,553054.125,1.0112749338150024,36.14747178908116,0.0,433410.9364681211,10.380963073111367,695833.3333333334,0.8851480484008789,0.7110595107078552,0.7031317353248596,563039.3207493911
pkt_000237.fc32,-14014.88531649359,550754.4375,1.0172815322875977,-14.331747641256904,1.0,464433.2958822193,13.688255787854004,10416.666666666666,0.8927904963493347,0.713138222694397,0.7010234594345093,545269.8247136951
pkt_000238.fc32,17427.61542281854,559860.25,1.0617116689682007,-9.182077874722644,0.0,479182.0065099691,8.861657439488154,890306.1224489796,0.8812769055366516,0.7279460430145264,0.685634434223175,549971.5751563504
pkt_000239.fc32,17417.349980519095,557210.375,1.0550235509872437,-4.587984887523015,0.0,467124.9898818277,9.711307561147219,887500.0,0.8819671869277954,0.7257795929908752,0.6879273653030396,551255.0815378819
pkt_000240.fc32,16175.335812398629,571937.8125,1.0443874597549438,19.407263043257974,0.0,491966.49054552923,9.828963514918884,906250.0000000001,0.8788335919380188,0.7222891449928284,0.6915911436080933,556468.1475309033
pkt_000241.fc32,14563.25345731041,569997.3125,1.0466043949127197,16.248532070073846,0.0,490661.671436586,10.110306199018797,905241.9354838709,0.8789165616035461,0.7230212688446045,0.6908257603645325,556028.6628033085
pkt_000242.fc32,-3960.576200130991,542134.5,1.0217543840408325,30.097671095155803,0.0,419394.4984870488,14.087635734846089,2083.3333333333335,0.8869746923446655,0.7146739959716797,0.6994577050209045,546088.8402861704
pkt_000243.fc32,7467.084151572015,540484.125,1.0149459838867188,35.56920466606696,0.0,426747.16402381676,14.151764525828236,2016.1290322580644,0.8866971135139465,0.7123322486877441,0.7018424868583679,543745.0229269852
pkt_000244.fc32,21591.88096705319,566022.9375,0.9738876819610596,-78.84654217464387,0.0,455229.02123397205,9.700045725948724,966666.6666666667,0.8875283002853394,0.6976915001869202,0.7163983583450317,566664.8610518246
pkt_000245.fc32,21591.88096705319,566022.9375,0.9738876819610596,-78.84654217464387,0.0,455229.02123397205,9.700045725948724,966666.6666666667,0.8875283002853394,0.6976915001869202,0.7163983583450317,566664.8610518246
pkt_000246.fc32,-20185.79166266759,551471.5625,1.0068354606628418,36.353375172376445,0.5,471685.9018253823,12.617318172314576,2083.3333333333335,0.8847528100013733,0.7095111608505249,0.7046942710876465,564431.4650842212
pkt_000247.fc32,-22482.869657907504,553218.4375,1.004080891609192,38.57357379519169,0.0,469201.26330044423,13.113589693942691,2016.1290322580644,0.8840469121932983,0.7085452079772949,0.7056654691696167,567634.5581864895
pkt_000248.fc32,-51002.18935646842,560597.625,1.030083179473877,0.9210846032315827,1.0,506423.5224027091,8.18689333637437,970833.3333333334,0.883352518081665,0.7175064086914062,0.6965519189834595,554953.363354976
pkt_000249.fc32,-40227.485306595605,560515.4375,1.0358383655548096,6.990613098583036,1.5,502589.98314110853,8.378966244675187,973790.3225806451,0.8850838541984558,0.7194430828094482,0.6945514678955078,557191.7681279709
pkt_000250.fc32,-28540.927286591468,564836.3125,0.992537796497345,65.42613802321681,0.5,500612.39295770734,9.727432294766508,931451.6129032258,0.891325056552887,0.7044536471366882,0.7097499370574951,552970.9388938752
pkt_000251.fc32,-1606.6469593229338,557895.875,1.0004113912582397,44.68484965636049,0.0,439490.65828448324,10.895782665028062,645833.3333333334,0.886518120765686,0.7072522640228271,0.7069613933563232,548103.2907453795
pkt_000252.fc32,1100.9735780269389,557629.0625,1.0084521770477295,39.05297580111,1.0,445041.8542165175,10.067132990528574,810483.8709677419,0.8864442706108093,0.7100762128829956,0.7041248083114624,545224.8213561638
pkt_000253.fc32,-17722.63809207751,560175.9375,1.032955527305603,-25.62790673587027,0.0,463122.26413966843,12.13567863492784,132653.06122448982,0.8870326280593872,0.7184750437736511,0.6955527663230896,571070.4089574736
pkt_000254.fc32,1487.9712366972315,562309.4375,1.0127737522125244,-31.838105261701926,0.0,477552.1333712957,10.846313383910504,872916.6666666667,0.8836427330970764,0.7115800380706787,0.702605128288269,567475.7942337821
pkt_000255.fc32,6468.764255416564,562615.9375,1.0240024328231812,-25.354799097645184,0.0,475771.39815693366,10.679491591275575,981854.8387096773,0.8834420442581177,0.7154419422149658,0.6986721158027649,568476.6066746659
pkt_000256.fc32,-6668.610135866175,562991.9375,1.023555040359497,11.885780236118254,0.0,498673.98689133395,9.24087043749056,989583.3333333334,0.8920419216156006,0.7152893543243408,0.6988284587860107,554549.4335565607
pkt_000257.fc32,-12126.541968022779,561324.6875,1.0239307880401611,10.488656006603017,0.5,496624.6714117996,9.357310495133248,991935.4838709676,0.8935741186141968,0.7154176235198975,0.6986971497535706,554936.1740455648
pkt_000258.fc32,-13495.22531453198,574833.5,1.0245163440704346,-27.102028240664634,0.0,469874.60472908866,11.23474744735615,850000.0,0.8883106112480164,0.7156171798706055,0.698492705821991,570640.7900586798
