src_file,periodic,block_s,step_s,n_blocks,periodic_min_persistence_s,confirmed_any,persist_confirmed,strict_any,n_tracks,gt_adv_mac_count,t0,ttd_confirm_time,blocks
controlled/HtoW/scenarios_Home_to_work__adv1_apple0_google0_samsung0_tile0__advtag-4c001219fd__20260130_081144/scenario_tx-30s_rot-1min.csv,True,3600.0,3000.0,3,1800.0,True,True,True,2,105,0.0057685375213623,9600.005768537521,"[{'src_file': 'controlled/HtoW/scenarios_Home_to_work__adv1_apple0_google0_samsung0_tile0__advtag-4c001219fd__20260130_081144/scenario_tx-30s_rot-1min.csv', 'n_segments': 95, 'gt_adv_mac_count': 52, 'n_clusters': 3, 'n_ranked': 3, 'strict_confirmed': True, 'confirmed_any': True, 'density_min': 1.0, 'block_start': 0.0057685375213623, 'block_end': 3600.0057685375214}, {'src_file': 'controlled/HtoW/scenarios_Home_to_work__adv1_apple0_google0_samsung0_tile0__advtag-4c001219fd__20260130_081144/scenario_tx-30s_rot-1min.csv', 'n_segments': 179, 'gt_adv_mac_count': 60, 'n_clusters': 6, 'n_ranked': 6, 'strict_confirmed': True, 'confirmed_any': True, 'density_min': 1.0, 'block_start': 3000.0057685375214, 'block_end': 6600.005768537521}, {'src_file': 'controlled/HtoW/scenarios_Home_to_work__adv1_apple0_google0_samsung0_tile0__advtag-4c001219fd__20260130_081144/scenario_tx-30s_rot-1min.csv', 'n_segments': 95, 'gt_adv_mac_count': 13, 'n_clusters': 6, 'n_ranked': 6, 'strict_confirmed': False, 'confirmed_any': False, 'density_min': 1.0, 'block_start': 6000.005768537521, 'block_end': 9600.005768537521}]"
controlled/HtoW/scenarios_Home_to_work__adv1_apple0_google0_samsung0_tile0__advtag-4c001219fd__20260130_081144/scenario_tx-30s_rot-30s.csv,True,3600.0,3000.0,3,1800.0,True,True,True,2,186,0.0057685375213623,9600.005768537521,"[{'src_file': 'controlled/HtoW/scenarios_Home_to_work__adv1_apple0_google0_samsung0_tile0__advtag-4c001219fd__20260130_081144/scenario_tx-30s_rot-30s.csv', 'n_segments': 122, 'gt_adv_mac_count': 90, 'n_clusters': 3, 'n_ranked': 3, 'strict_confirmed': True, 'confirmed_any': True, 'density_min': 1.0, 'block_start': 0.0057685375213623, 'block_end': 3600.0057685375214}, {'src_file': 'controlled/HtoW/scenarios_Home_to_work__adv1_apple0_google0_samsung0_tile0__advtag-4c001219fd__20260130_081144/scenario_tx-30s_rot-30s.csv', 'n_segments': 197, 'gt_adv_mac_count': 110, 'n_clusters': 6, 'n_ranked': 6, 'strict_confirmed': True, 'confirmed_any': True, 'density_min': 1.0, 'block_start': 3000.0057685375214, 'block_end': 6600.005768537521}, {'src_file': 'controlled/HtoW/scenarios_Home_to_work__adv1_apple0_google0_samsung0_tile0__advtag-4c001219fd__20260130_081144/scenario_tx-30s_rot-30s.csv', 'n_segments': 99, 'gt_adv_mac_count': 23, 'n_clusters': 6, 'n_ranked': 6, 'strict_confirmed': False, 'confirmed_any': False, 'density_min': 1.0, 'block_start': 6000.005768537521, 'block_end': 9600.005768537521}]"
controlled/HtoW/scenarios_Home_to_work__adv1_apple0_google0_samsung0_tile0__advtag-4c001219fe__20260130_081201/scenario_tx-10s_rot-1min.csv,True,3600.0,3000.0,3,1800.0,True,True,True,2,105,0.0034320354461669,9600.003432035446,"[{'src_file': 'controlled/HtoW/scenarios_Home_to_work__adv1_apple0_google0_samsung0_tile0__advtag-4c001219fe__20260130_081201/scenario_tx-10s_rot-1min.csv', 'n_segments': 95, 'gt_adv_mac_count': 52, 'n_clusters': 4, 'n_ranked': 4, 'strict_confirmed': True, 'confirmed_any': True, 'density_min': 1.0, 'block_start': 0.0034320354461669, 'block_end': 3600.003432035446}, {'src_file': 'controlled/HtoW/scenarios_Home_to_work__adv1_apple0_google0_samsung0_tile0__advtag-4c001219fe__20260130_081201/scenario_tx-10s_rot-1min.csv', 'n_segments': 176, 'gt_adv_mac_count': 60, 'n_clusters': 6, 'n_ranked': 6, 'strict_confirmed': False, 'confirmed_any': False, 'density_min': 1.0, 'block_start': 3000.003432035446, 'block_end': 6600.003432035446}, {'src_file': 'controlled/HtoW/scenarios_Home_to_work__adv1_apple0_google0_samsung0_tile0__advtag-4c001219fe__20260130_081201/scenario_tx-10s_rot-1min.csv', 'n_segments': 96, 'gt_adv_mac_count': 13, 'n_clusters': 6, 'n_ranked': 6, 'strict_confirmed': False, 'confirmed_any': False, 'density_min': 1.0, 'block_start': 6000.003432035446, 'block_end': 9600.003432035446}]"
controlled/HtoW/scenarios_Home_to_work__adv1_apple0_google0_samsung0_tile0__advtag-4c001219fe__20260130_081201/scenario_tx-15s_rot-1min.csv,True,3600.0,3000.0,3,1800.0,True,True,True,2,105,0.0034320354461669,9600.003432035446,"[{'src_file': 'controlled/HtoW/scenarios_Home_to_work__adv1_apple0_google0_samsung0_tile0__advtag-4c001219fe__20260130_081201/scenario_tx-15s_rot-1min.csv', 'n_segments': 99, 'gt_adv_mac_count': 52, 'n_clusters': 3, 'n_ranked': 3, 'strict_confirmed': True, 'confirmed_any': True, 'density_min': 1.0, 'block_start': 0.0034320354461669, 'block_end': 3600.003432035446}, {'src_file': 'controlled/HtoW/scenarios_Home_to_work__adv1_apple0_google0_samsung0_tile0__advtag-4c001219fe__20260130_081201/scenario_tx-15s_rot-1min.csv', 'n_segments': 175, 'gt_adv_mac_count': 60, 'n_clusters': 6, 'n_ranked': 6, 'strict_confirmed': False, 'confirmed_any': False, 'density_min': 1.0, 'block_start': 3000.003432035446, 'block_end': 6600.003432035446}, {'src_file': 'controlled/HtoW/scenarios_Home_to_work__adv1_apple0_google0_samsung0_tile0__advtag-4c001219fe__20260130_081201/scenario_tx-15s_rot-1min.csv', 'n_segments': 96, 'gt_adv_mac_count': 13, 'n_clusters': 6, 'n_ranked': 6, 'strict_confirmed': False, 'confirmed_any': False, 'density_min': 1.0, 'block_start': 6000.003432035446, 'block_end': 9600.003432035446}]"
controlled/HtoW/scenarios_Home_to_work__adv1_apple0_google0_samsung0_tile0__advtag-4c001219fe__20260130_081201/scenario_tx-1min_rot-1min.csv,True,3600.0,3000.0,3,1800.0,True,True,True,2,100,0.0034320354461669,9600.003432035446,"[{'src_file': 'controlled/HtoW/scenarios_Home_to_work__adv1_apple0_google0_samsung0_tile0__advtag-4c001219fe__20260130_081201/scenario_tx-1min_rot-1min.csv', 'n_segments': 93, 'gt_adv_mac_count': 49, 'n_clusters': 3, 'n_ranked': 3, 'strict_confirmed': True, 'confirmed_any': True, 'density_min': 1.0, 'block_start': 0.0034320354461669, 'block_end': 3600.003432035446}, {'src_file': 'controlled/HtoW/scenarios_Home_to_work__adv1_apple0_google0_samsung0_tile0__advtag-4c001219fe__20260130_081201/scenario_tx-1min_rot-1min.csv', 'n_segments': 173, 'gt_adv_mac_count': 58, 'n_clusters': 6, 'n_ranked': 6, 'strict_confirmed': False, 'confirmed_any': False, 'density_min': 1.0, 'block_start': 3000.003432035446, 'block_end': 6600.003432035446}, {'src_file': 'controlled/HtoW/scenarios_Home_to_work__adv1_apple0_google0_samsung0_tile0__advtag-4c001219fe__20260130_081201/scenario_tx-1min_rot-1min.csv', 'n_segments': 94, 'gt_adv_mac_count': 12, 'n_clusters': 6, 'n_ranked': 6, 'strict_confirmed': False, 'confirmed_any': False, 'density_min': 1.0, 'block_start': 6000.003432035446, 'block_end': 9600.003432035446}]"
controlled/HtoW/scenarios_Home_to_work__adv1_apple0_google0_samsung0_tile0__advtag-4c001219fd__20260130_081144/scenario_tx-2s_rot-1min.csv,True,3600.0,3000.0,3,1800.0,True,True,True,2,105,0.0057685375213623,9600.005768537521,"[{'src_file': 'controlled/HtoW/scenarios_Home_to_work__adv1_apple0_google0_samsung0_tile0__advtag-4c001219fd__20260130_081144/scenario_tx-2s_rot-1min.csv', 'n_segments': 99, 'gt_adv_mac_count': 52, 'n_clusters': 3, 'n_ranked': 3, 'strict_confirmed': True, 'confirmed_any': True, 'density_min': 1.0, 'block_start': 0.0057685375213623, 'block_end': 3600.0057685375214}, {'src_file': 'controlled/HtoW/scenarios_Home_to_work__adv1_apple0_google0_samsung0_tile0__advtag-4c001219fd__20260130_081144/scenario_tx-2s_rot-1min.csv', 'n_segments': 176, 'gt_adv_mac_count': 60, 'n_clusters': 6, 'n_ranked': 6, 'strict_confirmed': True, 'confirmed_any': True, 'density_min': 1.0, 'block_start': 3000.0057685375214, 'block_end': 6600.005768537521}, {'src_file': 'controlled/HtoW/scenarios_Home_to_work__adv1_apple0_google0_samsung0_tile0__advtag-4c001219fd__20260130_081144/scenario_tx-2s_rot-1min.csv', 'n_segments': 97, 'gt_adv_mac_count': 13, 'n_clusters': 6, 'n_ranked': 6, 'strict_confirmed': False, 'confirmed_any': False, 'density_min': 1.0, 'block_start': 6000.005768537521, 'block_end': 9600.005768537521}]"
controlled/HtoW/scenarios_Home_to_work__adv1_apple0_google0_samsung0_tile0__advtag-4c001219fe__20260130_081201/scenario_tx-10s_rot-30s.csv,True,3600.0,3000.0,3,1800.0,True,True,True,2,198,0.0034320354461669,9600.003432035446,"[{'src_file': 'controlled/HtoW/scenarios_Home_to_work__adv1_apple0_google0_samsung0_tile0__advtag-4c001219fe__20260130_081201/scenario_tx-10s_rot-30s.csv', 'n_segments': 127, 'gt_adv_mac_count': 102, 'n_clusters': 4, 'n_ranked': 4, 'strict_confirmed': True, 'confirmed_any': True, 'density_min': 1.0, 'block_start': 0.0034320354461669, 'block_end': 3600.003432035446}, {'src_file': 'controlled/HtoW/scenarios_Home_to_work__adv1_apple0_google0_samsung0_tile0__advtag-4c001219fe__20260130_081201/scenario_tx-10s_rot-30s.csv', 'n_segments': 204, 'gt_adv_mac_count': 119, 'n_clusters': 6, 'n_ranked': 6, 'strict_confirmed': False, 'confirmed_any': False, 'density_min': 1.0, 'block_start': 3000.003432035446, 'block_end': 6600.003432035446}, {'src_file': 'controlled/HtoW/scenarios_Home_to_work__adv1_apple0_google0_samsung0_tile0__advtag-4c001219fe__20260130_081201/scenario_tx-10s_rot-30s.csv', 'n_segments': 100, 'gt_adv_mac_count': 25, 'n_clusters': 6, 'n_ranked': 6, 'strict_confirmed': False, 'confirmed_any': False, 'density_min': 1.0, 'block_start': 6000.003432035446, 'block_end': 9600.003432035446}]"
controlled/HtoW/scenarios_Home_to_work__adv1_apple0_google0_samsung0_tile0__advtag-4c001219fe__20260130_081201/scenario_tx-10s_rot-5min.csv,True,3600.0,3000.0,3,1800.0,False,True,False,2,22,0.0034320354461669,9600.003432035446,"[{'src_file': 'controlled/HtoW/scenarios_Home_to_work__adv1_apple0_google0_samsung0_tile0__advtag-4c001219fe__20260130_081201/scenario_tx-10s_rot-5min.csv', 'n_segments': 67, 'gt_adv_mac_count': 11, 'n_clusters': 3, 'n_ranked': 3, 'strict_confirmed': False, 'confirmed_any': False, 'density_min': 1.0, 'block_start': 0.0034320354461669, 'block_end': 3600.003432035446}, {'src_file': 'controlled/HtoW/scenarios_Home_to_work__adv1_apple0_google0_samsung0_tile0__advtag-4c001219fe__20260130_081201/scenario_tx-10s_rot-5min.csv', 'n_segments': 147, 'gt_adv_mac_count': 12, 'n_clusters': 6, 'n_ranked': 6, 'strict_confirmed': False, 'confirmed_any': False, 'density_min': 1.0, 'block_start': 3000.003432035446, 'block_end': 6600.003432035446}, {'src_file': 'controlled/HtoW/scenarios_Home_to_work__adv1_apple0_google0_samsung0_tile0__advtag-4c001219fe__20260130_081201/scenario_tx-10s_rot-5min.csv', 'n_segments': 90, 'gt_adv_mac_count': 3, 'n_clusters': 6, 'n_ranked': 6, 'strict_confirmed': False, 'confirmed_any': False, 'density_min': 1.0, 'block_start': 6000.003432035446, 'block_end': 9600.003432035446}]"
controlled/HtoW/scenarios_Home_to_work__adv1_apple0_google0_samsung0_tile0__advtag-4c001219fd__20260130_081144/scenario_tx-2s_rot-30s.csv,True,3600.0,3000.0,3,1800.0,True,True,True,2,198,0.0057685375213623,9600.005768537521,"[{'src_file': 'controlled/HtoW/scenarios_Home_to_work__adv1_apple0_google0_samsung0_tile0__advtag-4c001219fd__20260130_081144/scenario_tx-2s_rot-30s.csv', 'n_segments': 135, 'gt_adv_mac_count': 102, 'n_clusters': 3, 'n_ranked': 3, 'strict_confirmed': True, 'confirmed_any': True, 'density_min': 1.0, 'block_start': 0.0057685375213623, 'block_end': 3600.0057685375214}, {'src_file': 'controlled/HtoW/scenarios_Home_to_work__adv1_apple0_google0_samsung0_tile0__advtag-4c001219fd__20260130_081144/scenario_tx-2s_rot-30s.csv', 'n_segments': 207, 'gt_adv_mac_count': 120, 'n_clusters': 6, 'n_ranked': 6, 'strict_confirmed': True, 'confirmed_any': True, 'density_min': 1.0, 'block_start': 3000.0057685375214, 'block_end': 6600.005768537521}, {'src_file': 'controlled/HtoW/scenarios_Home_to_work__adv1_apple0_google0_samsung0_tile0__advtag-4c001219fd__20260130_081144/scenario_tx-2s_rot-30s.csv', 'n_segments': 106, 'gt_adv_mac_count': 26, 'n_clusters': 7, 'n_ranked': 7, 'strict_confirmed': False, 'confirmed_any': False, 'density_min': 1.0, 'block_start': 6000.005768537521, 'block_end': 9600.005768537521}]"
controlled/HtoW/scenarios_Home_to_work__adv1_apple0_google0_samsung0_tile0__advtag-4c001219fe__20260130_081201/scenario_tx-15s_rot-5min.csv,True,3600.0,3000.0,3,1800.0,False,True,False,2,22,0.0034320354461669,9600.003432035446,"[{'src_file': 'controlled/HtoW/scenarios_Home_to_work__adv1_apple0_google0_samsung0_tile0__advtag-4c001219fe__20260130_081201/scenario_tx-15s_rot-5min.csv', 'n_segments': 66, 'gt_adv_mac_count': 11, 'n_clusters': 3, 'n_ranked': 3, 'strict_confirmed': False, 'confirmed_any': False, 'density_min': 1.0, 'block_start': 0.0034320354461669, 'block_end': 3600.003432035446}, {'src_file': 'controlled/HtoW/scenarios_Home_to_work__adv1_apple0_google0_samsung0_tile0__advtag-4c001219fe__20260130_081201/scenario_tx-15s_rot-5min.csv', 'n_segments': 150, 'gt_adv_mac_count': 12, 'n_clusters': 7, 'n_ranked': 7, 'strict_confirmed': False, 'confirmed_any': False, 'density_min': 1.0, 'block_start': 3000.003432035446, 'block_end': 6600.003432035446}, {'src_file': 'controlled/HtoW/scenarios_Home_to_work__adv1_apple0_google0_samsung0_tile0__advtag-4c001219fe__20260130_081201/scenario_tx-15s_rot-5min.csv', 'n_segments': 90, 'gt_adv_mac_count': 3, 'n_clusters': 6, 'n_ranked': 6, 'strict_confirmed': False, 'confirmed_any': False, 'density_min': 1.0, 'block_start': 6000.003432035446, 'block_end': 9600.003432035446}]"
controlled/HtoW/scenarios_Home_to_work__adv1_apple0_google0_samsung0_tile0__advtag-4c001219fe__20260130_081201/scenario_tx-1min_rot-30s.csv,True,3600.0,3000.0,3,1800.0,True,True,True,2,100,0.0034320354461669,9600.003432035446,"[{'src_file': 'controlled/HtoW/scenarios_Home_to_work__adv1_apple0_google0_samsung0_tile0__advtag-4c001219fe__20260130_081201/scenario_tx-1min_rot-30s.csv', 'n_segments': 98, 'gt_adv_mac_count': 49, 'n_clusters': 4, 'n_ranked': 4, 'strict_confirmed': True, 'confirmed_any': True, 'density_min': 1.0, 'block_start': 0.0034320354461669, 'block_end': 3600.003432035446}, {'src_file': 'controlled/HtoW/scenarios_Home_to_work__adv1_apple0_google0_samsung0_tile0__advtag-4c001219fe__20260130_081201/scenario_tx-1min_rot-30s.csv', 'n_segments': 174, 'gt_adv_mac_count': 58, 'n_clusters': 6, 'n_ranked': 6, 'strict_confirmed': False, 'confirmed_any': False, 'density_min': 1.0, 'block_start': 3000.003432035446, 'block_end': 6600.003432035446}, {'src_file': 'controlled/HtoW/scenarios_Home_to_work__adv1_apple0_google0_samsung0_tile0__advtag-4c001219fe__20260130_081201/scenario_tx-1min_rot-30s.csv', 'n_segments': 94, 'gt_adv_mac_count': 12, 'n_clusters': 6, 'n_ranked': 6, 'strict_confirmed': False, 'confirmed_any': False, 'density_min': 1.0, 'block_start': 6000.003432035446, 'block_end': 9600.003432035446}]"
controlled/HtoW/scenarios_Home_to_work__adv1_apple0_google0_samsung0_tile0__advtag-4c001219fe__20260130_081201/scenario_tx-1min_rot-5min.csv,True,3600.0,3000.0,3,1800.0,False,True,False,2,22,0.0034320354461669,9600.003432035446,"[{'src_file': 'controlled/HtoW/scenarios_Home_to_work__adv1_apple0_google0_samsung0_tile0__advtag-4c001219fe__20260130_081201/scenario_tx-1min_rot-5min.csv', 'n_segments': 66, 'gt_adv_mac_count': 11, 'n_clusters': 3, 'n_ranked': 3, 'strict_confirmed': False, 'confirmed_any': False, 'density_min': 1.0, 'block_start': 0.0034320354461669, 'block_end': 3600.003432035446}, {'src_file': 'controlled/HtoW/scenarios_Home_to_work__adv1_apple0_google0_samsung0_tile0__advtag-4c001219fe__20260130_081201/scenario_tx-1min_rot-5min.csv', 'n_segments': 149, 'gt_adv_mac_count': 12, 'n_clusters': 6, 'n_ranked': 6, 'strict_confirmed': False, 'confirmed_any': False, 'density_min': 1.0, 'block_start': 3000.003432035446, 'block_end': 6600.003432035446}, {'src_file': 'controlled/HtoW/scenarios_Home_to_work__adv1_apple0_google0_samsung0_tile0__advtag-4c001219fe__20260130_081201/scenario_tx-1min_rot-5min.csv', 'n_segments': 89, 'gt_adv_mac_count': 3, 'n_clusters': 6, 'n_ranked': 6, 'strict_confirmed': False, 'confirmed_any': False, 'density_min': 1.0, 'block_start': 6000.003432035446, 'block_end': 9600.003432035446}]"
controlled/HtoW/scenarios_Home_to_work__adv1_apple0_google0_samsung0_tile0__advtag-4c001219fe__20260130_081201/scenario_tx-1min_rot-15min.csv,True,3600.0,3000.0,3,1800.0,False,True,False,2,8,0.0034320354461669,9600.003432035446,"[{'src_file': 'controlled/HtoW/scenarios_Home_to_work__adv1_apple0_google0_samsung0_tile0__advtag-4c001219fe__20260130_081201/scenario_tx-1min_rot-15min.csv', 'n_segments': 64, 'gt_adv_mac_count': 4, 'n_clusters': 3, 'n_ranked': 3, 'strict_confirmed': False, 'confirmed_any': False, 'density_min': 1.0, 'block_start': 0.0034320354461669, 'block_end': 3600.003432035446}, {'src_file': 'controlled/HtoW/scenarios_Home_to_work__adv1_apple0_google0_samsung0_tile0__advtag-4c001219fe__20260130_081201/scenario_tx-1min_rot-15min.csv', 'n_segments': 147, 'gt_adv_mac_count': 5, 'n_clusters': 6, 'n_ranked': 6, 'strict_confirmed': False, 'confirmed_any': False, 'density_min': 1.0, 'block_start': 3000.003432035446, 'block_end': 6600.003432035446}, {'src_file': 'controlled/HtoW/scenarios_Home_to_work__adv1_apple0_google0_samsung0_tile0__advtag-4c001219fe__20260130_081201/scenario_tx-1min_rot-15min.csv', 'n_segments': 90, 'gt_adv_mac_count': 2, 'n_clusters': 6, 'n_ranked': 6, 'strict_confirmed': False, 'confirmed_any': False, 'density_min': 1.0, 'block_start': 6000.003432035446, 'block_end': 9600.003432035446}]"
controlled/HtoW/scenarios_Home_to_work__adv1_apple0_google0_samsung0_tile0__advtag-4c001219fe__20260130_081201/scenario_tx-2s_rot-15min.csv,True,3600.0,3000.0,3,1800.0,False,True,False,2,8,0.0034320354461669,9600.003432035446,"[{'src_file': 'controlled/HtoW/scenarios_Home_to_work__adv1_apple0_google0_samsung0_tile0__advtag-4c001219fe__20260130_081201/scenario_tx-2s_rot-15min.csv', 'n_segments': 63, 'gt_adv_mac_count': 4, 'n_clusters': 3, 'n_ranked': 3, 'strict_confirmed': False, 'confirmed_any': False, 'density_min': 1.0, 'block_start': 0.0034320354461669, 'block_end': 3600.003432035446}, {'src_file': 'controlled/HtoW/scenarios_Home_to_work__adv1_apple0_google0_samsung0_tile0__advtag-4c001219fe__20260130_081201/scenario_tx-2s_rot-15min.csv', 'n_segments': 147, 'gt_adv_mac_count': 5, 'n_clusters': 6, 'n_ranked': 6, 'strict_confirmed': False, 'confirmed_any': False, 'density_min': 1.0, 'block_start': 3000.003432035446, 'block_end': 6600.003432035446}, {'src_file': 'controlled/HtoW/scenarios_Home_to_work__adv1_apple0_google0_samsung0_tile0__advtag-4c001219fe__20260130_081201/scenario_tx-2s_rot-15min.csv', 'n_segments': 90, 'gt_adv_mac_count': 2, 'n_clusters': 6, 'n_ranked': 6, 'strict_confirmed': False, 'confirmed_any': False, 'density_min': 1.0, 'block_start': 6000.003432035446, 'block_end': 9600.003432035446}]"
controlled/HtoW/scenarios_Home_to_work__adv1_apple0_google0_samsung0_tile0__advtag-4c001219fd__20260130_081144/scenario_tx-2s_rot-10s.csv,True,3600.0,3000.0,3,1800.0,True,True,True,2,198,0.0057685375213623,9600.005768537521,"[{'src_file': 'controlled/HtoW/scenarios_Home_to_work__adv1_apple0_google0_samsung0_tile0__advtag-4c001219fd__20260130_081144/scenario_tx-2s_rot-10s.csv', 'n_segments': 199, 'gt_adv_mac_count': 198, 'n_clusters': 3, 'n_ranked': 3, 'strict_confirmed': True, 'confirmed_any': True, 'density_min': 1.0, 'block_start': 0.0057685375213623, 'block_end': 3600.0057685375214}, {'src_file': 'controlled/HtoW/scenarios_Home_to_work__adv1_apple0_google0_samsung0_tile0__advtag-4c001219fd__20260130_081144/scenario_tx-2s_rot-10s.csv', 'n_segments': 278, 'gt_adv_mac_count': 198, 'n_clusters': 6, 'n_ranked': 6, 'strict_confirmed': True, 'confirmed_any': True, 'density_min': 1.0, 'block_start': 3000.0057685375214, 'block_end': 6600.005768537521}, {'src_file': 'controlled/HtoW/scenarios_Home_to_work__adv1_apple0_google0_samsung0_tile0__advtag-4c001219fd__20260130_081144/scenario_tx-2s_rot-10s.csv', 'n_segments': 126, 'gt_adv_mac_count': 61, 'n_clusters': 6, 'n_ranked': 6, 'strict_confirmed': False, 'confirmed_any': False, 'density_min': 1.0, 'block_start': 6000.005768537521, 'block_end': 9600.005768537521}]"
controlled/HtoW/scenarios_Home_to_work__adv1_apple0_google0_samsung0_tile0__advtag-4c001219fd__20260130_081144/scenario_tx-30s_rot-15min.csv,True,3600.0,3000.0,3,1800.0,True,True,True,2,8,0.0057685375213623,9600.005768537521,"[{'src_file': 'controlled/HtoW/scenarios_Home_to_work__adv1_apple0_google0_samsung0_tile0__advtag-4c001219fd__20260130_081144/scenario_tx-30s_rot-15min.csv', 'n_segments': 63, 'gt_adv_mac_count': 4, 'n_clusters': 3, 'n_ranked': 3, 'strict_confirmed': True, 'confirmed_any': True, 'density_min': 1.0, 'block_start': 0.0057685375213623, 'block_end': 3600.0057685375214}, {'src_file': 'controlled/HtoW/scenarios_Home_to_work__adv1_apple0_google0_samsung0_tile0__advtag-4c001219fd__20260130_081144/scenario_tx-30s_rot-15min.csv', 'n_segments': 147, 'gt_adv_mac_count': 5, 'n_clusters': 6, 'n_ranked': 6, 'strict_confirmed': True, 'confirmed_any': True, 'density_min': 1.0, 'block_start': 3000.0057685375214, 'block_end': 6600.005768537521}, {'src_file': 'controlled/HtoW/scenarios_Home_to_work__adv1_apple0_google0_samsung0_tile0__advtag-4c001219fd__20260130_081144/scenario_tx-30s_rot-15min.csv', 'n_segments': 90, 'gt_adv_mac_count': 2, 'n_clusters': 6, 'n_ranked': 6, 'strict_confirmed': False, 'confirmed_any': False, 'density_min': 1.0, 'block_start': 6000.005768537521, 'block_end': 9600.005768537521}]"
controlled/HtoW/scenarios_Home_to_work__adv1_apple0_google0_samsung0_tile0__advtag-4c001219fe__20260130_081201/scenario_tx-15s_rot-30s.csv,True,3600.0,3000.0,3,1800.0,False,True,False,2,198,0.0034320354461669,9600.003432035446,"[{'src_file': 'controlled/HtoW/scenarios_Home_to_work__adv1_apple0_google0_samsung0_tile0__advtag-4c001219fe__20260130_081201/scenario_tx-15s_rot-30s.csv', 'n_segments': 132, 'gt_adv_mac_count': 102, 'n_clusters': 3, 'n_ranked': 3, 'strict_confirmed': False, 'confirmed_any': False, 'density_min': 1.0, 'block_start': 0.0034320354461669, 'block_end': 3600.003432035446}, {'src_file': 'controlled/HtoW/scenarios_Home_to_work__adv1_apple0_google0_samsung0_tile0__advtag-4c001219fe__20260130_081201/scenario_tx-15s_rot-30s.csv', 'n_segments': 204, 'gt_adv_mac_count': 119, 'n_clusters': 6, 'n_ranked': 6, 'strict_confirmed': False, 'confirmed_any': False, 'density_min': 1.0, 'block_start': 3000.003432035446, 'block_end': 6600.003432035446}, {'src_file': 'controlled/HtoW/scenarios_Home_to_work__adv1_apple0_google0_samsung0_tile0__advtag-4c001219fe__20260130_081201/scenario_tx-15s_rot-30s.csv', 'n_segments': 104, 'gt_adv_mac_count': 24, 'n_clusters': 6, 'n_ranked': 6, 'strict_confirmed': False, 'confirmed_any': False, 'density_min': 1.0, 'block_start': 6000.003432035446, 'block_end': 9600.003432035446}]"
controlled/HtoW/scenarios_Home_to_work__adv1_apple0_google0_samsung0_tile0__advtag-4c001219fe__20260130_081201/scenario_tx-10s_rot-10s.csv,True,3600.0,3000.0,3,1800.0,False,True,False,2,198,0.0034320354461669,9600.003432035446,"[{'src_file': 'controlled/HtoW/scenarios_Home_to_work__adv1_apple0_google0_samsung0_tile0__advtag-4c001219fe__20260130_081201/scenario_tx-10s_rot-10s.csv', 'n_segments': 199, 'gt_adv_mac_count': 198, 'n_clusters': 3, 'n_ranked': 3, 'strict_confirmed': False, 'confirmed_any': False, 'density_min': 1.0, 'block_start': 0.0034320354461669, 'block_end': 3600.003432035446}, {'src_file': 'controlled/HtoW/scenarios_Home_to_work__adv1_apple0_google0_samsung0_tile0__advtag-4c001219fe__20260130_081201/scenario_tx-10s_rot-10s.csv', 'n_segments': 269, 'gt_adv_mac_count': 198, 'n_clusters': 6, 'n_ranked': 6, 'strict_confirmed': False, 'confirmed_any': False, 'density_min': 1.0, 'block_start': 3000.003432035446, 'block_end': 6600.003432035446}, {'src_file': 'controlled/HtoW/scenarios_Home_to_work__adv1_apple0_google0_samsung0_tile0__advtag-4c001219fe__20260130_081201/scenario_tx-10s_rot-10s.csv', 'n_segments': 124, 'gt_adv_mac_count': 53, 'n_clusters': 6, 'n_ranked': 6, 'strict_confirmed': False, 'confirmed_any': False, 'density_min': 1.0, 'block_start': 6000.003432035446, 'block_end': 9600.003432035446}]"
controlled/HtoW/scenarios_Home_to_work__adv1_apple0_google0_samsung0_tile0__advtag-4c001219fe__20260130_081201/scenario_tx-2s_rot-5min.csv,True,3600.0,3000.0,3,1800.0,False,True,False,2,22,0.0034320354461669,9600.003432035446,"[{'src_file': 'controlled/HtoW/scenarios_Home_to_work__adv1_apple0_google0_samsung0_tile0__advtag-4c001219fe__20260130_081201/scenario_tx-2s_rot-5min.csv', 'n_segments': 67, 'gt_adv_mac_count': 11, 'n_clusters': 3, 'n_ranked': 3, 'strict_confirmed': False, 'confirmed_any': False, 'density_min': 1.0, 'block_start': 0.0034320354461669, 'block_end': 3600.003432035446}, {'src_file': 'controlled/HtoW/scenarios_Home_to_work__adv1_apple0_google0_samsung0_tile0__advtag-4c001219fe__20260130_081201/scenario_tx-2s_rot-5min.csv', 'n_segments': 152, 'gt_adv_mac_count': 12, 'n_clusters': 6, 'n_ranked': 6, 'strict_confirmed': False, 'confirmed_any': False, 'density_min': 1.0, 'block_start': 3000.003432035446, 'block_end': 6600.003432035446}, {'src_file': 'controlled/HtoW/scenarios_Home_to_work__adv1_apple0_google0_samsung0_tile0__advtag-4c001219fe__20260130_081201/scenario_tx-2s_rot-5min.csv', 'n_segments': 92, 'gt_adv_mac_count': 3, 'n_clusters': 6, 'n_ranked': 6, 'strict_confirmed': False, 'confirmed_any': False, 'density_min': 1.0, 'block_start': 6000.003432035446, 'block_end': 9600.003432035446}]"
