timestamp,mobile_timestamp,mobile_lat,mobile_lon,mobile_accuracy_m,AdvA,payload,CFO_Hz,CFO_00_Hz,CFO_11_Hz,CFO_10_Hz,CFO_01_Hz,CFO_from_transitions_Hz,nprod_00,nprod_11,nprod_10,nprod_01,nprod_total,crc_ok,is_tag_ecosystem,pdu_type,pdu_type_name,length,channel,phase,polarity,slip,window_start,window_end,aa_pos,aa_corr,pre_corr,cfo_window
0.033271499950146194,nan,nan,nan,nan,D7:65:88:CF:BA:4B,4bbacf8865d71eff4c00121960bd8bffc2347f1f7a53d011e1156b42ff0aabe0e4e86c00cd,-19734.48872152413,124708.39374689906,-164767.38004961738,104314.17100184434,-175594.40723435662,-38970.90834465051,527,510,510,516,2063,1,1,0,ADV_IND,37,37,0,-1,0,44645,45280,56,32,8,pre_aa_hdr_payload
0.04295333326897233,nan,nan,nan,nan,C1:15:33:D7:2F:E5,e52fd73315c11eff4c001219ffa7f97364aab8cd4a4718fe64743fd522af5f13bad26601ff,-93981.83786851245,129003.37698271731,-215363.73079732188,104891.92945264181,-173086.92045717654,-59563.99767585106,359,666,516,522,2063,1,1,2,ADV_NONCONN_IND,37,37,5,-1,0,57659,58293,55,32,8,pre_aa_hdr_payload
0.013129949569702148,1769614489.47713,42.3392474,-71.0904381,20.697,E1:19:6C:01:70:98,9870016c19e11eff4c00121900624342ffcd8459b6ab1104b31bd12fbb2713205505b60200,-39858.20573417719,148436.01187218577,-191187.16981408538,112326.08092697077,-167366.5901419975,-39120.98092894938,485,546,516,516,2063,1,1,2,ADV_NONCONN_IND,37,37,4,-1,0,214182,214816,55,32,8,pre_aa_hdr_payload
0.02633190155029297,1769614489.490332,42.3392474,-71.0904381,20.697,F8:4D:8E:C3:71:3E,3e71c38e4df81eff4c001219fc959d267a53fff7c8f835c568ed5afa5348ef72e6ba9002fc,-94125.29318563883,61377.280524956244,-185552.0312390649,68965.67242265373,-188784.06323523208,-77020.57690202705,461,720,438,444,2063,1,1,2,ADV_NONCONN_IND,37,37,2,-1,0,231925,232560,56,32,8,pre_aa_hdr_payload
0.03183460235595703,1769614489.4958346,42.3392474,-71.0904381,20.697,D0:12:34:CB:2C:14,142ccb3412d01eff4c001219fefca83a54d828ce14da4e7ba54e6916df0a9acc8334c002fe,-74996.58710485454,121727.8684074495,-215744.46809654046,95259.57083420978,-196766.04082330328,-60530.36511477469,467,630,480,486,2063,1,1,2,ADV_NONCONN_IND,37,37,5,-1,0,239322,239956,55,32,8,pre_aa_hdr_payload
0.04769110679626465,1769614489.511691,42.3392474,-71.0904381,20.697,DE:D4:96:4F:A4:10,10a44f96d4de1eff4c001219fdce77f639a0b266bc9e567fda7cfe012bfd91948ecfb700fd,84105.398543436,228755.24519954927,-54912.24696107242,209237.11079846544,-46343.288509826474,73944.23471313773,485,504,534,540,2063,1,1,2,ADV_NONCONN_IND,37,37,0,-1,0,260635,261270,56,32,8,pre_aa_hdr_payload
2.4052817821502686,1769614491.8692818,42.3392474,-71.0904381,20.697,CB:F3:DC:92:D0:9E,9ed092dcf3cb1eff4c001219fe9f2836db7bc44ecf40b06c03df3ec070be505314170100fe,-135576.3666270634,122358.00569706559,-224320.4565663677,91183.40104519154,-194170.78899136966,-80597.68138645269,365,756,468,474,2063,1,1,2,ADV_NONCONN_IND,37,37,5,-1,0,531312,531946,55,32,8,pre_aa_hdr_payload
2.4296317100524902,1769614491.8936317,42.3392474,-71.0904381,20.697,DC:E4:EE:7F:F3:2E,2ef37feee4dc1eff4c001219fd6c620133268adbacb1f10530d0d6ec61760db8161c4302fd,88163.40603449146,223986.21091591797,-86941.14440314365,225515.0334726148,-52682.47546221413,77843.51942921814,617,468,486,492,2063,1,1,2,ADV_NONCONN_IND,37,37,0,-1,0,564041,564675,56,32,8,pre_aa_hdr_payload
3.602309465408325,1769614493.0663095,42.3392474,-71.0904381,20.697,E1:19:6C:01:70:98,9870016c19e11eff4c00121900624342ffcd8459b6ab1104b31bd12fbb2713205505b60200,-32315.67406850293,150423.41478233985,-196656.102757689,124050.039429084,-169868.0462876828,-32509.61046587388,479,552,516,516,2063,1,1,2,ADV_NONCONN_IND,37,37,1,-1,0,783066,783700,56,32,8,pre_aa_hdr_payload
3.965761184692383,1769614493.4297612,42.3392474,-71.0904381,20.697,C4:55:43:BB:A2:AC,aca2bb4355c41eff4c001219fc2e9f968ba50a1075a2f200589729496a5d8ac637ec0700fc,-61339.29655905232,105764.52218301776,-235885.65928353812,80062.10406403057,-203094.78089342816,-54541.62608789363,521,540,498,504,2063,1,1,2,ADV_NONCONN_IND,37,37,5,-1,0,796789,797423,55,32,8,pre_aa_hdr_payload
3.9734652042388916,1769614493.4374652,42.3392474,-71.0904381,20.697,D7:F8:C6:BD:32:9C,9c32bdc6f8d71eff4c001219fe7536521d80ac680db040b8299b30f6bd0f5db10875a601fe,-82292.09003778633,82571.260862145,-215636.48682043626,100243.17114224422,-192392.50384181805,-90553.96822230681,485,624,474,480,2063,1,1,2,ADV_NONCONN_IND,37,37,0,-1,0,807144,807778,56,32,8,pre_aa_hdr_payload
5.101577043533325,1769614494.565577,42.3392474,-71.0904381,20.697,D7:65:88:CF:BA:4B,4bbacf8865d71eff4c00121960bd8bffc2347f1f7a53d011e1156b42ff0aabe0e4e86c00cd,-6961.77882236786,129796.09192193739,-161710.78153492906,130133.72958367356,-166126.7684761719,-14286.276033721382,545,480,516,522,2063,1,1,0,ADV_IND,37,37,0,-1,0,947775,948409,56,32,8,pre_aa_hdr_payload
5.11360502243042,1769614494.577605,42.3392474,-71.0904381,20.697,D0:47:E9:5D:25:1F,1f255de947d01eff4c001219ff103b4f383037966e4084de054ca97ebe174f4626bf9b00ff,-22757.05554111004,146373.72897083848,-213451.40015253105,105657.90282158073,-162881.39190572264,-27221.969445204362,527,498,516,522,2063,1,1,2,ADV_NONCONN_IND,37,37,4,-1,0,963942,964576,55,32,8,pre_aa_hdr_payload
5.423933744430542,1769614494.8879337,42.3392474,-71.0904381,20.697,FB:72:DC:E1:0B:F4,f40be1dc72fb0201060d16edfe0200b3701017da2be78a0303edfe,4927.01877482591,151993.95336817543,-170703.5605304296,133967.67780590124,-169386.6651723464,-4420.41841287272,425,354,402,402,1583,1,1,0,ADV_IND,27,37,2,-1,0,1046048,1046683,56,32,8,pre_aa_hdr_payload
5.729740142822266,1769614495.1937401,42.3392474,-71.0904381,20.697,F4:72:C3:DC:DD:BE,bedddcc372f41eff4c001219fc4c97ed0435ef6cd35a09a871ecc2f1c0066dc6de2fa300fc,-82438.22762712203,71827.54669556722,-224875.28722377375,79896.66551363356,-206910.31448902684,-68204.44764340657,527,558,486,492,2063,1,1,2,ADV_NONCONN_IND,37,37,0,-1,0,1053528,1054162,56,32,8,pre_aa_hdr_payload
6.076367616653442,1769614495.5403676,42.3392474,-71.0904381,20.697,E8:2D:10:40:DD:C5,c5dd40102de81eff4c001219fdb3714950550cc439ae99dd991b5f407aa744383fc16802fd,66353.14633720099,238499.0304990258,-90442.43194727814,211964.89284882945,-44754.3072047105,70999.64202820053,485,516,528,534,2063,1,1,2,ADV_NONCONN_IND,37,37,0,-1,0,1114531,1115165,56,32,8,pre_aa_hdr_payload
6.952867031097412,1769614496.416867,42.3392474,-71.0904381,20.697,F0:39:D5:CA:F0:B7,b7f0cad539f01eff4c001219ff7d0e67e1b7a3d8054ccbf81ee7c423cad0057d17b46e00ff,-23828.799379550655,146873.39649665184,-220182.29785772235,110741.07164174085,-168515.98653439025,-33711.30267211301,551,510,498,504,2063,1,1,2,ADV_NONCONN_IND,37,37,4,-1,0,1225094,1225728,55,32,8,pre_aa_hdr_payload
7.424362659454346,1769614496.8883626,42.3392474,-71.0904381,20.697,E1:19:6C:01:70:98,9870016c19e11eff4c00121900624342ffcd8459b6ab1104b31bd12fbb2713205505b60200,-31158.85346478096,175088.04016298353,-206287.27903852687,121080.43278802877,-157442.2792889159,-15771.919793753857,473,558,516,516,2063,1,1,2,ADV_NONCONN_IND,37,37,5,-1,0,1300705,1301339,55,32,8,pre_aa_hdr_payload
7.425636291503906,1769614496.8896363,42.3392474,-71.0904381,20.697,ED:32:55:89:C3:45,45c3895532ed1eff4c001219fc957648b2df0f2a21c956e2ae1b6263db3eb8810e5a0a00fc,-76568.16383176662,58459.69172829233,-164531.9634162944,75899.74730387196,-157968.06663455762,-66831.11007066436,377,744,468,474,2063,1,1,2,ADV_NONCONN_IND,37,37,5,-1,0,1302417,1303052,55,30,8,pre_aa_hdr_payload
7.673486709594727,1769614497.1374867,42.3392474,-71.0904381,20.697,D4:8A:7F:EF:BB:15,15bbef7f8ad41eff4c001219febfb663cfabc26b0336089579e3302a0432270fd5340802fe,-51267.602758175744,151518.17847373587,-237683.05405644912,98083.98306557661,-183182.84119625067,-45001.32013007348,539,594,462,468,2063,1,1,2,ADV_NONCONN_IND,37,37,4,-1,0,1311299,1311934,55,32,8,pre_aa_hdr_payload
7.6839635372161865,1769614497.1479635,42.3392474,-71.0904381,20.697,D4:1D:A2:E7:9A:D4,d49ae7a21dd41eff4c001219fde5fb052ea6e51b1836cafe4d87863e4f2a2356b68da301fd,86554.80399039813,152931.92827633047,-106094.47357444819,187189.36365792694,-115762.60337317856,75756.16915474733,1127,294,318,324,2063,1,1,2,ADV_NONCONN_IND,37,37,4,-1,0,1325381,1326016,55,32,8,pre_aa_hdr_payload
8.196661710739136,1769614497.6606617,42.3392474,-71.0904381,20.697,D7:65:88:CF:BA:4B,4bbacf8865d71eff4c00121960bd8bffc2347f1f7a53d011e1156b42ff0aabe0e4e86c00cd,-8445.095809118882,118868.82259822356,-142842.74127241306,122471.95360395074,-154033.00955874793,-10296.867397796072,545,480,516,522,2063,1,1,0,ADV_IND,37,37,0,-1,0,1434867,1435501,56,32,8,pre_aa_hdr_payload
9.542353868484497,1769614499.0063539,42.3392474,-71.0904381,20.697,C7:32:13:AD:AC:08,08acad1332c71eff4c001219fc7218d2a626e2d9bc6cc4b41421c4a937b97f93397eac02fc,-92752.50342299353,78400.14214990332,-240885.71460863747,68906.40014543306,-200974.22376937294,-80628.90265810816,479,570,504,510,2063,1,1,2,ADV_NONCONN_IND,37,37,0,-1,0,1539987,1540621,56,30,8,pre_aa_hdr_payload
9.549880743026733,1769614499.0138807,42.3392474,-71.0904381,20.697,C7:41:8C:3F:3F:3D,3d3f3f8c41c71eff4c001219feceebf60fd6740f5bef51f2caf884094c0976d8bf09e501fe,-59080.30753722095,124136.79550502314,-215726.02089195233,91549.56426599303,-181453.98308811942,-48144.165626643946,455,534,534,540,2063,1,1,2,ADV_NONCONN_IND,37,37,4,-1,0,1550104,1550738,55,32,8,pre_aa_hdr_payload
10.537048578262329,1769614500.0010486,42.3392474,-71.0904381,20.697,EC:CB:26:C9:A9:79,79a9c926cbec1eff4c001219ff87f6fdaac1447050f4c5326330965bc92bd7c08081f800ff,-22772.041047319304,104594.82267000925,-167395.32748871035,88747.70299326225,-143399.3614831459,-26064.523887802075,521,468,534,540,2063,1,1,2,ADV_NONCONN_IND,37,37,1,-1,0,1646454,1647089,56,32,8,pre_aa_hdr_payload
