pkt_idx,pcap_ts,rf_channel,pdu_type,adv_addr,access_address,cfo_quick_hz,cfo_centroid_hz,cfo_two_stage_hz,cfo_std_hz,cfo_std_sym_hz,iq_gain_alpha,iq_phase_deg_deg,rise_time_us,psd_centroid_hz,psd_pnr_db,bw_3db_hz,gated_len_us,cfo_two_stage_coarse_hz,joint_fo_hz,joint_I0,joint_Q0,joint_eps,joint_phi_deg,joint_A,joint_iters,joint_cost,cfo_exact_quick_hz,cfo_exact_ls_hz,sample_start,sample_end,cfo_equal_00_hz,cfo_equal_11_hz,cfo_jump_10_hz,cfo_jump_01_hz
22,1764713841.957741499,37,0,D8:FA:25:68:72:F5,8E89BED6,16456.368857,7537.989317,16456.368026,342535.143480,269926.264401,1.050871,10.865526,3.000000,13050.845668,22.319252,337765.957447,376.000000,3742.159912,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0,0.000000,100752.046875,13159.796875,34101619,34102371,17384.518565,10105.809692,27087.339372,6504.483788
24,1764713842.385087252,37,0,D8:FA:25:68:72:F5,8E89BED6,15740.798730,7874.031095,15740.798685,348079.799806,257902.918597,1.026775,30.320272,2.500000,12162.866998,22.618958,199468.085106,376.000000,3829.150635,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0,0.000000,14390.804688,6912.820312,38108649,38109401,14699.209988,-10483.202201,31075.536341,19363.926828
25,1764713842.813842535,37,0,D8:FA:25:68:72:F5,8E89BED6,16485.456684,7295.103296,16485.457685,356645.884518,247405.475363,0.947063,80.196024,3.000000,12758.037449,22.341215,337765.957447,376.000000,3808.126953,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0,0.000000,105177.039062,21408.623047,42118478,42119230,15489.972973,-14464.377846,31312.400228,23731.237147
26,1764713842.844750881,37,0,D8:FA:25:68:72:F5,8E89BED6,16052.035241,7200.902131,16052.035475,356604.173725,274699.645079,0.945452,80.460905,3.000000,12672.729586,22.308189,337765.957447,376.000000,4093.268311,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0,0.000000,105177.039062,21341.333984,42118479,42119231,17679.492504,11723.573736,25336.998515,5277.330244
27,1764713843.269856453,37,0,D8:FA:25:68:72:F5,8E89BED6,15398.866386,7508.113564,15398.867667,331047.501954,249288.680992,0.971097,-59.779278,2.500000,11826.102865,22.521576,199468.085106,376.000000,2983.928467,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0,0.000000,38856.199219,7883.793945,46127439,46128191,14471.555032,-20649.927008,29908.037795,26201.678511
28,1764713843.301777363,37,0,D8:FA:25:68:72:F5,8E89BED6,15168.506133,7396.815632,15168.507359,329394.172887,260631.244140,0.970601,-59.618650,2.500000,11738.866505,22.518919,199468.085106,376.000000,3319.632812,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0,0.000000,38856.199219,7945.096680,46127440,46128192,16096.379309,1396.328126,25051.037633,11267.925209
29,1764713843.734180927,37,0,D8:FA:25:68:72:F5,8E89BED6,14619.321762,7027.016229,14619.321925,346328.940748,262566.948125,1.025831,-32.333441,2.500000,11486.067224,22.167659,180851.063830,376.000000,3374.067871,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0,0.000000,7002.455078,14088.913086,50130484,50131236,14085.496653,-9517.079863,30448.374926,15399.801360
30,1764713844.162138462,37,0,D8:FA:25:68:72:F5,8E89BED6,15725.152337,7599.696669,15725.152023,332315.150053,260408.520022,0.996555,-46.543220,2.500000,12191.118794,22.334832,337765.957447,376.000000,3738.591797,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0,0.000000,1220.748535,-8920.901367,54141196,54141948,17420.086188,-14086.093267,27008.955969,21271.971813
31,1764713844.590656281,37,0,D8:FA:25:68:72:F5,8E89BED6,15917.004893,7878.729828,15917.005634,352293.840658,233843.349661,1.013889,-35.236900,2.500000,12317.806553,22.245247,180851.063830,376.000000,3571.193115,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0,0.000000,19482.123047,5357.876953,58143432,58144184,17164.966012,-22668.193302,29000.208706,26274.899232
32,1764713844.622780561,37,0,D8:FA:25:68:72:F5,8E89BED6,15506.575031,7773.921683,15506.575651,350899.183372,292398.420691,1.014168,-35.437680,2.500000,12235.070913,22.216341,180851.063830,376.000000,3874.438965,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0,0.000000,19482.123047,5460.472656,58143433,58144185,18245.252214,2968.523696,27077.218686,6683.722386
33,1764713845.076464653,37,0,D8:FA:25:68:72:F5,8E89BED6,16514.927679,8018.332527,16514.927673,349439.147124,243231.135113,1.025664,33.672718,3.000000,12699.361332,22.727326,199468.085106,376.000000,3519.401123,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0,0.000000,40516.601562,3365.298096,62151105,62151857,15143.428041,-12714.643625,31645.226268,21889.737592
34,1764713845.117169142,37,0,D8:FA:25:68:72:F5,8E89BED6,16138.430752,7923.470465,16138.430245,349200.499883,267264.674087,1.026701,33.484308,3.000000,12615.805221,22.732394,199468.085106,376.000000,3826.070068,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0,0.000000,37572.910156,3429.277344,62151106,62151858,16251.347530,14285.575523,28095.929340,2962.011589
35,1764713845.548866272,37,0,D8:FA:25:68:72:F5,8E89BED6,14611.693395,7710.384363,14611.693484,348808.952861,270350.466556,1.013557,-34.934134,2.500000,11464.066829,22.412479,180851.063830,376.000000,2798.938232,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0,0.000000,-4868.068359,-3229.382080,66154040,66154792,16031.220722,-8986.932998,29023.668475,12785.324025
36,1764713845.980244637,37,0,D8:FA:25:68:72:F5,8E89BED6,15189.960650,8428.208903,15189.960171,335285.790762,251625.631955,0.912196,-87.393184,2.500000,12067.385190,22.741428,199468.085106,376.000000,3665.160889,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0,0.000000,7712.336914,12292.702148,70167209,70167961,16628.735905,-9088.409185,29386.887425,14307.890403
37,1764713846.410791874,37,0,D8:FA:25:68:72:F5,8E89BED6,15321.567426,7523.211011,15321.566261,338998.241575,257396.260184,0.978019,-56.404284,2.500000,11996.911829,22.159417,199468.085106,376.000000,3838.176270,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0,0.000000,-1664.749634,-4398.028809,74174512,74175264,16439.083025,-4036.577010,28262.940423,12527.907655
38,1764713846.842257738,37,0,D8:FA:25:68:72:F5,8E89BED6,15120.607398,7244.578720,15120.608590,341579.950580,265970.373554,0.951397,-86.938008,2.500000,11697.789915,22.382843,337765.957447,376.000000,4141.118164,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0,0.000000,29661.974609,8195.357422,78177594,78178346,14170.181869,-21681.033799,28876.564728,27195.739676
39,1764713846.873804092,37,0,D8:FA:25:68:72:F5,8E89BED6,14941.821020,7122.105749,14941.821004,340897.927083,254063.966215,0.949954,-86.688221,2.500000,11610.017497,22.404477,337765.957447,376.000000,4452.286133,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0,0.000000,28987.199219,8192.318359,78177595,78178347,16038.724624,1215.799362,26768.123803,8344.576218
40,1764713847.309927940,37,0,D8:FA:25:68:72:F5,8E89BED6,15081.866719,7917.257113,15081.866414,343845.201667,253574.524266,0.968985,-64.499940,2.500000,11872.846170,22.102322,199468.085106,376.000000,4380.932617,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0,0.000000,16853.750000,4884.092773,82186228,82186980,15147.511073,-2812.401342,27209.935831,13858.964929
41,1764713847.744581699,37,0,D8:FA:25:68:72:F5,8E89BED6,16095.459023,7343.552247,16095.458418,347545.518831,265577.443872,0.957284,-68.773875,2.500000,12697.360148,22.226745,337765.957447,376.000000,4261.073242,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0,0.000000,30287.425781,6175.766602,86201115,86201867,17191.657292,-16668.705085,27925.803264,24462.520621
42,1764713848.176688910,37,0,D8:FA:25:68:72:F5,8E89BED6,16086.682827,7740.392563,16086.682275,330468.828599,243923.497752,0.956566,66.082018,2.500000,12562.244428,22.841498,180851.063830,376.000000,3487.322754,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0,0.000000,13665.528320,-1578.925171,90212818,90213570,17166.539130,-19911.745488,31673.737493,22820.967385
43,1764713848.208111525,37,0,D8:FA:25:68:72:F5,8E89BED6,15596.724722,7671.615336,15596.723666,330459.146910,265349.154868,0.955918,65.851471,2.500000,12480.222579,22.798487,180851.063830,376.000000,3775.340332,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0,0.000000,13665.528320,-1460.503662,90212819,90213571,20507.805548,11873.331139,26050.716238,-2851.670222
44,1764713848.639420271,37,0,D8:FA:25:68:72:F5,8E89BED6,15674.789269,8612.827135,15674.787548,333216.826462,250832.382077,0.992425,-50.472591,2.500000,12074.645656,22.992901,199468.085106,376.000000,3505.305908,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0,0.000000,18227.046875,910.089844,94224021,94224773,14728.752400,-22627.857713,29244.792330,29325.846014
45,1764713848.670740843,37,0,D8:FA:25:68:72:F5,8E89BED6,15362.621456,8503.711303,15362.621799,332283.925070,249724.749931,0.992709,-50.059777,2.500000,11986.260931,22.976158,199468.085106,376.000000,3846.682373,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0,0.000000,18227.046875,997.959167,94224022,94224774,16339.951414,525.891922,26868.364513,11207.408668
47,1764713849.104066372,37,0,D8:FA:25:68:72:F5,8E89BED6,15794.894482,8594.522788,15794.894333,335299.757573,257042.346968,1.003103,-43.173575,3.000000,12021.712894,22.727894,202127.659574,376.000000,4037.180176,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0,0.000000,79036.000000,24086.126953,98231157,98231909,15355.970097,-20475.494778,28079.440909,28167.929923
48,1764713849.135477066,37,0,D8:FA:25:68:72:F5,8E89BED6,15480.701079,8496.813684,15480.702482,334830.571288,265360.712155,1.003710,-42.888250,3.000000,11935.177925,23.012714,202127.659574,376.000000,4368.889648,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0,0.000000,78437.976562,24056.175781,98231158,98231910,17555.946484,6330.345096,25499.570104,6000.995123
49,1764713849.562467575,37,0,D8:FA:25:68:72:F5,8E89BED6,16343.207098,6488.772690,16343.206358,335245.070275,250031.655202,1.019063,34.355052,2.500000,12724.066718,22.467904,199468.085106,376.000000,3802.204346,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0,0.000000,3550.916992,4287.284668,102234090,102234842,16051.491354,-9634.054899,27611.895984,21339.371191
50,1764713849.594277382,37,0,D8:FA:25:68:72:F5,8E89BED6,15910.134087,6420.174979,15910.133983,334428.576661,263449.377000,1.019887,34.230998,2.500000,12636.881758,22.442993,199468.085106,376.000000,4080.057617,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0,0.000000,3273.494385,4353.668457,102234091,102234843,17761.847328,19812.218532,24631.674111,-1560.007261
51,1764713850.023637056,37,0,D8:FA:25:68:72:F5,8E89BED6,14902.649015,8092.116409,14902.648320,349053.509762,251903.977334,0.953665,70.376584,2.500000,11721.338778,22.135153,202127.659574,376.000000,3919.144531,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0,0.000000,8795.378906,12129.848633,106242194,106242946,16299.528372,-7533.875309,29012.292377,12428.547092
52,1764713850.452759027,37,0,D8:FA:25:68:72:F5,8E89BED6,15526.928677,6873.663994,15526.928518,349435.751998,266794.408125,0.948011,-84.205688,2.500000,12327.510037,22.837864,180851.063830,376.000000,2601.750732,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0,0.000000,-5984.260742,-7347.361328,110243457,110244209,17379.110450,-15225.572141,26161.442344,21985.299427
53,1764713850.881069899,37,0,D8:FA:25:68:72:F5,8E89BED6,15526.921130,7532.330860,15526.922251,346242.552722,255040.745563,0.960795,-74.734603,2.500000,11966.687921,22.489355,199468.085106,376.000000,4439.073730,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0,0.000000,1135.715698,14923.030273,114245386,114246138,15316.413363,-6107.569757,27842.675110,17242.244569
54,1764713851.311526537,37,0,D8:FA:25:68:72:F5,8E89BED6,16117.942528,7539.367311,16117.942141,351281.320333,263806.443297,0.977330,55.943518,3.000000,12192.621587,22.054919,337765.957447,376.000000,3753.379883,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0,0.000000,-1154.936035,1577.227051,118252814,118253566,14258.753124,-20575.129916,33003.795160,26733.576664
55,1764713851.343300343,37,0,D8:FA:25:68:72:F5,8E89BED6,15793.685552,7410.264499,15793.685331,350997.626629,272799.989188,0.975802,56.539897,3.000000,12106.570373,22.024192,337765.957447,376.000000,4044.516113,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0,0.000000,-1154.936035,1738.278076,118252815,118253567,17251.702850,8209.788583,24302.925305,7469.215057
56,1764713851.786956310,37,0,D8:FA:25:68:72:F5,8E89BED6,15926.856869,7475.357930,15926.857844,345729.770719,257334.681912,1.048247,25.083844,2.500000,12309.811753,21.858580,337765.957447,376.000000,3024.457031,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0,0.000000,55920.257812,21314.820312,122252519,122253271,15817.607065,-19731.918411,29191.927196,25538.002348
57,1764713851.824224234,37,0,D8:FA:25:68:72:F5,8E89BED6,15633.088148,7351.535125,15633.089528,344024.947580,270348.480301,1.046439,25.663732,2.500000,12222.511159,21.829311,337765.957447,376.000000,3314.167725,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0,0.000000,55920.257812,21281.712891,122252520,122253272,17132.268298,1656.729964,27067.838791,9232.110075
58,1764713852.262076855,37,0,D8:FA:25:68:72:F5,8E89BED6,16884.084490,7684.898148,16884.084415,349768.177429,249251.762370,0.964275,-67.697507,3.000000,12939.056802,22.698710,337765.957447,376.000000,4311.915039,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0,0.000000,48151.062500,3154.702881,126259468,126260220,15446.426091,-16120.890571,31505.801282,25940.676761
59,1764713852.294425249,37,0,D8:FA:25:68:72:F5,8E89BED6,16443.112916,7584.297511,16443.112668,349650.002333,268763.120586,0.963983,-67.189362,3.000000,12853.643764,22.699986,337765.957447,376.000000,4586.213867,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0,0.000000,48151.062500,3194.599609,126259469,126260221,17434.383560,13527.088922,25591.204450,5290.651062
115,1764713852.732071638,37,0,D8:FA:25:68:72:F5,8E89BED6,15743.704183,8134.032077,15743.704128,339346.604818,269071.318499,1.019880,35.071922,2.500000,12341.436207,22.889373,199468.085106,376.000000,3834.753418,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0,0.000000,11912.268555,10217.533203,130269688,130270440,17688.994325,-5258.886266,24759.395884,15514.341716
255,1764713853.173683405,37,0,D8:FA:25:68:72:F5,8E89BED6,15403.032439,7064.460944,15403.033302,348982.086523,263898.774449,1.042281,18.047791,2.500000,12279.936741,21.985093,340425.531915,376.000000,3040.129639,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0,0.000000,2026.498657,10107.104492,134270171,134270923,17272.910481,-11424.753409,26687.056856,17567.419883
272,1764713853.609670401,37,0,D8:FA:25:68:72:F5,8E89BED6,15119.227309,8173.003595,15119.227666,331680.844629,262141.864025,1.055230,-12.512237,2.500000,11481.738214,22.684655,337765.957447,376.000000,2538.078125,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0,0.000000,39444.832031,3520.849609,138274128,138274880,15028.501776,-23683.636061,31664.494632,24464.615437
273,1764713853.641476154,37,0,D8:FA:25:68:72:F5,8E89BED6,14890.255027,8027.700352,14890.254584,331232.123249,250344.107817,1.056881,-12.436849,2.500000,11395.235935,22.663982,337765.957447,376.000000,2853.898193,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0,0.000000,36785.214844,3597.328125,138274129,138274881,16590.698988,-539.075894,26294.881292,9462.520854
274,1764713854.081765413,37,0,D8:FA:25:68:72:F5,8E89BED6,16102.643507,7443.089670,16102.643391,322499.566684,234946.057199,0.952556,-74.009136,3.000000,12190.237297,22.565284,199468.085106,376.000000,4221.795898,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0,0.000000,56923.109375,8471.361328,142282119,142282871,13655.759805,-19449.118132,32048.577140,28539.276787
275,1764713854.115601063,37,0,D8:FA:25:68:72:F5,8E89BED6,15733.860737,7343.029585,15733.859803,322560.313576,255076.658886,0.951090,-74.164863,3.000000,12104.818841,22.514579,199468.085106,376.000000,4545.834473,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0,0.000000,50113.695312,8455.983398,142282120,142282872,16460.787199,11124.415819,24863.407658,6719.328709
277,1764713854.554295063,37,0,D8:FA:25:68:72:F5,8E89BED6,16677.307808,7632.666840,16677.306730,354119.867488,270959.559889,1.011352,-38.352988,3.000000,12863.974476,22.530389,199468.085106,376.000000,4211.925293,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0,0.000000,87552.335938,20934.974609,146289778,146290530,16416.369566,-19364.059144,31248.595680,26165.783211
278,1764713854.586598635,37,0,D8:FA:25:68:72:F5,8E89BED6,16295.629125,7545.135543,16295.630391,353744.667500,279367.536890,1.012699,-37.752921,3.000000,12775.129975,22.496931,199468.085106,376.000000,4511.233398,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0,0.000000,83993.187500,20866.609375,146289779,146290531,17748.825261,9180.243818,25408.698287,7400.839731
279,1764713855.016950130,37,0,D8:FA:25:68:72:F5,8E89BED6,15897.836290,7531.371259,15897.838601,336359.855678,255891.260348,1.052964,16.108914,3.000000,12449.612046,22.766885,337765.957447,376.000000,3406.296631,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0,0.000000,50789.585938,9859.345703,150293842,150294594,17565.743925,-23128.133386,30956.111172,24088.815550
280,1764713855.048869610,37,0,D8:FA:25:68:72:F5,8E89BED6,15558.062381,7425.539762,15558.061953,336324.312669,253544.046942,1.053259,16.685427,3.000000,12369.814868,22.756772,199468.085106,376.000000,3723.123779,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0,0.000000,50789.585938,9840.130859,150293843,150294595,19286.446349,4716.537269,27116.921758,3507.955423
282,1764713855.473497629,37,0,D8:FA:25:68:72:F5,8E89BED6,15286.510911,7807.018222,15286.511043,328613.473220,246218.680352,0.947592,-87.835143,2.500000,11898.588795,22.593728,199468.085106,376.000000,3663.791504,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0,0.000000,1910.995361,9498.946289,154300535,154301287,15557.386445,-6084.786838,28884.595650,14099.281011
283,1764713855.903077602,37,0,D8:FA:25:68:72:F5,8E89BED6,16670.688759,7761.338701,16670.689100,339582.269084,258364.051757,0.947066,-89.892162,3.000000,12868.606095,21.915072,199468.085106,376.000000,4168.983887,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0,0.000000,31454.806641,3749.415527,158310497,158311249,17095.468019,-18409.646000,29249.803169,26860.145007
284,1764713855.934797525,37,0,D8:FA:25:68:72:F5,8E89BED6,16221.680144,7660.143328,16221.681243,339576.165924,268926.304549,0.945697,-89.426842,3.000000,12782.808061,21.973745,199468.085106,376.000000,4472.810059,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0,0.000000,31358.984375,3807.446289,158310498,158311250,18137.775008,7718.477232,26879.369714,7224.423594
285,1764713856.364009619,37,0,D8:FA:25:68:72:F5,8E89BED6,16593.308147,7087.823766,16593.307987,342842.142738,260134.731656,1.020983,31.617420,3.000000,12938.866908,22.457137,199468.085106,376.000000,2694.791260,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0,0.000000,39603.652344,2789.062744,162319654,162320406,16367.304702,-14633.055215,30897.618025,22396.381345
286,1764713856.400081635,37,0,D8:FA:25:68:72:F5,8E89BED6,16119.087393,7006.548421,16119.086949,342584.135632,267177.080953,1.022354,31.181973,3.000000,12851.459220,22.449526,199468.085106,376.000000,2999.970459,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0,0.000000,39603.652344,2862.330078,162319655,162320407,18134.897992,13859.872978,26658.514044,1083.461123
287,1764713856.833423615,37,0,D8:FA:25:68:72:F5,8E89BED6,16226.733323,7822.058878,16226.732756,334703.148706,248146.010793,0.946010,87.384213,2.500000,12745.774889,23.088485,199468.085106,376.000000,3363.864258,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0,0.000000,34003.269531,20185.640625,166320828,166321580,15669.886712,-10988.904656,28101.232727,23061.082683
288,1764713856.865060091,37,0,D8:FA:25:68:72:F5,8E89BED6,15746.521938,7770.116935,15746.521682,334822.675815,251597.731002,0.944678,86.965661,2.500000,12660.497312,23.015421,199468.085106,376.000000,3620.608398,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0,0.000000,33544.621094,20112.199219,166320829,166321581,19016.947555,20558.626303,22058.733829,-2293.791973
