src_file,cluster,dev_type,segments,duration_cov,duration_span,persistence_s,unique_macs,turnover,singleton_mac_frac,mac_rate_per_min,core_mac_density_scaled,adv_mac_pct,gt_frac,dur_ok,unique_ok,churn_ok,rate_ok,dens_ok,decision_ok,churn_reason,k_chosen,homogeneous,homo_mac_share,homo_key_share,win_entropy_norm,uniform_ok,homo_block,block_start,block_end,periodic_density_min,track_id,track_len,periodic_confirmed
controlled/SDR_Adv/prud1_jan21_ivy.csv,0,TAG_APPLE,11,1800.0,1744.6719999999991,1744.6719999999991,11,,1.0,0.36666666666666664,0.5545800270499578,0.0,0.0,False,False,False,False,True,False,,2,False,0.09090909090909091,0.09090909090909091,1.0,True,False,1800.0,3600.0,0.5,0.0,3.0,True
controlled/SDR_Adv/prud1_jan21_ivy.csv,1,TAG_APPLE,4,1800.0,534.3319999999949,534.3319999999949,4,,1.0,0.13333333333333333,0.3181693124551269,0.0,0.0,False,False,False,False,False,False,,2,False,0.25,0.25,1.0,True,False,1800.0,3600.0,0.5,,,
controlled/SDR_Adv/prud1_jan21_ivy.csv,3,TAG_GOOGLE,6,1800.0,1782.6430000000037,1782.6430000000037,6,,1.0,0.2,0.5583125195320394,0.0,0.0,False,False,False,False,True,False,,2,False,0.16666666666666666,0.16666666666666666,1.0,True,False,1800.0,3600.0,0.5,3.0,2.0,True
controlled/SDR_Adv/prud1_jan21_ivy.csv,2,TAG_GOOGLE,3,1800.0,1546.419000000009,1546.419000000009,3,,1.0,0.1,0.25173253841276055,0.0,0.0,False,False,False,False,False,False,,2,False,0.3333333333333333,0.3333333333333333,1.0,True,False,1800.0,3600.0,0.5,,,
controlled/SDR_Adv/prud1_jan21_ivy.csv,0,TAG_APPLE,15,1800.0,622.669000000009,622.669000000009,15,,1.0,0.5,0.6605600006434256,0.0,0.0,False,True,False,False,True,False,,2,False,0.06666666666666667,0.06666666666666667,1.0,True,False,3600.0,5400.0,0.5,0.0,3.0,True
controlled/SDR_Adv/prud1_jan21_ivy.csv,1,TAG_APPLE,6,1800.0,466.2970000000055,466.2970000000055,6,,1.0,0.2,0.5892744888449108,0.0,0.0,False,False,False,False,True,False,,2,False,0.16666666666666666,0.16666666666666666,1.0,True,False,3600.0,5400.0,0.5,3.0,2.0,True
controlled/SDR_Adv/prud1_jan21_ivy.csv,2,TAG_GOOGLE,2,1800.0,623.4229999999966,623.4229999999966,2,,1.0,0.06666666666666667,0.3251125689227438,0.0,0.0,False,False,False,False,False,False,,2,False,0.5,0.5,1.0,True,False,3600.0,5400.0,0.5,,,
controlled/SDR_Adv/prud1_jan21_ivy.csv,5,TAG_TILE,2,1800.0,217.14400000000023,217.14400000000023,2,,1.0,0.06666666666666667,0.2109029156430389,0.0,0.0,False,False,False,False,False,False,,2,False,0.5,0.5,1.0,True,False,3600.0,5400.0,0.5,,,
controlled/SDR_Adv/prud1_jan21_ivy.csv,4,TAG_TILE,2,1800.0,35.13599999999906,35.13599999999906,2,,1.0,0.06666666666666667,0.16456735290393298,0.0,0.0,False,False,False,False,False,False,,2,False,0.5,0.5,1.0,True,False,3600.0,5400.0,0.5,,,
controlled/SDR_Adv/prud2_jan21_ivy.csv,0,TAG_APPLE,14,1800.0,990.6179999999875,990.6179999999875,14,,1.0,0.4666666666666667,0.6230288883528177,0.0,0.0,False,False,False,False,True,False,,2,False,0.07142857142857142,0.07142857142857142,1.0,True,False,0.0,1800.0,0.5,0.0,1.0,False
controlled/SDR_Adv/prud2_jan21_ivy.csv,1,TAG_APPLE,10,1800.0,1776.451000000001,1776.451000000001,10,,1.0,0.3333333333333333,0.5376074180255126,0.0,0.0,False,False,False,False,True,False,,2,False,0.1,0.1,1.0,True,False,0.0,1800.0,0.5,1.0,2.0,True
controlled/SDR_Adv/prud2_jan21_ivy.csv,2,TAG_GOOGLE,5,1800.0,1736.5529999999999,1736.5529999999999,5,,1.0,0.16666666666666666,0.5478229956491624,0.0,0.0,False,False,False,False,True,False,,4,False,0.2,0.2,1.0,True,False,0.0,1800.0,0.5,2.0,1.0,False
controlled/SDR_Adv/prud2_jan21_ivy.csv,3,TAG_GOOGLE,4,1800.0,1764.5090000000055,1764.5090000000055,4,,1.0,0.13333333333333333,0.3675479892571668,0.0,0.0,False,False,False,False,False,False,,4,False,0.25,0.25,1.0,True,False,0.0,1800.0,0.5,,,
controlled/SDR_Adv/prud2_jan21_ivy.csv,4,TAG_GOOGLE,2,1800.0,73.62400000001071,73.62400000001071,2,,1.0,0.06666666666666667,0.2182374211046828,0.0,0.0,False,False,False,False,False,False,,4,False,0.5,0.5,1.0,True,False,0.0,1800.0,0.5,,,
controlled/SDR_Adv/prud2_jan21_ivy.csv,6,TAG_TILE,3,1800.0,872.2949999999983,872.2949999999983,3,,1.0,0.1,0.26542742242797634,0.0,0.0,False,False,False,False,False,False,,2,False,0.3333333333333333,0.3333333333333333,1.0,True,False,0.0,1800.0,0.5,,,
controlled/SDR_Adv/prud2_jan21_ivy.csv,0,TAG_APPLE,8,1800.0,1798.8130000000092,1798.8130000000092,8,,1.0,0.26666666666666666,0.6130263021243744,0.0,0.0,False,False,False,False,True,False,,2,False,0.125,0.125,1.0,True,False,1800.0,3600.0,0.5,1.0,2.0,True
controlled/SDR_Adv/prud2_jan21_ivy.csv,1,TAG_APPLE,6,1800.0,1566.1089999999967,1566.1089999999967,6,,1.0,0.2,0.3082515858402755,0.0,0.0,False,False,False,False,False,False,,2,False,0.16666666666666666,0.16666666666666666,1.0,True,False,1800.0,3600.0,0.5,,,
controlled/SDR_Adv/prud2_jan21_ivy.csv,2,TAG_GOOGLE,8,1800.0,1769.6949999999927,1769.6949999999927,8,,1.0,0.26666666666666666,0.46457518531544634,0.0,0.0,False,False,False,False,False,False,,2,False,0.125,0.125,1.0,True,False,1800.0,3600.0,0.5,,,
controlled/SDR_Adv/prud2_jan21_ivy.csv,3,TAG_GOOGLE,2,1800.0,14.215000000010832,14.215000000010832,2,,1.0,0.06666666666666667,0.16102245680744015,0.0,0.0,False,False,False,False,False,False,,2,False,0.5,0.5,1.0,True,False,1800.0,3600.0,0.5,,,
controlled/SDR_Adv/prud2_jan21_ivy.csv,1,TAG_APPLE,9,1800.0,544.3319999999949,544.3319999999949,9,,1.0,0.3,0.4625263385216135,0.0,0.0,False,False,False,False,False,False,,2,False,0.1111111111111111,0.1111111111111111,1.0,True,False,3600.0,5400.0,0.5,,,
controlled/SDR_Adv/prud2_jan21_ivy.csv,0,TAG_APPLE,6,1800.0,504.2130000000034,504.2130000000034,6,,1.0,0.2,0.40087927803106743,0.0,0.0,False,False,False,False,False,False,,2,False,0.16666666666666666,0.16666666666666666,1.0,True,False,3600.0,5400.0,0.5,,,
controlled/SDR_Adv/prud2_jan21_ivy.csv,3,TAG_GOOGLE,3,1800.0,631.6730000000093,631.6730000000093,3,,1.0,0.1,0.31253151423001935,0.0,0.0,False,False,False,False,False,False,,2,False,0.3333333333333333,0.3333333333333333,1.0,True,False,3600.0,5400.0,0.5,,,
controlled/SDR_Adv/prud2_jan21_ivy.csv,2,TAG_GOOGLE,3,1800.0,628.6140000000014,628.6140000000014,3,,1.0,0.1,0.301137621622934,0.0,0.0,False,False,False,False,False,False,,2,False,0.3333333333333333,0.3333333333333333,1.0,True,False,3600.0,5400.0,0.5,,,
controlled/SDR_Adv/scenarios_SDR_Adv__adv0_apple0_google0_samsung0_tile0__20260125_050505/background_only.csv,0,TAG_APPLE,8,1800.0,229.21850275993347,229.21850275993347,8,,1.0,0.26666666666666666,0.48788364273394025,0.0,0.0,False,False,False,False,False,False,,3,False,0.125,0.125,1.0,True,False,1769129936.3438537,1769131736.3438537,0.5,,,
controlled/SDR_Adv/scenarios_SDR_Adv__adv1_apple0_google0_samsung0_tile0__20260125_085817/scenario_tx-10s_rot-10s.csv,0,TAG_APPLE,5,1800.0,53.45587348937988,53.45587348937988,5,,1.0,0.16666666666666666,0.20667490999624188,0.8333333333333334,1.0,False,False,False,False,False,False,,2,False,0.2,0.2,1.0,True,False,1769128135.0665698,1769129935.0665698,0.5,,,
controlled/SDR_Adv/scenarios_SDR_Adv__adv1_apple0_google0_samsung0_tile0__20260125_085817/scenario_tx-10s_rot-10s.csv,1,TAG_APPLE,16,3600.0,1791.5237352848053,1791.5237352848053,15,0.9333333333333333,0.9333333333333333,0.25,0.7356823874977607,0.6267942583732058,1.0,False,True,False,False,True,False,,2,False,0.125,0.125,0.3372900666141285,False,False,1769128135.0665698,1769129935.0665698,0.5,0.0,1.0,False
controlled/SDR_Adv/scenarios_SDR_Adv__adv1_apple0_google0_samsung0_tile0__20260125_085817/scenario_tx-10s_rot-10s.csv,5,TAG_APPLE,4,1800.0,56.0745210647583,56.0745210647583,4,,1.0,0.13333333333333333,0.6645291367645676,0.75,1.0,False,False,False,False,True,False,,7,False,0.25,0.25,1.0,True,False,1769129935.0665698,1769131735.0665698,0.5,3.0,1.0,False
controlled/SDR_Adv/scenarios_SDR_Adv__adv1_apple0_google0_samsung0_tile0__20260125_085817/scenario_tx-10s_rot-10s.csv,4,TAG_APPLE,4,1800.0,602.0312836170197,602.0312836170197,4,,1.0,0.13333333333333333,0.547620674748507,0.04126984126984127,1.0,False,False,False,False,True,False,,7,False,0.25,0.25,1.0,True,False,1769129935.0665698,1769131735.0665698,0.5,2.0,1.0,False
controlled/SDR_Adv/scenarios_SDR_Adv__adv1_apple0_google0_samsung0_tile0__20260125_085817/scenario_tx-10s_rot-10s.csv,6,TAG_APPLE,2,1800.0,26.726816654205322,26.726816654205322,2,,1.0,0.06666666666666667,0.47962841233467807,1.0,1.0,False,False,False,False,False,False,,7,False,0.5,0.5,1.0,True,False,1769129935.0665698,1769131735.0665698,0.5,,,
controlled/SDR_Adv/scenarios_SDR_Adv__adv1_apple0_google0_samsung0_tile0__20260125_085817/scenario_tx-10s_rot-10s.csv,1,TAG_APPLE,4,1800.0,588.7207176685333,588.7207176685333,4,,1.0,0.13333333333333333,0.39856090765141555,0.03468208092485549,1.0,False,False,False,False,False,False,,7,False,0.25,0.25,1.0,True,False,1769129935.0665698,1769131735.0665698,0.5,,,
controlled/SDR_Adv/scenarios_SDR_Adv__adv1_apple0_google0_samsung0_tile0__20260125_085817/scenario_tx-10s_rot-10s.csv,2,TAG_APPLE,4,1800.0,562.0326886177063,562.0326886177063,4,,1.0,0.13333333333333333,0.37991407715722025,0.6666666666666666,1.0,False,False,False,False,False,False,,7,False,0.25,0.25,1.0,True,False,1769129935.0665698,1769131735.0665698,0.5,,,
controlled/SDR_Adv/scenarios_SDR_Adv__adv1_apple0_google0_samsung0_tile0__20260125_085817/scenario_tx-10s_rot-10s.csv,0,TAG_APPLE,2,1800.0,520.1900329589844,520.1900329589844,2,,1.0,0.06666666666666667,0.21228455770441024,0.5454545454545454,1.0,False,False,False,False,False,False,,7,False,0.5,0.5,1.0,True,False,1769129935.0665698,1769131735.0665698,0.5,,,
controlled/SDR_Adv/scenarios_SDR_Adv__adv1_apple0_google0_samsung0_tile0__20260125_085817/scenario_tx-10s_rot-15min.csv,1,TAG_APPLE,2,1800.0,1728.507203578949,1728.507203578949,2,,1.0,0.06666666666666667,0.832959153394635,1.0,1.0,False,False,False,False,True,False,,5,False,0.5,0.5,1.0,True,False,1769128135.0665698,1769129935.0665698,0.5,0.0,2.0,True
controlled/SDR_Adv/scenarios_SDR_Adv__adv1_apple0_google0_samsung0_tile0__20260125_085817/scenario_tx-10s_rot-15min.csv,0,TAG_APPLE,2,1800.0,577.6254844665527,577.6254844665527,2,,1.0,0.06666666666666667,0.24372611868509939,0.0,0.0,False,False,False,False,False,False,,5,False,0.5,0.5,1.0,True,False,1769128135.0665698,1769129935.0665698,0.5,,,
controlled/SDR_Adv/scenarios_SDR_Adv__adv1_apple0_google0_samsung0_tile0__20260125_085817/scenario_tx-10s_rot-15min.csv,0,TAG_APPLE,8,1800.0,229.21850275993347,229.21850275993347,8,,1.0,0.26666666666666666,0.5549537893310672,0.0,0.0,False,False,False,False,True,False,,4,False,0.125,0.125,1.0,True,False,1769129935.0665698,1769131735.0665698,0.5,0.0,2.0,True
controlled/SDR_Adv/scenarios_SDR_Adv__adv1_apple0_google0_samsung0_tile0__20260125_085817/scenario_tx-10s_rot-1min.csv,0,TAG_APPLE,16,3600.0,1794.6790556907654,1794.6790556907654,15,0.9333333333333333,0.9333333333333333,0.25,0.5543326711814976,0.6355140186915887,1.0,False,True,False,False,True,False,,2,False,0.125,0.125,0.3372900666141285,False,False,1769128135.0665698,1769129935.0665698,0.5,0.0,1.0,False
controlled/SDR_Adv/scenarios_SDR_Adv__adv1_apple0_google0_samsung0_tile0__20260125_085817/scenario_tx-10s_rot-1min.csv,1,TAG_APPLE,4,3600.0,667.4583268165588,667.4583268165588,4,1.0,1.0,0.06666666666666667,0.49144129997310537,0.7142857142857143,1.0,False,False,False,False,False,False,,6,False,0.25,0.25,0.8112781244562475,False,False,1769129935.0665698,1769131735.0665698,0.5,,,
controlled/SDR_Adv/scenarios_SDR_Adv__adv1_apple0_google0_samsung0_tile0__20260125_085817/scenario_tx-10s_rot-1min.csv,4,TAG_APPLE,4,1800.0,602.0312836170197,602.0312836170197,4,,1.0,0.13333333333333333,0.5852878645027006,0.059190031152647975,1.0,False,False,False,False,True,False,,6,False,0.25,0.25,1.0,True,False,1769129935.0665698,1769131735.0665698,0.5,3.0,1.0,False
controlled/SDR_Adv/scenarios_SDR_Adv__adv1_apple0_google0_samsung0_tile0__20260125_085817/scenario_tx-10s_rot-1min.csv,3,TAG_APPLE,4,1800.0,548.2205410003662,548.2205410003662,4,,1.0,0.13333333333333333,0.4183285686661765,0.023391812865497075,0.5,False,False,False,False,False,False,,6,False,0.25,0.25,1.0,True,False,1769129935.0665698,1769131735.0665698,0.5,,,
controlled/SDR_Adv/scenarios_SDR_Adv__adv1_apple0_google0_samsung0_tile0__20260125_085817/scenario_tx-10s_rot-1min.csv,0,TAG_APPLE,2,1800.0,2.1549010276794434,2.1549010276794434,2,,1.0,0.06666666666666667,0.23132679008030968,0.5,1.0,False,False,False,False,False,False,,6,False,0.5,0.5,1.0,True,False,1769129935.0665698,1769131735.0665698,0.5,,,
