src_file,cluster,dev_type,segments,duration_cov,duration_span,persistence_s,unique_macs,core_mac_density_scaled,adv_mac_pct,gt_frac,dur_ok,unique_ok,dens_ok,uniform_ok,decision_ok,k_chosen,win_entropy_norm
controlled/Benign/background_only.csv,0,TAG_APPLE,10,1800.0,,206.21899999999732,10,0.6934678651338676,0.0,0.0,False,False,False,False,False,3,
controlled/Benign/background_only.csv,1,TAG_APPLE,9,1800.0,,259.6070000000036,9,0.6548176432687547,0.0,0.0,False,False,False,False,False,3,
controlled/Benign/background_only.csv,2,TAG_APPLE,2,1800.0,,270.5729999999894,2,0.0,0.0,0.0,False,False,False,False,False,3,
controlled/Benign/background_only.csv,1,TAG_APPLE,5,1800.0,,297.30000000000337,5,0.6708193562568853,0.0,0.0,False,False,False,False,False,5,
controlled/Benign/background_only.csv,0,TAG_APPLE,2,1800.0,,248.8530000000028,2,0.0,0.0,0.0,False,False,False,False,False,5,
controlled/Benign/background_only.csv,2,TAG_APPLE,1,1800.0,,296.7130000000034,1,0.0,0.0,0.0,False,False,False,False,False,5,
controlled/Benign/background_only.csv,3,TAG_APPLE,1,1800.0,,0.0,1,0.0,0.0,0.0,False,False,False,False,False,5,
controlled/Benign/background_only.csv,4,TAG_APPLE,2,1800.0,,267.6169999999979,2,0.0,0.0,0.0,False,False,False,False,False,5,
controlled/Benign/background_only.csv,0,TAG_APPLE,4,1800.0,,71.27400000000489,4,0.5713710722467124,0.0,0.0,False,False,False,False,False,6,
controlled/Benign/background_only.csv,1,TAG_APPLE,2,1800.0,,45.955000000001746,2,0.0,0.0,0.0,False,False,False,False,False,6,
controlled/Benign/background_only.csv,2,TAG_APPLE,2,1800.0,,73.08900000000722,2,0.0,0.0,0.0,False,False,False,False,False,6,
controlled/Benign/background_only.csv,3,TAG_APPLE,1,1800.0,,54.447000000000116,1,0.0,0.0,0.0,False,False,False,False,False,6,
controlled/Benign/background_only.csv,4,TAG_APPLE,1,1800.0,,0.0,1,0.0,0.0,0.0,False,False,False,False,False,6,
controlled/Benign/background_only.csv,5,TAG_APPLE,2,1800.0,,53.18399999999383,2,0.0,0.0,0.0,False,False,False,False,False,6,
controlled/Benign/prud1_jan21_ivy.csv,0,TAG_APPLE,5,1800.0,,137.57400000000052,5,0.44216396971409855,0.0,0.0,False,False,False,False,False,3,
controlled/Benign/prud1_jan21_ivy.csv,1,TAG_APPLE,1,1800.0,,2.5239999999976135,1,0.0,0.0,0.0,False,False,False,False,False,3,
controlled/Benign/prud1_jan21_ivy.csv,2,TAG_APPLE,2,1800.0,,3.65400000000227,2,0.0,0.0,0.0,False,False,False,False,False,3,
controlled/Benign/prud1_jan21_ivy.csv,0,TAG_APPLE,5,1800.0,,157.12400000000343,5,0.5418864606726906,0.0,0.0,False,False,False,False,False,3,
controlled/Benign/prud1_jan21_ivy.csv,1,TAG_APPLE,5,1800.0,,275.9459999999963,5,0.4079554251944138,0.0,0.0,False,False,False,False,False,3,
controlled/Benign/prud1_jan21_ivy.csv,2,TAG_APPLE,1,1800.0,,3.868000000002155,1,0.0,0.0,0.0,False,False,False,False,False,3,
controlled/Benign/prud1_jan21_ivy.csv,3,TAG_TILE,1,1800.0,,4.379000000000815,1,0.0,0.0,0.0,False,False,False,False,False,3,
controlled/Benign/prud1_jan21_ivy.csv,4,TAG_TILE,1,1800.0,,0.0,1,0.0,0.0,0.0,False,False,False,False,False,3,
controlled/Benign/prud1_jan21_ivy.csv,5,TAG_TILE,1,1800.0,,0.0,1,0.0,0.0,0.0,False,False,False,False,False,3,
controlled/Benign/prud1_jan21_ivy.csv,0,TAG_APPLE,5,1800.0,,215.27300000000105,5,0.47665360505000265,0.0,0.0,False,False,False,False,False,3,
