src_file,periodic,block_s,step_s,n_blocks,periodic_min_persistence_s,confirmed_any,persist_confirmed,strict_any,n_tracks,gt_adv_mac_count,t0,ttd_confirm_time,blocks
controlled/Airport/scenarios_airport_total_trip__adv0_apple0_google0_samsung0_tile0__20260130_033342/background_only.csv,True,360.0,300.0,36,3600.0,False,True,False,3,0,1.0777153968811035,9661.077715396881,"[{'src_file': 'controlled/Airport/scenarios_airport_total_trip__adv0_apple0_google0_samsung0_tile0__20260130_033342/background_only.csv', 'n_segments': 12, 'gt_adv_mac_count': 0, 'n_clusters': 3, 'n_ranked': 3, 'strict_confirmed': False, 'confirmed_any': False, 'density_min': 1.0, 'block_start': 1.0777153968811035, 'block_end': 361.0777153968811}, {'src_file': 'controlled/Airport/scenarios_airport_total_trip__adv0_apple0_google0_samsung0_tile0__20260130_033342/background_only.csv', 'n_segments': 24, 'gt_adv_mac_count': 0, 'n_clusters': 3, 'n_ranked': 3, 'strict_confirmed': False, 'confirmed_any': False, 'density_min': 1.0, 'block_start': 301.0777153968811, 'block_end': 661.0777153968811}, {'src_file': 'controlled/Airport/scenarios_airport_total_trip__adv0_apple0_google0_samsung0_tile0__20260130_033342/background_only.csv', 'n_segments': 26, 'gt_adv_mac_count': 0, 'n_clusters': 6, 'n_ranked': 6, 'strict_confirmed': False, 'confirmed_any': False, 'density_min': 1.0, 'block_start': 601.0777153968811, 'block_end': 961.0777153968811}, {'src_file': 'controlled/Airport/scenarios_airport_total_trip__adv0_apple0_google0_samsung0_tile0__20260130_033342/background_only.csv', 'n_segments': 8, 'gt_adv_mac_count': 0, 'n_clusters': 3, 'n_ranked': 3, 'strict_confirmed': False, 'confirmed_any': False, 'density_min': 1.0, 'block_start': 901.0777153968811, 'block_end': 1261.077715396881}, {'src_file': 'controlled/Airport/scenarios_airport_total_trip__adv0_apple0_google0_samsung0_tile0__20260130_033342/background_only.csv', 'n_segments': 7, 'gt_adv_mac_count': 0, 'n_clusters': 3, 'n_ranked': 3, 'strict_confirmed': False, 'confirmed_any': False, 'density_min': 1.0, 'block_start': 1201.077715396881, 'block_end': 1561.077715396881}, {'src_file': 'controlled/Airport/scenarios_airport_total_trip__adv0_apple0_google0_samsung0_tile0__20260130_033342/background_only.csv', 'n_segments': 18, 'gt_adv_mac_count': 0, 'n_clusters': 3, 'n_ranked': 3, 'strict_confirmed': False, 'confirmed_any': False, 'density_min': 1.0, 'block_start': 1501.077715396881, 'block_end': 1861.077715396881}, {'src_file': 'controlled/Airport/scenarios_airport_total_trip__adv0_apple0_google0_samsung0_tile0__20260130_033342/background_only.csv', 'n_segments': 11, 'gt_adv_mac_count': 0, 'n_clusters': 3, 'n_ranked': 3, 'strict_confirmed': False, 'confirmed_any': False, 'density_min': 1.0, 'block_start': 1801.077715396881, 'block_end': 2161.077715396881}, {'src_file': 'controlled/Airport/scenarios_airport_total_trip__adv0_apple0_google0_samsung0_tile0__20260130_033342/background_only.csv', 'n_segments': 25, 'gt_adv_mac_count': 0, 'n_clusters': 5, 'n_ranked': 5, 'strict_confirmed': False, 'confirmed_any': False, 'density_min': 1.0, 'block_start': 2101.077715396881, 'block_end': 2461.077715396881}, {'src_file': 'controlled/Airport/scenarios_airport_total_trip__adv0_apple0_google0_samsung0_tile0__20260130_033342/background_only.csv', 'n_segments': 22, 'gt_adv_mac_count': 0, 'n_clusters': 3, 'n_ranked': 3, 'strict_confirmed': False, 'confirmed_any': False, 'density_min': 1.0, 'block_start': 2401.077715396881, 'block_end': 2761.077715396881}, {'src_file': 'controlled/Airport/scenarios_airport_total_trip__adv0_apple0_google0_samsung0_tile0__20260130_033342/background_only.csv', 'n_segments': 21, 'gt_adv_mac_count': 0, 'n_clusters': 7, 'n_ranked': 7, 'strict_confirmed': False, 'confirmed_any': False, 'density_min': 1.0, 'block_start': 2701.077715396881, 'block_end': 3061.077715396881}, {'src_file': 'controlled/Airport/scenarios_airport_total_trip__adv0_apple0_google0_samsung0_tile0__20260130_033342/background_only.csv', 'n_segments': 13, 'gt_adv_mac_count': 0, 'n_clusters': 6, 'n_ranked': 6, 'strict_confirmed': False, 'confirmed_any': False, 'density_min': 1.0, 'block_start': 3001.077715396881, 'block_end': 3361.077715396881}, {'src_file': 'controlled/Airport/scenarios_airport_total_trip__adv0_apple0_google0_samsung0_tile0__20260130_033342/background_only.csv', 'n_segments': 29, 'gt_adv_mac_count': 0, 'n_clusters': 7, 'n_ranked': 7, 'strict_confirmed': False, 'confirmed_any': False, 'density_min': 1.0, 'block_start': 3301.077715396881, 'block_end': 3661.077715396881}, {'src_file': 'controlled/Airport/scenarios_airport_total_trip__adv0_apple0_google0_samsung0_tile0__20260130_033342/background_only.csv', 'n_segments': 34, 'gt_adv_mac_count': 0, 'n_clusters': 3, 'n_ranked': 3, 'strict_confirmed': False, 'confirmed_any': False, 'density_min': 1.0, 'block_start': 3601.077715396881, 'block_end': 3961.077715396881}, {'src_file': 'controlled/Airport/scenarios_airport_total_trip__adv0_apple0_google0_samsung0_tile0__20260130_033342/background_only.csv', 'n_segments': 23, 'gt_adv_mac_count': 0, 'n_clusters': 9, 'n_ranked': 9, 'strict_confirmed': False, 'confirmed_any': False, 'density_min': 1.0, 'block_start': 3901.077715396881, 'block_end': 4261.077715396881}, {'src_file': 'controlled/Airport/scenarios_airport_total_trip__adv0_apple0_google0_samsung0_tile0__20260130_033342/background_only.csv', 'n_segments': 3, 'gt_adv_mac_count': 0, 'n_clusters': 3, 'n_ranked': 3, 'strict_confirmed': False, 'confirmed_any': False, 'density_min': 1.0, 'block_start': 4201.077715396881, 'block_end': 4561.077715396881}, {'src_file': 'controlled/Airport/scenarios_airport_total_trip__adv0_apple0_google0_samsung0_tile0__20260130_033342/background_only.csv', 'n_segments': 3, 'gt_adv_mac_count': 0, 'n_clusters': 3, 'n_ranked': 3, 'strict_confirmed': False, 'confirmed_any': False, 'density_min': 1.0, 'block_start': 4501.077715396881, 'block_end': 4861.077715396881}, {'src_file': 'controlled/Airport/scenarios_airport_total_trip__adv0_apple0_google0_samsung0_tile0__20260130_033342/background_only.csv', 'n_segments': 11, 'gt_adv_mac_count': 0, 'n_clusters': 5, 'n_ranked': 5, 'strict_confirmed': False, 'confirmed_any': False, 'density_min': 1.0, 'block_start': 4801.077715396881, 'block_end': 5161.077715396881}, {'src_file': 'controlled/Airport/scenarios_airport_total_trip__adv0_apple0_google0_samsung0_tile0__20260130_033342/background_only.csv', 'n_segments': 19, 'gt_adv_mac_count': 0, 'n_clusters': 6, 'n_ranked': 6, 'strict_confirmed': False, 'confirmed_any': False, 'density_min': 1.0, 'block_start': 5101.077715396881, 'block_end': 5461.077715396881}, {'src_file': 'controlled/Airport/scenarios_airport_total_trip__adv0_apple0_google0_samsung0_tile0__20260130_033342/background_only.csv', 'n_segments': 14, 'gt_adv_mac_count': 0, 'n_clusters': 6, 'n_ranked': 6, 'strict_confirmed': False, 'confirmed_any': False, 'density_min': 1.0, 'block_start': 5401.077715396881, 'block_end': 5761.077715396881}, {'src_file': 'controlled/Airport/scenarios_airport_total_trip__adv0_apple0_google0_samsung0_tile0__20260130_033342/background_only.csv', 'n_segments': 19, 'gt_adv_mac_count': 0, 'n_clusters': 6, 'n_ranked': 6, 'strict_confirmed': False, 'confirmed_any': False, 'density_min': 1.0, 'block_start': 5701.077715396881, 'block_end': 6061.077715396881}, {'src_file': 'controlled/Airport/scenarios_airport_total_trip__adv0_apple0_google0_samsung0_tile0__20260130_033342/background_only.csv', 'n_segments': 20, 'gt_adv_mac_count': 0, 'n_clusters': 6, 'n_ranked': 6, 'strict_confirmed': False, 'confirmed_any': False, 'density_min': 1.0, 'block_start': 6001.077715396881, 'block_end': 6361.077715396881}, {'src_file': 'controlled/Airport/scenarios_airport_total_trip__adv0_apple0_google0_samsung0_tile0__20260130_033342/background_only.csv', 'n_segments': 11, 'gt_adv_mac_count': 0, 'n_clusters': 3, 'n_ranked': 3, 'strict_confirmed': False, 'confirmed_any': False, 'density_min': 1.0, 'block_start': 6301.077715396881, 'block_end': 6661.077715396881}, {'src_file': 'controlled/Airport/scenarios_airport_total_trip__adv0_apple0_google0_samsung0_tile0__20260130_033342/background_only.csv', 'n_segments': 16, 'gt_adv_mac_count': 0, 'n_clusters': 6, 'n_ranked': 6, 'strict_confirmed': False, 'confirmed_any': False, 'density_min': 1.0, 'block_start': 6601.077715396881, 'block_end': 6961.077715396881}, {'src_file': 'controlled/Airport/scenarios_airport_total_trip__adv0_apple0_google0_samsung0_tile0__20260130_033342/background_only.csv', 'n_segments': 27, 'gt_adv_mac_count': 0, 'n_clusters': 8, 'n_ranked': 8, 'strict_confirmed': False, 'confirmed_any': False, 'density_min': 1.0, 'block_start': 6901.077715396881, 'block_end': 7261.077715396881}, {'src_file': 'controlled/Airport/scenarios_airport_total_trip__adv0_apple0_google0_samsung0_tile0__20260130_033342/background_only.csv', 'n_segments': 22, 'gt_adv_mac_count': 0, 'n_clusters': 3, 'n_ranked': 3, 'strict_confirmed': False, 'confirmed_any': False, 'density_min': 1.0, 'block_start': 7201.077715396881, 'block_end': 7561.077715396881}, {'src_file': 'controlled/Airport/scenarios_airport_total_trip__adv0_apple0_google0_samsung0_tile0__20260130_033342/background_only.csv', 'n_segments': 16, 'gt_adv_mac_count': 0, 'n_clusters': 3, 'n_ranked': 3, 'strict_confirmed': False, 'confirmed_any': False, 'density_min': 1.0, 'block_start': 7501.077715396881, 'block_end': 7861.077715396881}, {'src_file': 'controlled/Airport/scenarios_airport_total_trip__adv0_apple0_google0_samsung0_tile0__20260130_033342/background_only.csv', 'n_segments': 14, 'gt_adv_mac_count': 0, 'n_clusters': 5, 'n_ranked': 5, 'strict_confirmed': False, 'confirmed_any': False, 'density_min': 1.0, 'block_start': 7801.077715396881, 'block_end': 8161.077715396881}, {'src_file': 'controlled/Airport/scenarios_airport_total_trip__adv0_apple0_google0_samsung0_tile0__20260130_033342/background_only.csv', 'n_segments': 9, 'gt_adv_mac_count': 0, 'n_clusters': 3, 'n_ranked': 3, 'strict_confirmed': False, 'confirmed_any': False, 'density_min': 1.0, 'block_start': 8101.077715396881, 'block_end': 8461.077715396881}, {'src_file': 'controlled/Airport/scenarios_airport_total_trip__adv0_apple0_google0_samsung0_tile0__20260130_033342/background_only.csv', 'n_segments': 10, 'gt_adv_mac_count': 0, 'n_clusters': 6, 'n_ranked': 6, 'strict_confirmed': False, 'confirmed_any': False, 'density_min': 1.0, 'block_start': 8401.077715396881, 'block_end': 8761.077715396881}, {'src_file': 'controlled/Airport/scenarios_airport_total_trip__adv0_apple0_google0_samsung0_tile0__20260130_033342/background_only.csv', 'n_segments': 85, 'gt_adv_mac_count': 0, 'n_clusters': 6, 'n_ranked': 6, 'strict_confirmed': False, 'confirmed_any': False, 'density_min': 1.0, 'block_start': 8701.077715396881, 'block_end': 9061.077715396881}, {'src_file': 'controlled/Airport/scenarios_airport_total_trip__adv0_apple0_google0_samsung0_tile0__20260130_033342/background_only.csv', 'n_segments': 20, 'gt_adv_mac_count': 0, 'n_clusters': 7, 'n_ranked': 7, 'strict_confirmed': False, 'confirmed_any': False, 'density_min': 1.0, 'block_start': 9001.077715396881, 'block_end': 9361.077715396881}, {'src_file': 'controlled/Airport/scenarios_airport_total_trip__adv0_apple0_google0_samsung0_tile0__20260130_033342/background_only.csv', 'n_segments': 13, 'gt_adv_mac_count': 0, 'n_clusters': 6, 'n_ranked': 6, 'strict_confirmed': False, 'confirmed_any': False, 'density_min': 1.0, 'block_start': 9301.077715396881, 'block_end': 9661.077715396881}, {'src_file': 'controlled/Airport/scenarios_airport_total_trip__adv0_apple0_google0_samsung0_tile0__20260130_033342/background_only.csv', 'n_segments': 2, 'gt_adv_mac_count': 0, 'n_clusters': 0, 'n_ranked': 0, 'strict_confirmed': False, 'confirmed_any': False, 'density_min': 1.0, 'block_start': 9601.077715396881, 'block_end': 9961.077715396881}, {'src_file': 'controlled/Airport/scenarios_airport_total_trip__adv0_apple0_google0_samsung0_tile0__20260130_033342/background_only.csv', 'n_segments': 10, 'gt_adv_mac_count': 0, 'n_clusters': 3, 'n_ranked': 3, 'strict_confirmed': False, 'confirmed_any': False, 'density_min': 1.0, 'block_start': 9901.077715396881, 'block_end': 10261.077715396881}, {'src_file': 'controlled/Airport/scenarios_airport_total_trip__adv0_apple0_google0_samsung0_tile0__20260130_033342/background_only.csv', 'n_segments': 10, 'gt_adv_mac_count': 0, 'n_clusters': 3, 'n_ranked': 3, 'strict_confirmed': False, 'confirmed_any': False, 'density_min': 1.0, 'block_start': 10201.077715396881, 'block_end': 10561.077715396881}, {'src_file': 'controlled/Airport/scenarios_airport_total_trip__adv0_apple0_google0_samsung0_tile0__20260130_033342/background_only.csv', 'n_segments': 2, 'gt_adv_mac_count': 0, 'n_clusters': 0, 'n_ranked': 0, 'strict_confirmed': False, 'confirmed_any': False, 'density_min': 1.0, 'block_start': 10501.077715396881, 'block_end': 10861.077715396881}]"
