src_file,cluster,dev_type,segments,duration_cov,duration_span,persistence_s,unique_macs,core_mac_density_scaled,adv_mac_pct,gt_frac,dur_ok,unique_ok,dens_ok,uniform_ok,decision_ok,k_chosen,win_entropy_norm
controlled/Car_Adv/scenarios_car__adv0_apple1_google0_samsung0_tile0__20260126_073756/scenario_tx-10s_rot-5min.csv,3,TAG_APPLE,2,1800.0,,1381.7319999999886,2,0.0,0.0,0.0,False,False,False,False,False,11,
controlled/Car_Adv/scenarios_car__adv0_apple1_google0_samsung0_tile0__20260126_073756/scenario_tx-10s_rot-5min.csv,5,TAG_APPLE,2,1800.0,,490.17399999999907,2,0.0,0.0,0.0,False,False,False,False,False,11,
controlled/Car_Adv/scenarios_car__adv0_apple1_google0_samsung0_tile0__20260126_073756/scenario_tx-10s_rot-5min.csv,6,TAG_APPLE,1,1800.0,,23.078999999998132,1,0.0,0.0,0.0,False,False,False,False,False,11,
controlled/Car_Adv/scenarios_car__adv0_apple1_google0_samsung0_tile0__20260126_073756/scenario_tx-10s_rot-5min.csv,7,TAG_APPLE,1,1800.0,,859.9189999999944,1,0.0,0.0,0.0,False,False,False,False,False,11,
controlled/Car_Adv/scenarios_car__adv0_apple1_google0_samsung0_tile0__20260126_073756/scenario_tx-10s_rot-5min.csv,0,TAG_APPLE,4,1800.0,,71.27400000000489,4,0.5675929779127346,0.0,0.0,False,False,False,False,False,6,
controlled/Car_Adv/scenarios_car__adv0_apple1_google0_samsung0_tile0__20260126_073756/scenario_tx-10s_rot-5min.csv,1,TAG_APPLE,2,1800.0,,73.08900000000722,2,0.0,0.0,0.0,False,False,False,False,False,6,
controlled/Car_Adv/scenarios_car__adv0_apple1_google0_samsung0_tile0__20260126_073756/scenario_tx-10s_rot-5min.csv,2,TAG_APPLE,2,1800.0,,57.262000000003354,2,0.0,0.0,0.0,False,False,False,False,False,6,
controlled/Car_Adv/scenarios_car__adv0_apple1_google0_samsung0_tile0__20260126_073756/scenario_tx-10s_rot-5min.csv,3,TAG_APPLE,1,1800.0,,54.447000000000116,1,0.0,0.0,0.0,False,False,False,False,False,6,
controlled/Car_Adv/scenarios_car__adv0_apple1_google0_samsung0_tile0__20260126_073756/scenario_tx-10s_rot-5min.csv,4,TAG_APPLE,2,1800.0,,45.955000000001746,2,0.0,0.0,0.0,False,False,False,False,False,6,
controlled/Car_Adv/scenarios_car__adv0_apple1_google0_samsung0_tile0__20260126_073756/scenario_tx-10s_rot-5min.csv,5,TAG_APPLE,2,1800.0,,53.18399999999383,2,0.0,0.0,0.0,False,False,False,False,False,6,
controlled/Car_Adv/scenarios_car__adv0_apple1_google0_samsung0_tile0__20260126_073756/scenario_tx-15s_rot-10s.csv,2,TAG_APPLE,9,1800.0,,1798.4640000000072,9,0.8387884635285858,0.0,0.0,True,False,False,False,False,3,
controlled/Car_Adv/scenarios_car__adv0_apple1_google0_samsung0_tile0__20260126_073756/scenario_tx-15s_rot-10s.csv,1,TAG_APPLE,29,1800.0,,1799.7590000000057,29,0.7927249754929938,0.0,0.0,True,True,False,False,False,3,
controlled/Car_Adv/scenarios_car__adv0_apple1_google0_samsung0_tile0__20260126_073756/scenario_tx-15s_rot-10s.csv,0,TAG_APPLE,24,1800.0,,1691.1570000000067,24,0.5777650511104978,0.0,0.0,True,True,False,False,False,3,
controlled/Car_Adv/scenarios_car__adv0_apple1_google0_samsung0_tile0__20260126_073756/scenario_tx-15s_rot-10s.csv,0,TAG_APPLE,33,1800.0,,1797.964000000008,33,0.9010716445956496,0.0,0.0,True,True,True,False,True,3,
controlled/Car_Adv/scenarios_car__adv0_apple1_google0_samsung0_tile0__20260126_073756/scenario_tx-15s_rot-10s.csv,1,TAG_APPLE,16,1800.0,,1756.656000000003,16,0.7810881823264741,0.0,0.0,True,True,False,False,False,3,
controlled/Car_Adv/scenarios_car__adv0_apple1_google0_samsung0_tile0__20260126_073756/scenario_tx-15s_rot-10s.csv,2,TAG_APPLE,18,1800.0,,1510.5090000000055,18,0.6809495234974783,0.0,0.0,True,True,False,False,False,3,
controlled/Car_Adv/scenarios_car__adv0_apple1_google0_samsung0_tile0__20260126_073756/scenario_tx-15s_rot-10s.csv,1,TAG_APPLE,4,1800.0,,71.27400000000489,4,0.5669649743302915,0.0,0.0,False,False,False,False,False,5,
controlled/Car_Adv/scenarios_car__adv0_apple1_google0_samsung0_tile0__20260126_073756/scenario_tx-15s_rot-10s.csv,2,TAG_APPLE,3,1800.0,,57.262000000003354,3,0.4133228057238394,0.0,0.0,False,False,False,False,False,5,
controlled/Car_Adv/scenarios_car__adv0_apple1_google0_samsung0_tile0__20260126_073756/scenario_tx-15s_rot-10s.csv,0,TAG_APPLE,4,1800.0,,58.120999999999185,4,0.3776889079195998,0.0,0.0,False,False,False,False,False,5,
controlled/Car_Adv/scenarios_car__adv0_apple1_google0_samsung0_tile0__20260126_073756/scenario_tx-15s_rot-10s.csv,3,TAG_APPLE,1,1800.0,,54.447000000000116,1,0.0,0.0,0.0,False,False,False,False,False,5,
controlled/Car_Adv/scenarios_car__adv0_apple1_google0_samsung0_tile0__20260126_073756/scenario_tx-15s_rot-10s.csv,4,TAG_APPLE,2,1800.0,,73.08900000000722,2,0.0,0.0,0.0,False,False,False,False,False,5,
controlled/Car_Adv/scenarios_car__adv0_apple1_google0_samsung0_tile0__20260126_073756/scenario_tx-15s_rot-15min.csv,0,TAG_APPLE,22,1800.0,,1799.7590000000057,22,0.7870066340797666,0.0,0.0,True,True,False,False,False,3,
controlled/Car_Adv/scenarios_car__adv0_apple1_google0_samsung0_tile0__20260126_073756/scenario_tx-15s_rot-15min.csv,2,TAG_APPLE,7,1800.0,,1798.4640000000072,7,0.7281771398324521,0.0,0.0,True,False,False,False,False,3,
controlled/Car_Adv/scenarios_car__adv0_apple1_google0_samsung0_tile0__20260126_073756/scenario_tx-15s_rot-15min.csv,1,TAG_APPLE,10,1800.0,,1783.949999999997,10,0.7137589229605108,0.0,0.0,True,False,False,False,False,3,
controlled/Car_Adv/scenarios_car__adv0_apple1_google0_samsung0_tile0__20260126_073756/scenario_tx-15s_rot-15min.csv,0,TAG_APPLE,13,1800.0,,1797.964000000008,13,1.0908424019423,0.0,0.0,True,False,True,False,True,12,
controlled/Car_Adv/scenarios_car__adv0_apple1_google0_samsung0_tile0__20260126_073756/scenario_tx-15s_rot-15min.csv,1,TAG_APPLE,5,1800.0,,1744.398000000001,5,0.8565448583049662,0.0,0.0,True,False,False,False,False,12,
controlled/Car_Adv/scenarios_car__adv0_apple1_google0_samsung0_tile0__20260126_073756/scenario_tx-15s_rot-15min.csv,2,TAG_APPLE,3,1800.0,,1714.2819999999924,3,0.4650374732956797,0.0,0.0,True,False,False,False,False,12,
controlled/Car_Adv/scenarios_car__adv0_apple1_google0_samsung0_tile0__20260126_073756/scenario_tx-15s_rot-15min.csv,6,TAG_APPLE,3,1800.0,,1340.4440000000031,3,0.40118899218067994,0.0,0.0,False,False,False,False,False,12,
controlled/Car_Adv/scenarios_car__adv0_apple1_google0_samsung0_tile0__20260126_073756/scenario_tx-15s_rot-15min.csv,3,TAG_APPLE,2,1800.0,,1289.2160000000003,2,0.0,0.0,0.0,False,False,False,False,False,12,
controlled/Car_Adv/scenarios_car__adv0_apple1_google0_samsung0_tile0__20260126_073756/scenario_tx-15s_rot-15min.csv,4,TAG_APPLE,2,1800.0,,489.1840000000084,2,0.0,0.0,0.0,False,False,False,False,False,12,
controlled/Car_Adv/scenarios_car__adv0_apple1_google0_samsung0_tile0__20260126_073756/scenario_tx-15s_rot-15min.csv,5,TAG_APPLE,1,1800.0,,3.8499999999903594,1,0.0,0.0,0.0,False,False,False,False,False,12,
