src_file,cluster,dev_type,segments,duration_cov,duration_span,persistence_s,unique_macs,core_mac_density_scaled,adv_mac_pct,gt_frac,dur_ok,unique_ok,dens_ok,decision_ok,k_chosen
controlled/HtoW/scenarios_Home_to_work__adv1_apple0_google0_samsung0_tile0__advtag-4c001219fd__20260130_081144/scenario_tx-10s_rot-15min.csv,1,TAG_APPLE,44,7200.0,,3513.5685698986053,33,1.0929078401235364,0.0,0.0,True,True,True,True,3
controlled/HtoW/scenarios_Home_to_work__adv1_apple0_google0_samsung0_tile0__advtag-4c001219fd__20260130_081144/scenario_tx-10s_rot-15min.csv,3,TAG_TILE,1,3600.0,,2894.0326144695277,1,0.0,0.0,0.0,True,False,False,False,3
controlled/HtoW/scenarios_Home_to_work__adv1_apple0_google0_samsung0_tile0__advtag-4c001219fd__20260130_081144/scenario_tx-10s_rot-15min.csv,4,TAG_TILE,1,3600.0,,277.4696617126465,1,0.0,0.0,0.0,False,False,False,False,3
controlled/HtoW/scenarios_Home_to_work__adv1_apple0_google0_samsung0_tile0__advtag-4c001219fd__20260130_081144/scenario_tx-10s_rot-15min.csv,5,TAG_TILE,1,3600.0,,577.9147005081177,1,0.0,0.0,0.0,False,False,False,False,3
controlled/HtoW/scenarios_Home_to_work__adv1_apple0_google0_samsung0_tile0__advtag-4c001219fd__20260130_081144/scenario_tx-10s_rot-15min.csv,1,TAG_APPLE,23,3600.0,,771.0463919639587,23,1.4599909887757891,0.0,0.0,False,True,True,False,3
controlled/HtoW/scenarios_Home_to_work__adv1_apple0_google0_samsung0_tile0__advtag-4c001219fd__20260130_081144/scenario_tx-10s_rot-15min.csv,0,TAG_APPLE,62,3600.0,,672.5952179431915,62,1.1590802929809922,0.0,0.0,False,True,True,False,3
controlled/HtoW/scenarios_Home_to_work__adv1_apple0_google0_samsung0_tile0__advtag-4c001219fd__20260130_081144/scenario_tx-10s_rot-15min.csv,2,TAG_APPLE,2,3600.0,,749.1938815116882,2,0.0,1.0,1.0,False,False,False,False,3
controlled/HtoW/scenarios_Home_to_work__adv1_apple0_google0_samsung0_tile0__advtag-4c001219fd__20260130_081144/scenario_tx-10s_rot-15min.csv,3,TAG_TILE,2,3600.0,,504.30240750312805,2,0.0,0.0,0.0,False,False,False,False,3
controlled/HtoW/scenarios_Home_to_work__adv1_apple0_google0_samsung0_tile0__advtag-4c001219fd__20260130_081144/scenario_tx-10s_rot-15min.csv,4,TAG_TILE,1,3600.0,,94.09704542160034,1,0.0,0.0,0.0,False,False,False,False,3
controlled/HtoW/scenarios_Home_to_work__adv1_apple0_google0_samsung0_tile0__advtag-4c001219fd__20260130_081144/scenario_tx-10s_rot-15min.csv,5,TAG_TILE,1,3600.0,,0.0,1,0.0,0.0,0.0,False,False,False,False,3
controlled/HtoW/scenarios_Home_to_work__adv1_apple0_google0_samsung0_tile0__advtag-4c001219fc__20260130_081125/scenario_tx-10s_rot-15min.csv,2,TAG_APPLE,4,3600.0,,3588.110419511795,4,1.7242117030546986,1.0,1.0,True,False,True,True,3
controlled/HtoW/scenarios_Home_to_work__adv1_apple0_google0_samsung0_tile0__advtag-4c001219fc__20260130_081125/scenario_tx-10s_rot-15min.csv,1,TAG_APPLE,20,3600.0,,2120.204355239868,20,1.0406389369351983,0.0,0.0,True,True,True,True,3
controlled/HtoW/scenarios_Home_to_work__adv1_apple0_google0_samsung0_tile0__advtag-4c001219fc__20260130_081125/scenario_tx-10s_rot-15min.csv,0,TAG_APPLE,38,3600.0,,3513.969890356064,38,0.7433541120479084,0.0,0.0,True,True,False,False,3
controlled/HtoW/scenarios_Home_to_work__adv1_apple0_google0_samsung0_tile0__advtag-4c001219fc__20260130_081125/scenario_tx-10s_rot-15min.csv,2,TAG_APPLE,5,7200.0,,3591.58576130867,5,4.000565543351041,1.0,1.0,True,False,True,True,3
controlled/HtoW/scenarios_Home_to_work__adv1_apple0_google0_samsung0_tile0__advtag-4c001219fc__20260130_081125/scenario_tx-10s_rot-15min.csv,1,TAG_APPLE,49,7200.0,,3518.664603471756,38,0.8039954894734908,0.0,0.0,True,True,False,False,3
controlled/HtoW/scenarios_Home_to_work__adv1_apple0_google0_samsung0_tile0__advtag-4c001219fc__20260130_081125/scenario_tx-10s_rot-15min.csv,0,TAG_APPLE,91,7200.0,,3593.361763715744,90,0.7173531428476833,0.0,0.0,True,True,False,False,3
controlled/HtoW/scenarios_Home_to_work__adv1_apple0_google0_samsung0_tile0__advtag-4c001219fc__20260130_081125/scenario_tx-10s_rot-15min.csv,3,TAG_TILE,1,3600.0,,2894.0326144695277,1,0.0,0.0,0.0,True,False,False,False,3
controlled/HtoW/scenarios_Home_to_work__adv1_apple0_google0_samsung0_tile0__advtag-4c001219fc__20260130_081125/scenario_tx-10s_rot-15min.csv,4,TAG_TILE,1,3600.0,,277.4696617126465,1,0.0,0.0,0.0,False,False,False,False,3
controlled/HtoW/scenarios_Home_to_work__adv1_apple0_google0_samsung0_tile0__advtag-4c001219fc__20260130_081125/scenario_tx-10s_rot-15min.csv,5,TAG_TILE,1,3600.0,,577.9147005081177,1,0.0,0.0,0.0,False,False,False,False,3
controlled/HtoW/scenarios_Home_to_work__adv1_apple0_google0_samsung0_tile0__advtag-4c001219fc__20260130_081125/scenario_tx-10s_rot-15min.csv,0,TAG_APPLE,34,3600.0,,771.7917475700378,34,1.0227272974299264,0.058823529411764705,0.058823529411764705,False,True,True,False,3
controlled/HtoW/scenarios_Home_to_work__adv1_apple0_google0_samsung0_tile0__advtag-4c001219fc__20260130_081125/scenario_tx-10s_rot-15min.csv,1,TAG_APPLE,44,3600.0,,636.8608703613281,44,0.8791603697698459,0.0,0.0,False,True,False,False,3
controlled/HtoW/scenarios_Home_to_work__adv1_apple0_google0_samsung0_tile0__advtag-4c001219fc__20260130_081125/scenario_tx-10s_rot-15min.csv,2,TAG_APPLE,9,3600.0,,382.5024645328522,9,0.5732170103577857,0.0,0.0,False,False,False,False,3
controlled/HtoW/scenarios_Home_to_work__adv1_apple0_google0_samsung0_tile0__advtag-4c001219fc__20260130_081125/scenario_tx-10s_rot-15min.csv,3,TAG_TILE,2,3600.0,,504.30240750312805,2,0.0,0.0,0.0,False,False,False,False,3
controlled/HtoW/scenarios_Home_to_work__adv1_apple0_google0_samsung0_tile0__advtag-4c001219fc__20260130_081125/scenario_tx-10s_rot-15min.csv,4,TAG_TILE,1,3600.0,,94.09704542160034,1,0.0,0.0,0.0,False,False,False,False,3
controlled/HtoW/scenarios_Home_to_work__adv1_apple0_google0_samsung0_tile0__advtag-4c001219fc__20260130_081125/scenario_tx-10s_rot-15min.csv,5,TAG_TILE,1,3600.0,,0.0,1,0.0,0.0,0.0,False,False,False,False,3
controlled/HtoW/scenarios_Home_to_work__adv1_apple0_google0_samsung0_tile0__advtag-4c001219fd__20260130_081144/scenario_tx-10s_rot-1min.csv,2,TAG_APPLE,39,3600.0,,3410.2444260120396,39,4.133201758923072,1.0,1.0,True,True,True,True,3
controlled/HtoW/scenarios_Home_to_work__adv1_apple0_google0_samsung0_tile0__advtag-4c001219fd__20260130_081144/scenario_tx-10s_rot-1min.csv,1,TAG_APPLE,20,3600.0,,2273.736831188202,20,2.717237709178507,0.25,0.25,True,True,True,True,3
controlled/HtoW/scenarios_Home_to_work__adv1_apple0_google0_samsung0_tile0__advtag-4c001219fd__20260130_081144/scenario_tx-10s_rot-1min.csv,0,TAG_APPLE,35,3600.0,,3597.0692541599274,35,1.956131877953057,0.22857142857142856,0.22857142857142856,True,True,True,True,3
controlled/HtoW/scenarios_Home_to_work__adv1_apple0_google0_samsung0_tile0__advtag-4c001219fd__20260130_081144/scenario_tx-10s_rot-1min.csv,1,TAG_APPLE,45,7200.0,,3592.575669765473,45,2.9946447948639356,1.0,1.0,True,True,True,True,3
controlled/HtoW/scenarios_Home_to_work__adv1_apple0_google0_samsung0_tile0__advtag-4c001219fd__20260130_081144/scenario_tx-10s_rot-1min.csv,2,TAG_APPLE,54,7200.0,,3549.0402314662933,54,2.2781142752779107,0.0,0.09259259259259259,True,True,True,True,3
controlled/HtoW/scenarios_Home_to_work__adv1_apple0_google0_samsung0_tile0__advtag-4c001219fd__20260130_081144/scenario_tx-10s_rot-1min.csv,0,TAG_APPLE,74,7200.0,,3589.6322996616364,61,2.1413074685776308,0.2459016393442623,0.32786885245901637,True,True,True,True,3
controlled/HtoW/scenarios_Home_to_work__adv1_apple0_google0_samsung0_tile0__advtag-4c001219fd__20260130_081144/scenario_tx-10s_rot-1min.csv,3,TAG_TILE,1,3600.0,,2894.0326144695277,1,0.0,0.0,0.0,True,False,False,False,3
controlled/HtoW/scenarios_Home_to_work__adv1_apple0_google0_samsung0_tile0__advtag-4c001219fd__20260130_081144/scenario_tx-10s_rot-1min.csv,4,TAG_TILE,1,3600.0,,277.4696617126465,1,0.0,0.0,0.0,False,False,False,False,3
controlled/HtoW/scenarios_Home_to_work__adv1_apple0_google0_samsung0_tile0__advtag-4c001219fd__20260130_081144/scenario_tx-10s_rot-1min.csv,5,TAG_TILE,1,3600.0,,577.9147005081177,1,0.0,0.0,0.0,False,False,False,False,3
controlled/HtoW/scenarios_Home_to_work__adv1_apple0_google0_samsung0_tile0__advtag-4c001219fd__20260130_081144/scenario_tx-10s_rot-1min.csv,0,TAG_APPLE,30,3600.0,,773.3923244476318,30,2.0706048652262394,0.06666666666666667,0.06666666666666667,False,True,True,False,3
controlled/HtoW/scenarios_Home_to_work__adv1_apple0_google0_samsung0_tile0__advtag-4c001219fd__20260130_081144/scenario_tx-10s_rot-1min.csv,1,TAG_APPLE,11,3600.0,,689.0427010059357,11,2.0572638199513484,1.0,1.0,False,False,True,False,3
controlled/HtoW/scenarios_Home_to_work__adv1_apple0_google0_samsung0_tile0__advtag-4c001219fd__20260130_081144/scenario_tx-10s_rot-1min.csv,2,TAG_APPLE,51,3600.0,,636.8608703613281,51,1.640968045695332,0.0,0.0,False,True,True,False,3
controlled/HtoW/scenarios_Home_to_work__adv1_apple0_google0_samsung0_tile0__advtag-4c001219fd__20260130_081144/scenario_tx-10s_rot-1min.csv,3,TAG_TILE,2,3600.0,,504.30240750312805,2,0.0,0.0,0.0,False,False,False,False,3
controlled/HtoW/scenarios_Home_to_work__adv1_apple0_google0_samsung0_tile0__advtag-4c001219fd__20260130_081144/scenario_tx-10s_rot-1min.csv,4,TAG_TILE,1,3600.0,,94.09704542160034,1,0.0,0.0,0.0,False,False,False,False,3
controlled/HtoW/scenarios_Home_to_work__adv1_apple0_google0_samsung0_tile0__advtag-4c001219fd__20260130_081144/scenario_tx-10s_rot-1min.csv,5,TAG_TILE,1,3600.0,,0.0,1,0.0,0.0,0.0,False,False,False,False,3
controlled/HtoW/scenarios_Home_to_work__adv1_apple0_google0_samsung0_tile0__advtag-4c001219fd__20260130_081144/scenario_tx-15s_rot-15min.csv,2,TAG_APPLE,4,3600.0,,3588.1325721740723,4,2.1531263723594267,1.0,1.0,True,False,True,True,3
controlled/HtoW/scenarios_Home_to_work__adv1_apple0_google0_samsung0_tile0__advtag-4c001219fd__20260130_081144/scenario_tx-15s_rot-15min.csv,0,TAG_APPLE,19,3600.0,,2120.204355239868,19,1.490180831038772,0.0,0.0,True,True,True,True,3
controlled/HtoW/scenarios_Home_to_work__adv1_apple0_google0_samsung0_tile0__advtag-4c001219fd__20260130_081144/scenario_tx-15s_rot-15min.csv,1,TAG_APPLE,39,3600.0,,3513.969890356064,39,1.1841095477415358,0.0,0.0,True,True,True,True,3
controlled/HtoW/scenarios_Home_to_work__adv1_apple0_google0_samsung0_tile0__advtag-4c001219fd__20260130_081144/scenario_tx-15s_rot-15min.csv,2,TAG_APPLE,5,7200.0,,3579.445692062378,5,3.02631231852381,1.0,1.0,True,False,True,True,3
controlled/HtoW/scenarios_Home_to_work__adv1_apple0_google0_samsung0_tile0__advtag-4c001219fd__20260130_081144/scenario_tx-15s_rot-15min.csv,0,TAG_APPLE,96,7200.0,,3593.361763715744,95,1.2420423494272324,0.0,0.010526315789473684,True,True,True,True,3
controlled/HtoW/scenarios_Home_to_work__adv1_apple0_google0_samsung0_tile0__advtag-4c001219fd__20260130_081144/scenario_tx-15s_rot-15min.csv,1,TAG_APPLE,43,7200.0,,3513.5685698986053,32,1.040398296759535,0.0,0.03125,True,True,True,True,3
controlled/HtoW/scenarios_Home_to_work__adv1_apple0_google0_samsung0_tile0__advtag-4c001219fd__20260130_081144/scenario_tx-15s_rot-15min.csv,3,TAG_TILE,1,3600.0,,2894.0326144695277,1,0.0,0.0,0.0,True,False,False,False,3
