timestamp,AdvA,payload,CFO_Hz,CFO_00_Hz,CFO_11_Hz,CFO_10_Hz,CFO_01_Hz,CFO_from_transitions_Hz,nprod_00,nprod_11,nprod_10,nprod_01,nprod_total,crc_ok,is_tag_ecosystem,pdu_type,pdu_type_name,length,channel,phase,polarity,slip,window_start,window_end,aa_pos,aa_corr,pre_corr,cfo_window,eco,_group
14.489000000001395,d0:9a:ae:34:3b:7a,7a3b34ae9ad01eff4c00121960e11e30be85d0a9f75dc145a67e05944db6b1f0e16c6f005d,16522.0,88261.0,-84519.0,91117.0,-145942.0,,0,0,0,0,0,1,1,0,ADV_IND,37,37,2,-1,0,-1,-1,4662,32,8,unknown,APPLE,
15.583000000013271,d9:f4:7b:97:85:c9,c985977bf4d91eff4c0012190052ff6be0d3b88886035481ff2e6622defffc507a38500100,-29321.0,95552.0,-113395.0,101550.0,-130942.0,,0,0,0,0,0,1,1,2,ADV_NONCONN_IND,37,37,13,-1,0,-1,-1,5429,28,7,unknown,APPLE,
16.872000000003027,cb:9e:19:3f:70:60,60703f199ecb1eff4c00121920149e937d5f4985e4f90281d863a109b763242d487f8103b5,-36385.0,80953.0,-108147.0,107017.0,-144231.0,,0,0,0,0,0,1,1,0,ADV_IND,37,37,11,-1,0,-1,-1,1706,32,8,unknown,APPLE,
17.6310000000085,c7:af:60:4b:85:66,66854b60afc71eff4c00121910d46c28dc0d9d8f5f5bb9d5717becc53107c1c659d1a50121,-22138.0,67255.0,-111273.0,70448.0,-150514.0,,0,0,0,0,0,1,1,0,ADV_IND,37,37,3,-1,0,-1,-1,4066,32,8,unknown,APPLE,
19.176000000006752,d2:1b:8b:8e:cd:29,29cd8e8b1bd21eff4c00121960648cbf306782d6f46e4e49ecfe450b9edf077d9e7a6700b2,-29743.0,45296.0,-77408.0,70501.0,-110085.0,,0,0,0,0,0,1,1,0,ADV_IND,37,37,11,-1,0,-1,-1,3814,32,7,unknown,APPLE,
19.176000000006752,e3:77:2e:17:6e:79,796e172e77e31eff4c001219007204631fc9a33665410454db5dff1ff56d4c2f9f78270200,-20540.0,42238.0,-84718.0,82407.0,-82318.0,,0,0,0,0,0,1,1,2,ADV_NONCONN_IND,37,37,13,-1,0,-1,-1,3576,32,8,unknown,APPLE,
19.176000000006752,dd:27:67:8d:21:8f,8f218d6727dd1eff4c001219207fa46f70985c3c501638898e8f9471bd96fbec70927c0030,-24706.0,92643.0,-66395.0,94792.0,-134983.0,,0,0,0,0,0,1,1,0,ADV_IND,37,37,8,-1,0,-1,-1,5054,32,8,unknown,APPLE,
20.78100000000268,cb:9e:19:3f:70:60,60703f199ecb1eff4c00121920149e937d5f4985e4f90281d863a109b763242d487f8103b5,-33311.0,64150.0,-95502.0,72376.0,-128168.0,,0,0,0,0,0,1,1,0,ADV_IND,37,37,3,-1,0,-1,-1,3697,32,8,unknown,APPLE,
20.78100000000268,7b:5c:1b:e4:db:91,91dbe41b5c7b0201021816aafe405d51fbfe24e874a5827d8664ee9860a4562a3b59,167.0,62805.0,-93842.0,63825.0,-110103.0,,0,0,0,0,0,1,1,0,ADV_IND,34,37,15,-1,0,-1,-1,5774,32,8,unknown,GOOGLE,
20.78100000000268,d0:9a:ae:34:3b:7a,7a3b34ae9ad01eff4c00121960e11e30be85d0a9f75dc145a67e05944db6b1f0e16c6f005d,9472.0,84696.0,-88263.0,115653.0,-165788.0,,0,0,0,0,0,1,1,0,ADV_IND,37,37,0,-1,0,-1,-1,7088,31,8,unknown,APPLE,
20.78100000000268,c7:af:60:4b:85:66,66854b60afc71eff4c00121910d46c28dc0d9d8f5f5bb9d5717becc53107c1c659d1a50121,-40499.0,57353.0,-95506.0,80041.0,-144891.0,,0,0,0,0,0,1,1,0,ADV_IND,37,37,14,-1,0,-1,-1,2638,32,8,unknown,APPLE,
22.08400000000256,e3:77:2e:17:6e:79,796e172e77e31eff4c001219007204631fc9a33665410454db5dff1ff56d4c2f9f78270200,-22658.0,70983.0,-94070.0,87209.0,-117076.0,,0,0,0,0,0,1,1,2,ADV_NONCONN_IND,37,37,0,-1,0,-1,-1,3170,32,8,unknown,APPLE,
23.684000000008385,f1:bf:62:b8:c6:5c,25666c3cf5f41eff4c00121910c4ae7bedf14240cd85e38faa329cbbc7be0f299a6ed70378,-31610.0,99750.0,-90211.0,82826.0,-141458.0,,0,0,0,0,0,1,1,0,ADV_IND,37,37,6,-1,0,-1,-1,7657,32,8,unknown,APPLE,f4:f5:3c:6c:66:25
23.684000000008385,c7:af:60:4b:85:66,66854b60afc71eff4c00121910d46c28dc0d9d8f5f5bb9d5717becc53107c1c659d1a50121,-32686.0,69236.0,-107403.0,85244.0,-128238.0,,0,0,0,0,0,1,1,0,ADV_IND,37,37,8,-1,0,-1,-1,4621,32,8,unknown,APPLE,
23.684000000008385,7b:72:59:f5:a9:0b,0ba9f559727b0201061916aafe40e094d2e827a9c8d79a7b07623d7bad748afd77df20,-11953.0,90863.0,-101348.0,86732.0,-101707.0,,0,0,0,0,0,1,1,0,ADV_IND,35,37,5,-1,0,-1,-1,7482,32,8,unknown,GOOGLE,
25.226000000009662,dd:27:67:8d:21:8f,8f218d6727dd1eff4c001219207fa46f70985c3c501638898e8f9471bd96fbec70927c0030,-11669.0,103195.0,-89667.0,69996.0,-122959.0,,0,0,0,0,0,1,1,0,ADV_IND,37,37,12,-1,0,-1,-1,6411,31,7,unknown,APPLE,
25.226000000009662,e4:59:33:92:54:87,8754923359e41eff4c00121910e3666ac58c1a57b69a85a58f8d2348289d72cd52e31600da,-24965.0,87881.0,-110091.0,55585.0,-141954.0,,0,0,0,0,0,1,1,0,ADV_IND,37,37,10,-1,0,-1,-1,3996,30,7,unknown,APPLE,
25.226000000009662,d0:9a:ae:34:3b:7a,7a3b34ae9ad01eff4c00121960e11e30be85d0a9f75dc145a67e05944db6b1f0e16c6f005d,16976.0,75179.0,-85736.0,96952.0,-132037.0,,0,0,0,0,0,1,1,0,ADV_IND,37,37,10,-1,0,-1,-1,2228,31,8,unknown,APPLE,
25.226000000009662,c8:bf:27:a8:92:3a,3a92a827bfc81eff4c00121910b6c539b0da3aea66219a7f9cb9407cc1381b43db47dd03ac,-30350.0,67663.0,-78038.0,73225.0,-147671.0,,0,0,0,0,0,1,1,0,ADV_IND,37,37,4,-1,0,-1,-1,2876,31,8,unknown,APPLE,
26.469000000011874,cb:9e:19:3f:70:60,60703f199ecb1eff4c00121920149e937d5f4985e4f90281d863a109b763242d487f8103b5,-35211.0,77525.0,-105995.0,71166.0,-123298.0,,0,0,0,0,0,1,1,0,ADV_IND,37,37,3,-1,0,-1,-1,6102,32,8,unknown,APPLE,
26.469000000011874,f6:b8:9f:83:bd:03,03bd839fb8f61eff4c001219001469e8ebed498934d8385640dc99f047ef2650847c540300,-34777.0,94774.0,-110117.0,72477.0,-142518.0,,0,0,0,0,0,1,1,2,ADV_NONCONN_IND,37,37,13,-1,0,-1,-1,2203,32,8,unknown,APPLE,
26.469000000011874,dd:27:67:8d:21:8f,8f218d6727dd1eff4c001219207fa46f70985c3c501638898e8f9471bd96fbec70927c0030,-21348.0,97921.0,-95999.0,115650.0,-150623.0,,0,0,0,0,0,1,1,0,ADV_IND,37,37,3,-1,0,-1,-1,3833,31,8,unknown,APPLE,
27.622000000003027,d9:f4:7b:97:85:c9,c985977bf4d91eff4c0012190052ff6be0d3b88886035481ff2e6622defffc507a38500100,-16671.0,53123.0,-93427.0,87775.0,-101895.0,,0,0,0,0,0,1,1,2,ADV_NONCONN_IND,37,37,6,-1,0,-1,-1,6229,32,8,unknown,APPLE,
27.622000000003027,7b:72:59:f5:a9:0b,0ba9f559727b0201061916aafe40e094d2e827a9c8d79a7b07623d7bad748afd77df20,-12469.0,84588.0,-103882.0,72851.0,-120047.0,,0,0,0,0,0,1,1,0,ADV_IND,35,37,5,-1,0,-1,-1,4986,32,8,unknown,GOOGLE,
27.96600000000035,e3:77:2e:17:6e:79,796e172e77e31eff4c001219007204631fc9a33665410454db5dff1ff56d4c2f9f78270200,-38525.0,77331.0,-86437.0,105351.0,-130623.0,,0,0,0,0,0,1,1,2,ADV_NONCONN_IND,37,37,1,-1,0,-1,-1,3745,32,8,unknown,APPLE,
27.96600000000035,cb:9e:19:3f:70:60,60703f199ecb1eff4c00121920149e937d5f4985e4f90281d863a109b763242d487f8103b5,-59777.0,107422.0,-128165.0,109872.0,-146781.0,,0,0,0,0,0,1,1,0,ADV_IND,37,37,3,-1,0,-1,-1,2549,32,8,unknown,APPLE,
27.96600000000035,d0:9a:ae:34:3b:7a,7a3b34ae9ad01eff4c00121960e11e30be85d0a9f75dc145a67e05944db6b1f0e16c6f005d,8909.0,76873.0,-88986.0,84260.0,-116635.0,,0,0,0,0,0,1,1,0,ADV_IND,37,37,15,-1,0,-1,-1,4037,32,8,unknown,APPLE,
27.96600000000035,e6:be:13:f4:64:f3,f364f413bee61eff4c00121960f1ddfdbe31f85265440bc58a10a8fed11b5065ef754001bf,-7419.0,87005.0,-75740.0,113197.0,-141376.0,,0,0,0,0,0,1,1,0,ADV_IND,37,37,10,-1,0,-1,-1,7582,31,8,unknown,APPLE,
29.49900000001071,c8:bf:27:a8:92:3a,3a92a827bfc81eff4c00121910b6c539b0da3aea66219a7f9cb9407cc1381b43db47dd03ac,-24785.0,62021.0,-115936.0,97182.0,-122295.0,,0,0,0,0,0,1,1,0,ADV_IND,37,37,13,-1,0,-1,-1,1235,32,8,unknown,APPLE,
