chunk_idx,t_s,t_e,mac,n_rows,seg_CFO_Hz,seg_CFO_00_Hz,seg_CFO_11_Hz,seg_CFO_10_Hz,seg_CFO_01_Hz,cluster,is_flagged_cluster
0,0.0,900.0,C9:36:A3:52:37:4C,1,-25609.0,78033.0,-106589.0,62471.0,-118117.0,-1,0
0,0.0,900.0,D6:4E:79:0D:B8:EC,1,-2200.0,142711.0,-137878.0,115842.0,-113947.0,0,1
0,0.0,900.0,FC:3A:33:20:76:F4,1,-40511.0,132139.0,-147883.0,104756.0,-103809.0,0,1
0,0.0,900.0,D2:FA:2C:35:F6:40,1,-7224.0,113088.0,-72408.0,72617.0,-46486.0,-1,0
0,0.0,900.0,E6:04:08:CA:2E:B2,1,-33635.0,119588.0,-125234.0,106079.0,-107053.0,0,1
0,0.0,900.0,F9:B7:54:DD:E4:BB,1,-40827.0,98923.0,-118558.0,103085.0,-94143.0,0,1
0,0.0,900.0,E9:94:DB:46:09:32,1,6041.0,149050.0,-142898.0,109375.0,-104678.0,0,1
0,0.0,900.0,CA:74:93:5E:37:C9,1,-27562.0,133813.0,-139655.0,119677.0,-111459.0,0,1
0,0.0,900.0,FD:3A:23:20:76:F4,1,-32006.0,143796.0,-133011.0,106129.0,-102629.0,0,1
0,0.0,900.0,E7:7A:69:F8:6A:44,1,1184.0,141469.0,-119021.0,119674.0,-121753.0,0,1
0,0.0,900.0,D4:A6:02:11:F0:3B,1,-36567.0,115682.0,-98198.0,93595.0,-111296.0,0,1
0,0.0,900.0,CB:5F:35:02:DC:D4,1,16842.0,91740.0,-68157.0,89763.0,-85612.0,-1,0
0,0.0,900.0,EE:25:BE:39:D6:DA,1,31024.0,137603.0,-147404.0,132228.0,-104235.0,-1,0
0,0.0,900.0,F0:62:51:87:1C:40,1,-12406.0,154756.0,-130736.0,103819.0,-102749.0,0,1
0,0.0,900.0,CA:4B:06:20:7D:B8,3,-31205.333333333332,128531.33333333333,-126375.66666666667,107126.33333333333,-135883.33333333334,0,1
0,0.0,900.0,CF:7C:81:0A:A3:17,1,0.0,100898.0,-74579.0,127679.0,-60184.0,-1,0
0,0.0,900.0,EE:7F:61:F8:6A:46,1,23623.0,138631.0,-70280.0,121576.0,-97780.0,-1,0
0,0.0,900.0,D8:AE:FB:4B:02:2A,1,-314.0,136865.0,-146196.0,104519.0,-111216.0,0,1
0,0.0,900.0,EA:95:FE:D0:F9:01,1,-32941.0,149878.0,-136546.0,113521.0,-116648.0,0,1
0,0.0,900.0,D2:FA:2E:3D:F6:00,1,-26774.0,93072.0,-102682.0,96326.0,-112138.0,0,1
0,0.0,900.0,D2:FE:2C:35:F6:00,1,27194.0,148437.0,-128761.0,127438.0,-112323.0,0,1
1,900.0,1800.0,D2:FA:AC:3D:F6:00,1,-8365.0,94476.0,-116858.0,100388.0,-118827.0,0,1
1,900.0,1800.0,D2:FA:2C:35:F6:00,59,-13828.050847457627,119907.01694915254,-118337.0,112232.66101694915,-113119.81355932204,0,1
1,900.0,1800.0,4E:6F:9B:AE:C3:31,1,-5381.0,28176.0,-128622.0,115781.0,-118798.0,-1,0
1,900.0,1800.0,FC:B7:D7:76:1A:74,12,-26915.25,138981.25,-132253.16666666666,101890.91666666667,-114925.91666666667,0,1
1,900.0,1800.0,F9:EF:B4:B0:8F:5F,7,12406.57142857143,132026.57142857142,-120232.14285714286,126189.28571428571,-104925.0,0,1
1,900.0,1800.0,E3:DB:25:1A:59:70,1,-5531.0,100510.0,-134065.0,125162.0,-114832.0,0,1
1,900.0,1800.0,CB:A0:9D:3D:96:98,3,-27358.666666666668,144388.0,-124622.0,102203.66666666667,-105688.66666666667,0,1
1,900.0,1800.0,EB:77:3A:EF:F7:AF,6,-12563.5,124670.16666666667,-123054.16666666667,106951.16666666667,-106377.0,0,1
1,900.0,1800.0,BC:B7:D7:E6:12:74,1,-4493.0,118263.0,-119723.0,114564.0,-101292.0,0,1
1,900.0,1800.0,CD:02:75:04:82:2F,21,-36615.57142857143,121652.09523809524,-135332.09523809524,114603.14285714286,-132670.38095238095,0,1
1,900.0,1800.0,CE:6F:9B:AE:D3:71,1,-30216.0,140429.0,-123706.0,125181.0,-121497.0,0,1
1,900.0,1800.0,FD:3A:33:20:76:F4,1,-22429.0,104912.0,-104662.0,101321.0,-95032.0,0,1
1,900.0,1800.0,ED:B5:BB:9F:8B:6A,2,-7395.5,130423.5,-139383.5,113422.0,-112313.0,0,1
1,900.0,1800.0,EA:95:FE:D0:F9:01,6,-18445.833333333332,135778.0,-124541.16666666667,116483.33333333333,-118338.5,0,1
1,900.0,1800.0,EA:91:89:35:2A:7A,1,3372.0,102298.0,-110582.0,100031.0,-97210.0,0,1
1,900.0,1800.0,DC:24:3C:43:16:32,2,-20458.5,102130.0,-98246.0,96219.0,-99538.5,0,1
1,900.0,1800.0,D2:FA:87:EE:9B:58,2,-25793.5,111457.5,-137609.0,135259.5,-121904.0,-1,0
1,900.0,1800.0,C1:98:96:B9:F6:25,1,-22395.0,91376.0,-76971.0,116615.0,-98547.0,-1,0
1,900.0,1800.0,F2:EC:70:EB:32:26,2,11606.0,139067.5,-132159.0,123540.0,-99892.5,0,1
1,900.0,1800.0,CA:4B:06:20:7D:B8,21,-24989.428571428572,125752.52380952382,-119211.66666666667,101786.23809523809,-121557.47619047618,0,1
1,900.0,1800.0,EE:60:FE:43:D4:A4,2,-5372.0,140779.0,-123239.0,108220.5,-109938.5,0,1
1,900.0,1800.0,DC:9D:17:B6:B2:0A,5,-10625.8,129239.4,-110368.6,114584.2,-107912.4,0,1
1,900.0,1800.0,DF:6A:B7:C2:2B:A9,1,12750.0,129679.0,-156317.0,119175.0,-117247.0,0,1
1,900.0,1800.0,EA:95:FE:C2:B9:05,1,-17415.0,141569.0,-131778.0,120991.0,-113454.0,0,1
1,900.0,1800.0,F3:DB:25:1A:57:70,1,-17965.0,100851.0,-131462.0,61362.0,-121848.0,-1,0
1,900.0,1800.0,CB:5F:35:02:DC:D4,6,-10129.5,143713.0,-124223.66666666667,113744.33333333333,-114287.66666666667,0,1
1,900.0,1800.0,C8:1E:7F:E8:BC:6D,1,-14476.0,122139.0,-156557.0,101219.0,-101760.0,0,1
1,900.0,1800.0,DF:68:B7:CA:0B:A9,9,-4660.444444444444,133010.11111111112,-142373.88888888888,105205.0,-122638.88888888889,0,1
1,900.0,1800.0,FB:B7:54:DD:E4:BB,10,-25588.5,135278.3,-146407.5,117841.4,-114949.0,0,1
1,900.0,1800.0,CD:06:F5:04:90:6F,1,-42664.0,97349.0,-121739.0,109679.0,-136879.0,-1,0
1,900.0,1800.0,C1:62:98:60:CC:2C,1,-30349.0,153717.0,-156981.0,107236.0,-135272.0,-1,0
1,900.0,1800.0,F2:EC:70:EB:33:26,1,3178.0,86962.0,-111391.0,81665.0,-98753.0,0,1
1,900.0,1800.0,CA:BE:5F:E6:BA:29,1,23826.0,117452.0,-142932.0,94261.0,-131652.0,-1,0
1,900.0,1800.0,F0:9A:DD:66:B3:1C,1,-25063.0,137457.0,-136515.0,125223.0,-130552.0,0,1
1,900.0,1800.0,F1:38:9D:66:B3:1C,8,-30740.5,118296.875,-135689.125,113737.0,-123584.625,0,1
1,900.0,1800.0,EF:A1:C0:5F:66:6E,1,-36417.0,124667.0,-135157.0,110222.0,-127111.0,0,1
1,900.0,1800.0,CE:23:02:3C:A3:94,3,299.6666666666667,126080.66666666667,-132010.66666666666,106987.66666666667,-96976.33333333333,0,1
1,900.0,1800.0,CA:BE:5F:AF:93:B9,22,393.72727272727275,124619.45454545454,-132415.63636363635,109651.0,-122352.86363636363,0,1
1,900.0,1800.0,E7:42:87:55:F9:36,1,-16682.0,125707.0,-136341.0,99973.0,-106616.0,0,1
1,900.0,1800.0,E5:96:D3:63:9F:2C,1,-26499.0,77492.0,-133352.0,83186.0,-106450.0,-1,0
1,900.0,1800.0,C5:EA:E1:58:BE:3E,1,-24216.0,149330.0,-139399.0,106926.0,-103753.0,0,1
1,900.0,1800.0,FC:B7:D7:36:1A:74,1,26064.0,117236.0,-49054.0,126579.0,-69818.0,-1,0
1,900.0,1800.0,ED:6E:77:31:77:DE,1,-12174.0,142674.0,-144633.0,142511.0,-125601.0,-1,0
1,900.0,1800.0,FE:A2:F9:B8:1C:E3,7,-17909.714285714286,122558.71428571429,-111408.57142857143,100711.85714285714,-111877.57142857143,0,1
1,900.0,1800.0,D2:FA:87:EC:9B:58,1,6863.0,154622.0,-58412.0,122122.0,-68101.0,-1,0
1,900.0,1800.0,F4:46:68:8C:E6:23,1,-1448.0,141581.0,-146140.0,63524.0,-119489.0,-1,0
1,900.0,1800.0,F6:EB:2D:30:33:A6,1,-21297.0,131500.0,-121058.0,81202.0,-77015.0,-1,0
1,900.0,1800.0,CF:BA:3E:63:CA:BD,1,-46836.0,136623.0,-145261.0,94072.0,-101363.0,0,1
1,900.0,1800.0,F8:3F:B5:86:4B:7C,1,-17629.0,127442.0,-124084.0,99825.0,-111624.0,0,1
1,900.0,1800.0,FC:B7:D7:7E:3E:F4,1,-31266.0,138243.0,-124569.0,117262.0,-114303.0,0,1
1,900.0,1800.0,FE:A2:F8:B8:1C:E3,1,-10140.0,60171.0,-168828.0,116612.0,-154708.0,-1,0
1,900.0,1800.0,FC:B7:77:76:1A:74,1,3002.0,134324.0,-118989.0,122813.0,-114331.0,0,1
1,900.0,1800.0,F1:38:9D:6E:B3:1C,1,-12326.0,86725.0,-137434.0,90047.0,-127653.0,-1,0
1,900.0,1800.0,FF:85:BA:04:A9:C8,1,143.0,101626.0,-106943.0,87657.0,-103909.0,0,1
1,900.0,1800.0,FE:A2:FB:B8:1C:E3,1,-8825.0,126563.0,-101023.0,108494.0,-107757.0,0,1
1,900.0,1800.0,F8:08:3D:1C:43:8B,1,14407.0,156611.0,-127969.0,120209.0,-116521.0,0,1
1,900.0,1800.0,D8:46:B4:3C:21:2C,2,-12850.0,134222.0,-131255.0,121319.0,-109068.5,0,1
1,900.0,1800.0,D2:FA:2C:35:F6:40,1,-35732.0,131764.0,-88689.0,108134.0,-105562.0,0,1
1,900.0,1800.0,CB:E3:44:FF:97:BB,1,-13664.0,138967.0,-137861.0,119082.0,-115793.0,0,1
1,900.0,1800.0,CF:C2:DC:0F:EE:5A,2,-4308.5,115950.0,-115334.0,94067.0,-83248.0,0,1
1,900.0,1800.0,ED:92:F1:5D:D9:A0,1,-25568.0,142625.0,-146740.0,104686.0,-105802.0,0,1
1,900.0,1800.0,E3:B4:A5:8D:43:02,2,14266.0,126910.5,-110814.0,97934.5,-88899.0,0,1
1,900.0,1800.0,CA:4B:05:20:7D:B8,2,-14483.5,100577.0,-105746.0,82988.0,-124825.0,-1,0
1,900.0,1800.0,D6:67:73:4D:B0:31,1,19666.0,138265.0,-135660.0,102189.0,-106091.0,0,1
1,900.0,1800.0,D3:E2:2A:1F:EB:94,11,-10169.181818181818,125458.18181818182,-142800.72727272726,113658.72727272728,-110377.90909090909,0,1
1,900.0,1800.0,DE:05:8B:1F:7A:07,2,38117.0,153557.5,-122414.0,113930.0,-106116.5,0,1
1,900.0,1800.0,F9:39:40:F7:54:4B,1,-35878.0,86337.0,-119471.0,87815.0,-98298.0,0,1
1,900.0,1800.0,FB:B7:54:DD:E6:BB,1,-17780.0,131791.0,-151228.0,119421.0,-126184.0,0,1
1,900.0,1800.0,C0:9D:B4:C2:55:6E,2,-19938.5,155635.0,-137505.5,106639.5,-113082.5,0,1
1,900.0,1800.0,E3:88:4A:7E:54:42,1,-34148.0,106226.0,-120996.0,95011.0,-102256.0,0,1
1,900.0,1800.0,C4:15:DE:36:7B:56,1,38126.0,144078.0,-112844.0,120939.0,-121988.0,-1,0
1,900.0,1800.0,DA:0A:C0:08:46:E8,2,-27114.5,122447.5,-133107.0,104847.0,-100561.0,0,1
1,900.0,1800.0,D7:4B:AB:D2:BB:28,1,-6861.0,144772.0,-132315.0,93065.0,-132871.0,-1,0
1,900.0,1800.0,D7:4B:AB:D2:3B:28,1,-4617.0,96343.0,-121602.0,94408.0,-127509.0,0,1
1,900.0,1800.0,CD:62:CD:89:B0:A9,1,-76634.0,126607.0,-112416.0,98572.0,-108935.0,-1,0
1,900.0,1800.0,C4:57:DE:36:7B:56,1,-1262.0,138421.0,-96777.0,109487.0,-105470.0,0,1
1,900.0,1800.0,D4:FE:C3:0B:8E:A0,1,-3290.0,116955.0,-115334.0,100530.0,-95561.0,0,1
1,900.0,1800.0,FB:B5:36:DD:E4:BB,1,-9672.0,127468.0,-154424.0,128486.0,-129557.0,0,1
1,900.0,1800.0,DB:39:17:45:B9:1F,2,10837.0,134984.5,-122680.0,103920.0,-98632.0,0,1
1,900.0,1800.0,C9:95:E6:49:A9:5C,1,5200.0,122400.0,-94093.0,107437.0,-73475.0,-1,0
1,900.0,1800.0,C9:91:F6:49:A9:5C,1,-46791.0,140448.0,-86451.0,113964.0,-72534.0,-1,0
1,900.0,1800.0,CD:02:51:04:82:2F,1,-24558.0,115658.0,-133675.0,121922.0,-130144.0,0,1
1,900.0,1800.0,D7:50:E7:6B:F3:B1,2,9192.5,131885.0,-104986.5,108763.5,-103529.5,0,1
1,900.0,1800.0,D2:FA:AC:35:F6:00,1,-11346.0,124439.0,-115152.0,110677.0,-117086.0,0,1
1,900.0,1800.0,D0:31:A2:61:90:56,2,-21704.0,143525.5,-146561.5,114493.0,-104385.0,0,1
1,900.0,1800.0,D2:FA:2C:3D:F6:00,1,-61324.0,141297.0,-139098.0,111341.0,-114269.0,0,1
1,900.0,1800.0,D5:7A:2C:35:F6:00,1,-58664.0,144554.0,-143983.0,127296.0,-120967.0,-1,0
1,900.0,1800.0,D2:FA:2C:35:F6:10,1,-6204.0,97656.0,-97738.0,107274.0,-106336.0,0,1
1,900.0,1800.0,F0:A0:5A:76:41:0D,1,-45532.0,120788.0,-107613.0,90621.0,-104865.0,0,1
1,900.0,1800.0,D3:E2:2A:1B:6B:94,1,-26345.0,155211.0,-156814.0,121724.0,-119559.0,0,1
1,900.0,1800.0,CA:BE:5F:BD:83:39,1,-91889.0,112649.0,-122004.0,115199.0,-119570.0,-1,0
1,900.0,1800.0,CA:BE:5F:AF:92:B9,1,-16540.0,135626.0,-140430.0,114443.0,-136361.0,0,1
1,900.0,1800.0,F4:4A:4D:A7:7A:E4,2,-9120.0,123768.0,-119640.0,100774.5,-103606.5,0,1
1,900.0,1800.0,CB:5F:35:03:9C:D4,1,18234.0,154290.0,-151924.0,121199.0,-127521.0,0,1
1,900.0,1800.0,B1:79:B8:70:21:5C,1,-31057.0,76489.0,-120416.0,111566.0,-115407.0,-1,0
1,900.0,1800.0,E0:5F:33:32:59:8B,1,0.0,136616.0,-128619.0,98873.0,-90755.0,0,1
1,900.0,1800.0,D3:E2:2E:1F:E3:94,1,-16075.0,109780.0,-101120.0,100493.0,-89152.0,0,1
1,900.0,1800.0,C3:9B:74:EC:1F:F1,1,-15127.0,107979.0,-101092.0,92625.0,-98217.0,0,1
1,900.0,1800.0,E3:AE:71:3A:C5:B4,1,-21139.0,119233.0,-152099.0,102422.0,-130448.0,0,1
1,900.0,1800.0,F9:60:FD:99:39:57,1,-4366.0,124266.0,-120953.0,99440.0,-105372.0,0,1
1,900.0,1800.0,FC:57:39:74:9D:06,1,-31887.0,123353.0,-132799.0,113939.0,-121265.0,0,1
1,900.0,1800.0,DD:0F:08:92:A4:11,1,-20756.0,61323.0,-65521.0,45663.0,-103722.0,-1,0
1,900.0,1800.0,4C:86:E5:04:82:2F,1,-11040.0,118257.0,-110211.0,128490.0,-129113.0,-1,0
1,900.0,1800.0,C4:23:90:0F:6A:60,2,-28366.5,137567.5,-107489.5,105323.5,-108829.5,0,1
1,900.0,1800.0,F1:BD:FC:2D:85:BB,2,23509.5,156382.5,-125062.5,114500.5,-107371.5,0,1
1,900.0,1800.0,D4:FA:2C:35:F6:00,1,-13950.0,96372.0,-115962.0,107608.0,-109618.0,0,1
1,900.0,1800.0,D2:FA:2C:B5:BE:24,1,552.0,139286.0,-127837.0,115436.0,-123634.0,0,1
1,900.0,1800.0,D2:FA:2C:35:12:04,1,-26037.0,120158.0,-137335.0,121098.0,-116561.0,0,1
1,900.0,1800.0,D0:FA:AC:35:F6:00,1,5773.0,130178.0,-126404.0,119904.0,-122674.0,0,1
1,900.0,1800.0,D2:FA:2C:2D:F6:00,1,-4683.0,159345.0,-143764.0,127200.0,-121591.0,0,1
1,900.0,1800.0,D2:FA:2C:35:F7:E0,1,-79386.0,113879.0,-112766.0,112149.0,-116886.0,-1,0
1,900.0,1800.0,D2:FA:2C:35:F2:00,1,-18677.0,121842.0,-95574.0,115336.0,-97162.0,0,1
1,900.0,1800.0,D2:FA:2C:35:EC:00,1,-11642.0,151998.0,-124747.0,126681.0,-123159.0,0,1
1,900.0,1800.0,D2:FE:2E:35:F6:00,1,1488.0,93554.0,-115299.0,101334.0,-101886.0,0,1
1,900.0,1800.0,D2:FA:2C:35:F7:00,1,-6022.0,97883.0,-96458.0,103430.0,-113529.0,0,1
1,900.0,1800.0,EF:EB:75:73:B9:FB,2,-1876.5,136938.0,-125870.5,108914.0,-105997.0,0,1
1,900.0,1800.0,DC:37:AA:A0:AF:21,1,-21752.0,88464.0,-109130.0,117429.0,-122316.0,-1,0
1,900.0,1800.0,CB:BE:56:8F:93:B9,1,-100018.0,112262.0,-117949.0,104494.0,-129442.0,-1,0
1,900.0,1800.0,CD:0A:75:04:82:2F,1,-144388.0,110004.0,-135629.0,106941.0,-130569.0,-1,0
1,900.0,1800.0,DD:6D:33:56:C2:1B,1,0.0,155165.0,-118272.0,108283.0,-112484.0,0,1
1,900.0,1800.0,CB:BE:5F:AF:93:B9,1,3475.0,114232.0,-105785.0,101769.0,-121783.0,0,1
1,900.0,1800.0,CA:BE:5F:AF:92:99,1,-21985.0,142441.0,-137593.0,116157.0,-131739.0,0,1
1,900.0,1800.0,C5:B5:F9:0E:DF:FA,5,-27340.6,120621.6,-134437.0,100813.0,-118134.4,0,1
1,900.0,1800.0,E8:3C:19:73:43:4F,2,4888.5,116365.0,-109493.5,105701.5,-105970.5,0,1
1,900.0,1800.0,D8:AE:FB:4B:02:2A,1,-9756.0,119927.0,-121238.0,100807.0,-110699.0,0,1
1,900.0,1800.0,CE:4B:06:20:7D:B8,1,-16271.0,144571.0,-117185.0,116508.0,-121747.0,0,1
1,900.0,1800.0,C2:4B:06:20:3C:B8,1,-26930.0,145815.0,-132029.0,103700.0,-129605.0,0,1
1,900.0,1800.0,CD:8F:78:9B:FB:5F,1,-11473.0,135362.0,-104888.0,104097.0,-112136.0,0,1
1,900.0,1800.0,DD:1D:25:A3:68:BB,2,-4993.5,135565.5,-124712.5,103666.0,-108745.0,0,1
1,900.0,1800.0,E3:FA:27:50:A9:91,1,-1780.0,137622.0,-125755.0,123619.0,-105859.0,0,1
1,900.0,1800.0,CA:B5:69:0E:DF:FA,1,-12411.0,76548.0,-95412.0,84525.0,-100157.0,-1,0
1,900.0,1800.0,C2:71:7B:F0:A1:A7,1,-11486.0,92213.0,-116940.0,106477.0,-126137.0,0,1
1,900.0,1800.0,DE:64:5B:F6:D1:4F,1,-17302.0,158476.0,-138945.0,110501.0,-119985.0,0,1
1,900.0,1800.0,D2:FA:2C:25:E6:09,1,-28255.0,105035.0,-98056.0,101361.0,-97929.0,0,1
1,900.0,1800.0,D2:FA:2C:35:F6:04,1,6942.0,126845.0,-114618.0,115816.0,-118050.0,0,1
1,900.0,1800.0,F9:60:FD:90:31:D5,1,-30494.0,125623.0,-135427.0,103291.0,-110829.0,0,1
1,900.0,1800.0,FC:B5:97:74:1A:54,1,-22729.0,148906.0,-139769.0,122986.0,-117155.0,0,1
1,900.0,1800.0,F2:7D:67:32:62:88,1,-26248.0,145301.0,-145612.0,116677.0,-117673.0,0,1
1,900.0,1800.0,C4:C9:17:C6:D5:0E,1,-11401.0,153850.0,-149050.0,111423.0,-103987.0,0,1
1,900.0,1800.0,E9:2F:A9:54:43:5D,2,5182.0,131054.0,-119333.0,106370.5,-121540.0,0,1
1,900.0,1800.0,FC:7A:46:E0:28:51,1,1515.0,101222.0,-92607.0,95215.0,-119027.0,0,1
1,900.0,1800.0,D4:1B:91:B6:50:A9,1,-8208.0,156855.0,-155271.0,114217.0,-117091.0,0,1
1,900.0,1800.0,D4:1B:91:B6:54:A9,1,-3848.0,133936.0,-123029.0,97385.0,-115176.0,0,1
1,900.0,1800.0,DF:E6:C3:0A:BE:20,3,-13310.0,155310.0,-128693.66666666667,111251.33333333333,-123035.66666666667,0,1
1,900.0,1800.0,FB:93:68:8D:11:8D,1,-33555.0,147509.0,-140092.0,101625.0,-116702.0,0,1
1,900.0,1800.0,C9:61:5D:CD:2C:E0,3,-13147.333333333334,132210.33333333334,-133953.0,112623.33333333333,-112826.33333333333,0,1
1,900.0,1800.0,CD:DF:E4:20:3E:7F,1,-8861.0,104467.0,-122567.0,97539.0,-103972.0,0,1
1,900.0,1800.0,C8:3E:B6:ED:B3:38,1,16465.0,156640.0,-143266.0,109423.0,-104963.0,0,1
1,900.0,1800.0,D5:EF:33:7F:CE:71,1,-7082.0,102271.0,-113073.0,82075.0,-103135.0,0,1
1,900.0,1800.0,CA:0E:BB:BC:7E:BA,1,-22708.0,137051.0,-141064.0,93786.0,-116239.0,0,1
1,900.0,1800.0,D7:02:9D:C8:D0:F7,2,3342.0,130856.5,-123537.5,106496.5,-104985.5,0,1
1,900.0,1800.0,F1:39:40:F7:54:4B,1,39182.0,86159.0,-84449.0,102595.0,-87177.0,-1,0
1,900.0,1800.0,F6:0D:A6:61:51:E4,2,24868.0,121551.0,-95453.0,103466.0,-85525.5,-1,0
1,900.0,1800.0,DB:5F:1E:26:4F:4C,1,-119471.0,150223.0,-114969.0,107400.0,-134393.0,-1,0
1,900.0,1800.0,CC:1C:7F:E8:BC:6D,1,-51968.0,129259.0,-137581.0,106539.0,-111760.0,0,1
1,900.0,1800.0,ED:63:E1:19:7E:71,1,-67264.0,136946.0,-132718.0,121031.0,-123390.0,-1,0
1,900.0,1800.0,FB:5D:C3:D7:07:1F,2,8135.0,136470.0,-144871.0,117224.5,-124712.0,0,1
1,900.0,1800.0,E3:EB:95:21:84:94,1,2620.0,122417.0,-104193.0,87653.0,-93028.0,0,1
1,900.0,1800.0,F9:CA:65:D6:98:5F,1,23136.0,117532.0,-104523.0,116131.0,-118078.0,0,1
1,900.0,1800.0,DB:5F:1E:27:6F:4C,1,-27135.0,122564.0,-108178.0,100764.0,-129160.0,0,1
1,900.0,1800.0,FC:EE:8E:AC:F0:F5,2,35858.5,118862.5,-105628.5,108818.0,-89849.5,0,1
1,900.0,1800.0,E9:F5:C9:AA:CA:B4,1,-17479.0,140208.0,-150274.0,109861.0,-103918.0,0,1
1,900.0,1800.0,DA:AF:C1:C2:DC:05,2,-5013.0,133512.0,-123513.5,99467.5,-107412.5,0,1
1,900.0,1800.0,CA:16:D0:FD:50:D9,1,-5579.0,127351.0,-122759.0,94555.0,-115401.0,0,1
1,900.0,1800.0,C3:AA:B8:53:83:41,1,11759.0,152688.0,-148604.0,110026.0,-110493.0,0,1
1,900.0,1800.0,F7:41:AA:E2:33:3C,1,7365.0,102648.0,-123904.0,108493.0,-128056.0,0,1
1,900.0,1800.0,DC:5B:1A:CA:E4:08,1,-32411.0,137838.0,-148306.0,101193.0,-123735.0,0,1
1,900.0,1800.0,C0:74:73:9E:15:10,1,-44792.0,105069.0,-125060.0,96415.0,-108419.0,0,1
1,900.0,1800.0,E9:A2:E7:9D:2E:49,1,-12981.0,138008.0,-135139.0,105748.0,-121861.0,0,1
1,900.0,1800.0,E9:89:71:7F:C6:2D,2,-20511.5,117028.0,-125073.5,88318.0,-104161.0,0,1
1,900.0,1800.0,F4:CE:48:0A:FF:67,2,29835.0,106650.0,-116954.0,103460.5,-96157.0,0,1
1,900.0,1800.0,C5:84:A7:5B:3F:39,1,2222.0,141804.0,-115819.0,117309.0,-111568.0,0,1
1,900.0,1800.0,F3:BA:CE:C9:75:A7,1,677.0,140842.0,-148619.0,111423.0,-134097.0,0,1
1,900.0,1800.0,E3:1D:38:E2:0F:57,20,-21775.3,120156.6,-134236.1,103990.05,-129050.45,0,1
1,900.0,1800.0,CB:99:C6:B0:5C:E4,2,-40628.5,123318.0,-148500.0,112919.0,-146916.0,-1,0
1,900.0,1800.0,FD:E3:12:07:A8:60,1,0.0,103295.0,-110575.0,91393.0,-109137.0,0,1
1,900.0,1800.0,EE:CC:DB:F6:66:97,1,-4236.0,54109.0,-83195.0,79659.0,-92512.0,-1,0
1,900.0,1800.0,E3:19:28:E2:0F:57,1,-26470.0,96407.0,-120453.0,83951.0,-123341.0,-1,0
1,900.0,1800.0,83:19:28:E2:0F:57,1,0.0,98435.0,-132382.0,60411.0,-119223.0,-1,0
1,900.0,1800.0,CD:BE:17:A1:CC:DA,1,-8772.0,110464.0,-121510.0,95087.0,-126629.0,0,1
1,900.0,1800.0,E8:6C:B4:D9:07:D4,1,14051.0,155018.0,-140507.0,107739.0,-111097.0,0,1
1,900.0,1800.0,F8:6F:27:C4:4E:5C,1,-7589.0,130019.0,-118980.0,108573.0,-120161.0,0,1
1,900.0,1800.0,EB:6C:7A:09:99:A1,1,23952.0,147376.0,-130024.0,113592.0,-105781.0,0,1
1,900.0,1800.0,C1:98:18:C3:E5:2D,1,-31726.0,146027.0,-143389.0,105672.0,-105980.0,0,1
1,900.0,1800.0,D3:BC:DD:3A:57:61,1,8128.0,101852.0,-92149.0,92216.0,-113414.0,0,1
1,900.0,1800.0,E6:EC:22:0C:07:44,1,-31351.0,138270.0,-139054.0,96194.0,-108007.0,0,1
1,900.0,1800.0,F8:08:3F:1C:43:8B,1,20466.0,117995.0,-95894.0,104598.0,-105617.0,0,1
1,900.0,1800.0,CE:18:58:ED:94:17,1,-26439.0,133811.0,-122648.0,110124.0,-116575.0,0,1
1,900.0,1800.0,E3:1D:38:E2:BD:17,1,-16504.0,132779.0,-154939.0,116052.0,-133007.0,0,1
1,900.0,1800.0,D8:80:21:84:8F:3E,1,22561.0,112927.0,-106011.0,103886.0,-99830.0,0,1
1,900.0,1800.0,E4:B7:AD:FD:24:7A,1,17664.0,118705.0,-103800.0,98350.0,-99661.0,0,1
1,900.0,1800.0,D6:8B:91:79:1B:1A,1,22654.0,130531.0,-120914.0,98567.0,-100559.0,0,1
1,900.0,1800.0,E2:60:39:43:1D:92,1,0.0,110450.0,-102853.0,96972.0,-80825.0,0,1
1,900.0,1800.0,FD:99:AF:EE:ED:24,1,-16826.0,100801.0,-91307.0,87419.0,-101735.0,0,1
1,900.0,1800.0,CD:0B:90:56:62:BA,1,-18748.0,112769.0,-114232.0,82608.0,-102120.0,0,1
1,900.0,1800.0,D7:A1:4A:01:19:9D,1,-34535.0,124734.0,-130267.0,100910.0,-120060.0,0,1
1,900.0,1800.0,E3:1D:18:E2:0F:57,1,-2159.0,146271.0,-156744.0,111759.0,-135598.0,-1,0
1,900.0,1800.0,FD:AC:96:C8:BB:17,1,-9470.0,141561.0,-143454.0,101424.0,-93185.0,0,1
1,900.0,1800.0,F1:97:39:67:55:7B,1,13039.0,155093.0,-129268.0,114703.0,-94555.0,0,1
1,900.0,1800.0,DD:A3:2D:2B:26:CC,1,1398.0,162218.0,-126468.0,109289.0,-102824.0,0,1
1,900.0,1800.0,E6:98:C8:5E:77:DE,1,-1383.0,122551.0,-104681.0,111727.0,-101838.0,0,1
1,900.0,1800.0,DB:11:1F:1A:43:E6,1,-29037.0,120204.0,-120071.0,114250.0,-99023.0,0,1
1,900.0,1800.0,E3:88:7C:7E:54:42,1,-2604.0,104782.0,-123121.0,102780.0,-98906.0,0,1
1,900.0,1800.0,D6:08:10:07:AF:E4,1,-29177.0,142699.0,-122805.0,95729.0,-113833.0,0,1
