timestamp,AdvA,payload,CFO_Hz,CFO_00_Hz,CFO_11_Hz,CFO_10_Hz,CFO_01_Hz,CFO_from_transitions_Hz,nprod_00,nprod_11,nprod_10,nprod_01,nprod_total,crc_ok,is_tag_ecosystem,pdu_type,pdu_type_name,length,channel,phase,polarity,slip,window_start,window_end,aa_pos,aa_corr,pre_corr,cfo_window,eco
1383.5109999999986,de:96:2b:3b:c2:d9,d9c23b2b96de1eff4c00121900cb8b3aa89e04dfc4b9c9bc5ec3445dcfe473f88fff310100,-21923.0,69980.0,-102800.0,85684.0,-157917.0,,0,0,0,0,0,1,1,2,ADV_NONCONN_IND,37,37,2,-1,0,-1,-1,2183,32,8,unknown,APPLE
1383.5109999999986,49:64:21:ea:29:ba,ba29ea2164490201021816aafe40b337f97a60db21556e0b13e8ffb8dd5a778ffecc,-25372.0,86210.0,-94987.0,69816.0,-112012.0,,0,0,0,0,0,1,1,0,ADV_IND,34,37,10,-1,0,-1,-1,1058,32,8,unknown,GOOGLE
1384.247000000003,48:13:39:35:eb:9b,9beb353913480201021816aafe40184f6631e89713c3da1bdeaa5a0d248a166e7bcb,-9278.0,83754.0,-85944.0,69632.0,-122273.0,,0,0,0,0,0,1,1,0,ADV_IND,34,37,15,-1,0,-1,-1,4826,32,8,unknown,GOOGLE
1385.7780000000057,49:64:21:ea:29:ba,ba29ea2164490201021816aafe40b337f97a60db21556e0b13e8ffb8dd5a778ffecc,-27059.0,82966.0,-102908.0,80393.0,-134040.0,,0,0,0,0,0,1,1,0,ADV_IND,34,37,5,-1,0,-1,-1,1216,32,8,unknown,GOOGLE
1389.5650000000023,de:96:2b:3b:c2:d9,d9c23b2b96de1eff4c00121900cb8b3aa89e04dfc4b9c9bc5ec3445dcfe473f88fff310100,-50376.0,94228.0,-121080.0,97660.0,-170026.0,,0,0,0,0,0,1,1,2,ADV_NONCONN_IND,37,37,0,-1,0,-1,-1,2179,32,8,unknown,APPLE
1391.8800000000049,de:96:2b:3b:c2:d9,d9c23b2b96de1eff4c00121900cb8b3aa89e04dfc4b9c9bc5ec3445dcfe473f88fff310100,-15310.0,91567.0,-122568.0,101605.0,-163497.0,,0,0,0,0,0,1,1,2,ADV_NONCONN_IND,37,37,15,-1,0,-1,-1,4446,31,8,unknown,APPLE
1394.0620000000054,49:64:21:ea:29:ba,ba29ea2164490201021816aafe40b337f97a60db21556e0b13e8ffb8dd5a778ffecc,-28861.0,76271.0,-91886.0,76541.0,-145551.0,,0,0,0,0,0,1,1,0,ADV_IND,34,37,2,-1,0,-1,-1,1078,32,8,unknown,GOOGLE
1395.9800000000105,de:96:2b:3b:c2:d9,d9c23b2b96de1eff4c00121900cb8b3aa89e04dfc4b9c9bc5ec3445dcfe473f88fff310100,-24898.0,101212.0,-127236.0,104855.0,-155591.0,,0,0,0,0,0,1,1,2,ADV_NONCONN_IND,37,37,6,-1,0,-1,-1,1991,30,8,unknown,APPLE
1395.9800000000105,49:64:21:ea:29:ba,ba29ea2164490201021816aafe40b337f97a60db21556e0b13e8ffb8dd5a778ffecc,-3341.0,87315.0,-86074.0,63040.0,-150335.0,,0,0,0,0,0,1,1,0,ADV_IND,34,37,12,-1,0,-1,-1,6790,32,8,unknown,GOOGLE
1396.326000000001,48:13:39:35:eb:9b,9beb353913480201021816aafe40184f6631e89713c3da1bdeaa5a0d248a166e7bcb,-8191.0,102190.0,-86189.0,79923.0,-128984.0,,0,0,0,0,0,1,1,0,ADV_IND,34,37,2,-1,0,-1,-1,1723,32,8,unknown,GOOGLE
1397.822,49:64:21:ea:29:ba,ba29ea2164490201021816aafe40b337f97a60db21556e0b13e8ffb8dd5a778ffecc,-24435.0,74826.0,-91547.0,75997.0,-120087.0,,0,0,0,0,0,1,1,0,ADV_IND,34,37,8,-1,0,-1,-1,4265,32,8,unknown,GOOGLE
1398.4270000000106,48:13:39:35:eb:9b,9beb353913480201021816aafe40184f6631e89713c3da1bdeaa5a0d248a166e7bcb,-21236.0,109626.0,-83704.0,95482.0,-147501.0,,0,0,0,0,0,1,1,0,ADV_IND,34,37,7,-1,0,-1,-1,3460,32,8,unknown,GOOGLE
1399.8880000000063,de:96:2b:3b:c2:d9,d9c23b2b96de1eff4c00121900cb8b3aa89e04dfc4b9c9bc5ec3445dcfe473f88fff310100,-39145.0,75241.0,-110215.0,81648.0,-158057.0,,0,0,0,0,0,1,1,2,ADV_NONCONN_IND,37,37,14,-1,0,-1,-1,7589,32,8,unknown,APPLE
1399.8880000000063,49:64:21:ea:29:ba,ba29ea2164490201021816aafe40b337f97a60db21556e0b13e8ffb8dd5a778ffecc,-52666.0,90848.0,-107358.0,78843.0,-136553.0,,0,0,0,0,0,1,1,0,ADV_IND,34,37,10,-1,0,-1,-1,7283,31,8,unknown,GOOGLE
