timestamp,AdvA,payload,CFO_Hz,CFO_00_Hz,CFO_11_Hz,CFO_10_Hz,CFO_01_Hz,CFO_from_transitions_Hz,nprod_00,nprod_11,nprod_10,nprod_01,nprod_total,crc_ok,is_tag_ecosystem,pdu_type,pdu_type_name,length,channel,phase,polarity,slip,window_start,window_end,aa_pos,aa_corr,pre_corr,cfo_window,_group
7.010000000009313,6a:5a:3e:80:13:89,8913803e5a6a0201061916aafe41f2ea0aa38c46e1674ab7703cb65f3d55c007d535b7,-28415.0,80544.0,-91931.0,122902.0,-96498.0,,0,0,0,0,0,1,1,0,ADV_IND,35,37,0,-1,0,-1,-1,1824,32,8,unknown,
7.010000000009313,6a:c3:e2:dc:8a:ff,ff8adce2c36a02010403025afd17165afd1306fa0228799693c12ad5afa7000000ade6f676,-13250.0,69958.0,-79707.0,43413.0,-131831.0,,0,0,0,0,0,1,1,0,ADV_IND,37,37,11,-1,0,-1,-1,3294,31,8,unknown,
7.010000000009313,6f:cb:b9:6b:4e:b5,b54e6bb9cb6f02010403025afd17165afd1306fa02b6a6a64343d53315a7000000984b0732,-32019.0,75344.0,-113476.0,72275.0,-147395.0,,0,0,0,0,0,1,1,0,ADV_IND,37,37,6,-1,0,-1,-1,1215,30,7,unknown,
7.010000000009313,c2:97:a0:09:6a:11,116a09a097c20201060d16edfe0200c1e6bf3f011a13710303edfe,-21043.0,91356.0,-82589.0,84176.0,-159774.0,,0,0,0,0,0,1,1,0,ADV_IND,27,37,13,-1,0,-1,-1,5101,32,8,unknown,
7.010000000009313,d0:9a:ae:34:3b:7a,7a3b34ae9ad01eff4c00121960e11e30be85d0a9f75dc145a67e05944db6b1f0e16c6f005d,21809.0,84915.0,-90474.0,105863.0,-157355.0,,0,0,0,0,0,1,1,0,ADV_IND,37,37,12,-1,0,-1,-1,7133,31,8,unknown,
8.101000000009662,f4:f5:3c:6c:66:25,25666c3cf5f41eff4c00121910c4ae7bedf14240cd85e38faa329cbbc7be0f299a6ed70378,-21354.0,86542.0,-94658.0,83270.0,-143064.0,,0,0,0,0,0,1,1,0,ADV_IND,37,37,13,-1,0,-1,-1,2847,32,8,unknown,
8.101000000009662,e3:77:2e:17:6e:79,796e172e77e31eff4c001219007204631fc9a33665410454db5dff1ff56d4c2f9f78270200,-5915.0,64965.0,-89970.0,91570.0,-133369.0,,0,0,0,0,0,1,1,2,ADV_NONCONN_IND,37,37,10,-1,0,-1,-1,7667,31,7,unknown,
8.101000000009662,56:4d:08:5b:0f:a5,a50f5b084d560201061916aafe41905804e52552b666bf0f6b7195d4c5ca89e69699ea,-26709.0,62440.0,-83236.0,42076.0,-101966.0,,0,0,0,0,0,1,1,0,ADV_IND,35,37,3,-1,0,-1,-1,1974,32,8,unknown,
10.009000000005472,c2:97:cc:47:79:bf,bf7947cc97c20201060d16edfe020003075f6c65b688c10303edfe,-19856.0,62289.0,-106463.0,91623.0,-156401.0,,0,0,0,0,0,1,1,0,ADV_IND,27,37,3,-1,0,-1,-1,3373,32,8,unknown,
10.009000000005472,e3:77:2e:17:6e:79,796e172e77e31eff4c001219007204631fc9a33665410454db5dff1ff56d4c2f9f78270200,-27043.0,78214.0,-97013.0,83856.0,-128943.0,,0,0,0,0,0,1,1,2,ADV_NONCONN_IND,37,37,0,-1,0,-1,-1,6913,31,8,unknown,
10.009000000005472,e6:be:13:f4:64:f3,f364f413bee61eff4c00121960f1ddfdbe31f85265440bc58a10a8fed11b5065ef754001bf,-1698.0,73122.0,-68753.0,94466.0,-147368.0,,0,0,0,0,0,1,1,0,ADV_IND,37,37,1,-1,0,-1,-1,5502,32,8,unknown,
10.009000000005472,6f:cb:b9:6b:4e:b5,b54e6bb9cb6f02010403025afd17165afd1306fa02b6a6a64343d53315a7000000984b0732,-47338.0,79428.0,-91138.0,71898.0,-134205.0,,0,0,0,0,0,1,1,0,ADV_IND,37,37,1,-1,0,-1,-1,1904,32,8,unknown,
10.009000000005472,dc:d9:17:9b:a7:45,45a79b17d9dc0201060303edfe0d16edfe020013c3a68d180ffc28,-13533.0,112154.0,-107058.0,85171.0,-159859.0,,0,0,0,0,0,1,1,0,ADV_IND,27,37,12,-1,0,-1,-1,4102,32,8,unknown,
10.009000000005472,6a:c3:e2:dc:8a:ff,ff8adce2c36a02010403025afd17165afd1306fa0228799693c12ad5afa7000000ade6f676,-22180.0,56791.0,-84946.0,35404.0,-103470.0,,0,0,0,0,0,1,1,0,ADV_IND,37,37,1,-1,0,-1,-1,3427,32,8,unknown,
10.009000000005472,6a:5a:3e:80:13:89,8913803e5a6a0201061916aafe41f2ea0aa38c46e1674ab7703cb65f3d55c007d535b7,226.0,108250.0,-91942.0,112609.0,-131022.0,,0,0,0,0,0,1,1,0,ADV_IND,35,37,6,-1,0,-1,-1,2081,32,8,unknown,
10.009000000005472,c7:af:60:4b:85:66,66854b60afc71eff4c00121910d46c28dc0d9d8f5f5bb9d5717becc53107c1c659d1a50121,-40190.0,78539.0,-101810.0,97828.0,-151487.0,,0,0,0,0,0,1,1,0,ADV_IND,37,37,6,-1,0,-1,-1,5250,32,8,unknown,
10.009000000005472,7b:72:59:f5:a9:0b,0ba9f559727b0201061916aafe40e094d2e827a9c8d79a7b07623d7bad748afd77df20,-29582.0,92347.0,-104528.0,86192.0,-92841.0,,0,0,0,0,0,1,1,0,ADV_IND,35,37,12,-1,0,-1,-1,2966,32,8,unknown,
11.181000000011409,c2:97:cc:47:79:bf,bf7947cc97c20201060d16edfe020003075f6c65b688c10303edfe,-25267.0,67947.0,-76128.0,52341.0,-147686.0,,0,0,0,0,0,1,1,0,ADV_IND,27,37,9,-1,0,-1,-1,4608,31,7,unknown,
11.181000000011409,6a:c3:e2:dc:8a:ff,ff8adce2c36a02010403025afd17165afd1306fa0228799693c12ad5afa7000000ade6f676,-32178.0,62345.0,-84887.0,82103.0,-132262.0,,0,0,0,0,0,1,1,0,ADV_IND,37,37,0,-1,0,-1,-1,3736,32,8,unknown,
11.181000000011409,6a:5a:3e:80:13:89,8913803e5a6a0201061916aafe41f2ea0aa38c46e1674ab7703cb65f3d55c007d535b7,-114.0,65966.0,-90784.0,109225.0,-105801.0,,0,0,0,0,0,1,1,0,ADV_IND,35,37,2,-1,0,-1,-1,7019,32,8,unknown,
11.181000000011409,c2:97:a0:09:6a:11,116a09a097c20201060d16edfe0200c1e6bf3f011a13710303edfe,-25195.0,58982.0,-82122.0,72873.0,-137424.0,,0,0,0,0,0,1,1,0,ADV_IND,27,37,8,-1,0,-1,-1,4189,32,8,unknown,
11.181000000011409,da:b5:7c:16:17:65,6517167cb5da1eff4c001219200101732920050f6f0afcdbb4a1c0fec22f1adfd25b990220,-37573.0,82284.0,-89077.0,75172.0,-116397.0,,0,0,0,0,0,1,1,0,ADV_IND,37,37,13,-1,0,-1,-1,5734,32,8,unknown,
11.181000000011409,dd:27:67:8d:21:8f,8f218d6727dd1eff4c001219207fa46f70985c3c501638898e8f9471bd96fbec70927c0030,-32422.0,97457.0,-52294.0,69457.0,-116830.0,,0,0,0,0,0,1,1,0,ADV_IND,37,37,7,-1,0,-1,-1,2458,32,8,unknown,
11.181000000011409,e4:59:33:92:54:87,8754923359e41eff4c00121910e3666ac58c1a57b69a85a58f8d2348289d72cd52e31600da,-20658.0,91186.0,-119439.0,83803.0,-161708.0,,0,0,0,0,0,1,1,0,ADV_IND,37,37,10,-1,0,-1,-1,4549,30,8,unknown,
12.203000000008617,dd:27:67:8d:21:8f,8f218d6727dd1eff4c001219207fa46f70985c3c501638898e8f9471bd96fbec70927c0030,1544.0,66530.0,-85858.0,75753.0,-95416.0,,0,0,0,0,0,1,1,0,ADV_IND,37,37,11,-1,0,-1,-1,2357,32,8,unknown,
12.203000000008617,da:b5:7c:16:17:65,6517167cb5da1eff4c001219200101732920050f6f0afcdbb4a1c0fec22f1adfd25b990220,-34606.0,58965.0,-85938.0,89493.0,-115680.0,,0,0,0,0,0,1,1,0,ADV_IND,37,37,12,-1,0,-1,-1,3831,32,8,unknown,
12.203000000008617,6a:5a:3e:80:13:89,8913803e5a6a0201061916aafe41f2ea0aa38c46e1674ab7703cb65f3d55c007d535b7,-7862.0,105147.0,-79276.0,90848.0,-99901.0,,0,0,0,0,0,1,1,0,ADV_IND,35,37,4,-1,0,-1,-1,6175,32,8,unknown,
12.203000000008617,e5:80:fd:45:9b:e9,e99b45fd80e50201060d16edfe02003b04333df9a861380303edfe,-42313.0,68300.0,-77434.0,83591.0,-122355.0,,0,0,0,0,0,1,1,0,ADV_IND,27,37,2,-1,0,-1,-1,3308,32,8,unknown,
13.494000000006054,6c:dc:9c:ee:6a:b5,b56aee9cdc6c0201061916aafe411fa46e3829d28101719e7975b32818d204fcc22ea8,-26071.0,66587.0,-79825.0,79539.0,-112529.0,,0,0,0,0,0,1,1,0,ADV_IND,35,37,3,-1,0,-1,-1,5473,32,7,unknown,
13.494000000006054,7b:72:59:f5:a9:0b,0ba9f559727b0201061916aafe40e094d2e827a9c8d79a7b07623d7bad748afd77df20,-5450.0,92464.0,-113728.0,102190.0,-133779.0,,0,0,0,0,0,1,1,0,ADV_IND,35,37,4,-1,0,-1,-1,5594,32,8,unknown,
14.489000000001395,d0:9a:ae:34:3b:7a,7a3b34ae9ad01eff4c00121960e11e30be85d0a9f75dc145a67e05944db6b1f0e16c6f005d,16522.0,88261.0,-84519.0,91117.0,-145942.0,,0,0,0,0,0,1,1,0,ADV_IND,37,37,2,-1,0,-1,-1,4662,32,8,unknown,
14.489000000001395,42:2e:fe:d1:a8:26,26a8d1fe2e420201061916aafe4195fe5bb507f1fc4ebe9e34e0c027b5f978efb7954f,1172.0,132709.0,-109387.0,106575.0,-136790.0,,0,0,0,0,0,1,1,0,ADV_IND,35,37,12,-1,0,-1,-1,7470,32,8,unknown,
14.489000000001395,6f:cb:b9:6b:4e:b5,b54e6bb9cb6f02010403025afd17165afd1306fa02b6a6a64343d53315a7000000984b0732,-14501.0,76358.0,-114894.0,64562.0,-143358.0,,0,0,0,0,0,1,1,0,ADV_IND,37,37,5,-1,0,-1,-1,1144,32,8,unknown,
15.583000000013271,dc:d9:17:9b:a7:45,45a79b17d9dc0201060303edfe0d16edfe020013c3a68d180ffc28,-600.0,106608.0,-111979.0,97289.0,-169489.0,,0,0,0,0,0,1,1,0,ADV_IND,27,37,15,-1,0,-1,-1,7036,32,8,unknown,
15.583000000013271,d9:f4:7b:97:85:c9,c985977bf4d91eff4c0012190052ff6be0d3b88886035481ff2e6622defffc507a38500100,-29321.0,95552.0,-113395.0,101550.0,-130942.0,,0,0,0,0,0,1,1,2,ADV_NONCONN_IND,37,37,13,-1,0,-1,-1,5429,28,7,unknown,
15.583000000013271,45:c6:62:40:45:85,85454062c6450201061916aafe413fc7606526ef68ba0c984bbd93119910e625004fcb,-1607.0,67636.0,-56959.0,66233.0,-88653.0,,0,0,0,0,0,1,1,0,ADV_IND,35,37,3,-1,0,-1,-1,6511,32,7,unknown,
16.872000000003027,cb:9e:19:3f:70:60,60703f199ecb1eff4c00121920149e937d5f4985e4f90281d863a109b763242d487f8103b5,-36385.0,80953.0,-108147.0,107017.0,-144231.0,,0,0,0,0,0,1,1,0,ADV_IND,37,37,11,-1,0,-1,-1,1706,32,8,unknown,
16.872000000003027,42:2e:fe:d1:a8:26,26a8d1fe2e420201061916aafe4195fe5bb507f1fc4ebe9e34e0c027b5f978efb7954f,7526.0,107065.0,-132266.0,128954.0,-132245.0,,0,0,0,0,0,1,1,0,ADV_IND,35,37,6,-1,0,-1,-1,7439,32,8,unknown,
16.872000000003027,e5:80:fd:45:9b:e9,e99b45fd80e50201060d16edfe02003b04333df9a861380303edfe,-37345.0,86495.0,-70193.0,80132.0,-134404.0,,0,0,0,0,0,1,1,0,ADV_IND,27,37,5,-1,0,-1,-1,4030,28,7,unknown,
17.6310000000085,c7:af:60:4b:85:66,66854b60afc71eff4c00121910d46c28dc0d9d8f5f5bb9d5717becc53107c1c659d1a50121,-22138.0,67255.0,-111273.0,70448.0,-150514.0,,0,0,0,0,0,1,1,0,ADV_IND,37,37,3,-1,0,-1,-1,4066,32,8,unknown,
17.6310000000085,66:6e:f6:e5:2d:1e,1e2de5f66e660201061916aafe417a3cc3e87bf23704e14977e3109ad0f1c0ea8e6044,-1164.0,96093.0,-84537.0,96800.0,-115693.0,,0,0,0,0,0,1,1,0,ADV_IND,35,37,8,-1,0,-1,-1,6411,32,8,unknown,
17.6310000000085,4f:31:7f:f6:a9:77,77a9f67f314f02010403025afd17165afd1306fa0251f422fe9850fe0ca7000000e2d9a06c,-25229.0,51415.0,-75044.0,65354.0,-92950.0,,0,0,0,0,0,1,1,0,ADV_IND,37,37,8,-1,0,-1,-1,2529,32,8,unknown,
19.176000000006752,e5:80:fd:45:9b:e9,e99b45fd80e50201060d16edfe02003b04333df9a861380303edfe,-666.0,92928.0,-103675.0,80404.0,-134055.0,,0,0,0,0,0,1,1,0,ADV_IND,27,37,3,-1,0,-1,-1,1350,32,8,unknown,
19.176000000006752,6c:dc:9c:ee:6a:b5,b56aee9cdc6c0201061916aafe411fa46e3829d28101719e7975b32818d204fcc22ea8,-24414.0,77522.0,-92707.0,87729.0,-136354.0,,0,0,0,0,0,1,1,0,ADV_IND,35,37,1,-1,0,-1,-1,6385,32,8,unknown,
19.176000000006752,d2:1b:8b:8e:cd:29,29cd8e8b1bd21eff4c00121960648cbf306782d6f46e4e49ecfe450b9edf077d9e7a6700b2,-29743.0,45296.0,-77408.0,70501.0,-110085.0,,0,0,0,0,0,1,1,0,ADV_IND,37,37,11,-1,0,-1,-1,3814,32,7,unknown,
19.176000000006752,e3:77:2e:17:6e:79,796e172e77e31eff4c001219007204631fc9a33665410454db5dff1ff56d4c2f9f78270200,-20540.0,42238.0,-84718.0,82407.0,-82318.0,,0,0,0,0,0,1,1,2,ADV_NONCONN_IND,37,37,13,-1,0,-1,-1,3576,32,8,unknown,
19.176000000006752,42:2e:fe:d1:a8:26,26a8d1fe2e420201061916aafe4195fe5bb507f1fc4ebe9e34e0c027b5f978efb7954f,12716.0,109532.0,-97332.0,81384.0,-117118.0,,0,0,0,0,0,1,1,0,ADV_IND,35,37,2,-1,0,-1,-1,6928,32,8,unknown,
19.176000000006752,6a:c3:e2:dc:8a:ff,ff8adce2c36a02010403025afd17165afd1306fa0228799693c12ad5afa7000000ade6f676,-23694.0,49928.0,-81548.0,59932.0,-126195.0,,0,0,0,0,0,1,1,0,ADV_IND,37,37,6,-1,0,-1,-1,4824,30,7,unknown,
19.176000000006752,dd:27:67:8d:21:8f,8f218d6727dd1eff4c001219207fa46f70985c3c501638898e8f9471bd96fbec70927c0030,-24706.0,92643.0,-66395.0,94792.0,-134983.0,,0,0,0,0,0,1,1,0,ADV_IND,37,37,8,-1,0,-1,-1,5054,32,8,unknown,
19.176000000006752,6a:5a:3e:80:13:89,8913803e5a6a0201061916aafe41f2ea0aa38c46e1674ab7703cb65f3d55c007d535b7,-2247.0,84097.0,-84479.0,86184.0,-113405.0,,0,0,0,0,0,1,1,0,ADV_IND,35,37,10,-1,0,-1,-1,7368,32,8,unknown,
20.78100000000268,6a:5a:3e:80:13:89,8913803e5a6a0201061916aafe41f2ea0aa38c46e1674ab7703cb65f3d55c007d535b7,-12245.0,100981.0,-92843.0,92070.0,-109346.0,,0,0,0,0,0,1,1,0,ADV_IND,35,37,0,-1,0,-1,-1,1200,32,8,unknown,
20.78100000000268,e5:80:fd:45:9b:e9,e99b45fd80e50201060d16edfe02003b04333df9a861380303edfe,-13306.0,53330.0,-86126.0,76071.0,-124408.0,,0,0,0,0,0,1,1,0,ADV_IND,27,37,8,-1,0,-1,-1,4626,32,8,unknown,
20.78100000000268,6a:c3:e2:dc:8a:ff,ff8adce2c36a02010403025afd17165afd1306fa0228799693c12ad5afa7000000ade6f676,-35578.0,63275.0,-86022.0,55280.0,-91173.0,,0,0,0,0,0,1,1,0,ADV_IND,37,37,4,-1,0,-1,-1,2553,32,8,unknown,
20.78100000000268,cb:9e:19:3f:70:60,60703f199ecb1eff4c00121920149e937d5f4985e4f90281d863a109b763242d487f8103b5,-33311.0,64150.0,-95502.0,72376.0,-128168.0,,0,0,0,0,0,1,1,0,ADV_IND,37,37,3,-1,0,-1,-1,3697,32,8,unknown,
20.78100000000268,d0:9a:ae:34:3b:7a,7a3b34ae9ad01eff4c00121960e11e30be85d0a9f75dc145a67e05944db6b1f0e16c6f005d,9472.0,84696.0,-88263.0,115653.0,-165788.0,,0,0,0,0,0,1,1,0,ADV_IND,37,37,0,-1,0,-1,-1,7088,31,8,unknown,
20.78100000000268,c7:af:60:4b:85:66,66854b60afc71eff4c00121910d46c28dc0d9d8f5f5bb9d5717becc53107c1c659d1a50121,-40499.0,57353.0,-95506.0,80041.0,-144891.0,,0,0,0,0,0,1,1,0,ADV_IND,37,37,14,-1,0,-1,-1,2638,32,8,unknown,
20.78100000000268,7b:5c:1b:e4:db:91,91dbe41b5c7b0201021816aafe405d51fbfe24e874a5827d8664ee9860a4562a3b59,167.0,62805.0,-93842.0,63825.0,-110103.0,,0,0,0,0,0,1,1,0,ADV_IND,34,37,15,-1,0,-1,-1,5774,32,8,unknown,
22.08400000000256,56:4d:08:5b:0f:a5,a50f5b084d560201061916aafe41905804e52552b666bf0f6b7195d4c5ca89e69699ea,-28992.0,58866.0,-81597.0,60092.0,-125735.0,,0,0,0,0,0,1,1,0,ADV_IND,35,37,11,-1,0,-1,-1,5769,32,8,unknown,
22.08400000000256,42:2e:fe:d1:a8:26,26a8d1fe2e420201061916aafe4195fe5bb507f1fc4ebe9e34e0c027b5f978efb7954f,0.0,119061.0,-94460.0,81744.0,-112745.0,,0,0,0,0,0,1,1,0,ADV_IND,35,37,9,-1,0,-1,-1,4582,32,8,unknown,
22.08400000000256,e3:77:2e:17:6e:79,796e172e77e31eff4c001219007204631fc9a33665410454db5dff1ff56d4c2f9f78270200,-22658.0,70983.0,-94070.0,87209.0,-117076.0,,0,0,0,0,0,1,1,2,ADV_NONCONN_IND,37,37,0,-1,0,-1,-1,3170,32,8,unknown,
22.08400000000256,45:c6:62:40:45:85,85454062c6450201061916aafe413fc7606526ef68ba0c984bbd93119910e625004fcb,0.0,69409.0,-79863.0,82984.0,-79170.0,,0,0,0,0,0,1,1,0,ADV_IND,35,37,5,-1,0,-1,-1,4579,32,8,unknown,
23.684000000008385,fa:64:ee:b6:81:5b,5b81b6ee64fa1eff4c00121920f5bfc247e13bacb408464d7d95ae52bbc04e2b5d0ddd02be,-52612.0,85849.0,-94836.0,79580.0,-109861.0,,0,0,0,0,0,1,1,0,ADV_IND,37,37,13,-1,0,-1,-1,4891,32,8,unknown,
23.684000000008385,c7:af:60:4b:85:66,66854b60afc71eff4c00121910d46c28dc0d9d8f5f5bb9d5717becc53107c1c659d1a50121,-32686.0,69236.0,-107403.0,85244.0,-128238.0,,0,0,0,0,0,1,1,0,ADV_IND,37,37,8,-1,0,-1,-1,4621,32,8,unknown,
23.684000000008385,f4:f5:3c:6c:66:25,25666c3cf5f41eff4c00121910c4ae7bedf14240cd85e38faa329cbbc7be0f299a6ed70378,-31610.0,99750.0,-90211.0,82826.0,-141458.0,,0,0,0,0,0,1,1,0,ADV_IND,37,37,6,-1,0,-1,-1,7657,32,8,unknown,
23.684000000008385,7b:72:59:f5:a9:0b,0ba9f559727b0201061916aafe40e094d2e827a9c8d79a7b07623d7bad748afd77df20,-11953.0,90863.0,-101348.0,86732.0,-101707.0,,0,0,0,0,0,1,1,0,ADV_IND,35,37,5,-1,0,-1,-1,7482,32,8,unknown,
25.226000000009662,c2:97:a0:09:6a:11,116a09a097c20201060d16edfe0200c1e6bf3f011a13710303edfe,-29062.0,83969.0,-81657.0,80976.0,-148373.0,,0,0,0,0,0,1,1,0,ADV_IND,27,37,1,-1,0,-1,-1,4110,31,8,unknown,
25.226000000009662,e4:59:33:92:54:87,8754923359e41eff4c00121910e3666ac58c1a57b69a85a58f8d2348289d72cd52e31600da,-24965.0,87881.0,-110091.0,55585.0,-141954.0,,0,0,0,0,0,1,1,0,ADV_IND,37,37,10,-1,0,-1,-1,3996,30,7,unknown,
25.226000000009662,c8:bf:27:a8:92:3a,3a92a827bfc81eff4c00121910b6c539b0da3aea66219a7f9cb9407cc1381b43db47dd03ac,-30350.0,67663.0,-78038.0,73225.0,-147671.0,,0,0,0,0,0,1,1,0,ADV_IND,37,37,4,-1,0,-1,-1,2876,31,8,unknown,
25.226000000009662,6c:dc:9c:ee:6a:b5,b56aee9cdc6c0201061916aafe411fa46e3829d28101719e7975b32818d204fcc22ea8,-28575.0,68151.0,-94750.0,70223.0,-119976.0,,0,0,0,0,0,1,1,0,ADV_IND,35,37,10,-1,0,-1,-1,7513,32,7,unknown,
25.226000000009662,dc:d9:17:9b:a7:45,45a79b17d9dc0201060303edfe0d16edfe020013c3a68d180ffc28,-33382.0,82923.0,-100538.0,73419.0,-94796.0,,0,0,0,0,0,1,1,0,ADV_IND,27,37,2,-1,0,-1,-1,2975,32,8,unknown,
25.226000000009662,56:4d:08:5b:0f:a5,a50f5b084d560201061916aafe41905804e52552b666bf0f6b7195d4c5ca89e69699ea,-24084.0,82750.0,-88770.0,84921.0,-149094.0,,0,0,0,0,0,1,1,0,ADV_IND,35,37,11,-1,0,-1,-1,5751,32,8,unknown,
